speciesId,speciesName,score,attack,defense,hp,statProduct,fastMove,chargedMove1,chargedMove2,leadScore,switchScore,closerScore,attackerScore,topMatchups,topCounters
drifblim,Drifblim,90.7,153.2,97.4,272,4061,ASTONISH,SHADOW_BALL,ICY_WIND,92.3,73.2,87.7,92,lunatone:650;annihilape:577;grumpig:573;kingdra:573;crustle:566,walrein:202;cofagrigus:392;greedent:467;kyurem:480;dondozo:491
blastoise_shadow,Blastoise (Shadow),90.6,143.9,181.5,166,4338,ROLLOUT,HYDRO_CANNON,SKULL_BASH,89.4,80.1,91.6,79.3,crustle:798;dondozo:635;walrein:617;lunatone:542;grumpig:524,kingdra:267;annihilape:323;slowbro:365;greedent:367;dragalge:459
feraligatr,Feraligatr,90.6,159.1,154.5,159,3912,SHADOW_CLAW,HYDRO_CANNON,ICE_BEAM,89.1,89,91.6,84.5,lunatone:808;articuno:748;annihilape:628;dondozo:566;grumpig:509,greedent:215;kingdra:238;kyurem:406;walrein:442;crustle:470
gyarados_shadow,Gyarados (Shadow),90.4,167.9,138.1,160,3713,DRAGON_BREATH,AQUA_TAIL,TWISTER,91.5,91.3,88.4,68.1,kyurem:746;crustle:718;greedent:621;annihilape:609;kingdra:606,cofagrigus:341;grumpig:374;lunatone:444;walrein:462;dondozo:467
gourgeist_large,Gourgeist (Large),90.3,148.2,179,158,4196,HEX,SHADOW_BALL,FOUL_PLAY,91,81.1,90.6,92,grumpig:844;annihilape:756;cofagrigus:753;lunatone:623;dondozo:588,walrein:320;kyurem:343;crustle:376;kingdra:379;greedent:489
samurott,Samurott,90.2,165.1,130.7,175,3778,FURY_CUTTER,HYDRO_CANNON,MEGAHORN,87,89.2,92.3,81.3,lunatone:825;articuno:731;grumpig:602;walrein:574;dondozo:562,kingdra:166;annihilape:292;kyurem:321;greedent:347;crustle:483
slowking_galarian,Slowking (Galarian),90.2,151.6,152.4,178,4116,ACID,PSYSHOCK,SHADOW_BALL,86.8,88.9,91.8,85.5,blastoise:603;milotic:598;dragalge:558;dondozo:536;greedent:508,grumpig:192;walrein:332;crustle:346;kingdra:411;annihilape:428
feraligatr_shadow,Feraligatr (Shadow),90.1,159.1,154.5,159,3912,SHADOW_CLAW,HYDRO_CANNON,ICE_BEAM,89.2,92,92.3,68.9,crustle:808;lunatone:808;dragalge:685;grumpig:515;walrein:515,greedent:269;kingdra:294;kyurem:340;dondozo:467;annihilape:494
articuno,Articuno,90,144.6,185.1,160,4284,POWDER_SNOW,ICY_WIND,HURRICANE,89.9,68.5,86,92.5,greedent:721;annihilape:709;kingdra:612;kyurem:593;grumpig:584,crustle:163;dondozo:310;walrein:312;lunatone:331;milotic:406
tentacruel_shadow,Tentacruel (Shadow),90,141.1,185.1,169,4417,ACID,SCALD,PAYBACK,85.2,77.2,94.2,73.8,dondozo:618;crustle:562;kyurem:541;lunatone:511;walrein:508,kingdra:303;grumpig:388;greedent:408;dragalge:411;annihilape:441
ludicolo,Ludicolo,89.8,153.1,158.1,168,4068,ASTONISH,WEATHER_BALL_WATER,LEAF_STORM,89.1,78.8,90.4,91.5,dondozo:916;annihilape:696;walrein:651;lunatone:633;grumpig:592,kingdra:294;kyurem:315;greedent:328;crustle:390;dragalge:435
giratina_origin,Giratina (Origin),89.6,154.2,134.2,195,4039,SHADOW_CLAW,SHADOW_BALL,DRAGON_PULSE,84.6,72.3,93,78.3,annihilape:728;lunatone:607;crustle:576;grumpig:512;dondozo:502,walrein:152;kyurem:161;dragalge:166;kingdra:199;greedent:436
aurorus_shadow,Aurorus (Shadow),89.5,145.8,136.5,214,4262,POWDER_SNOW,WEATHER_BALL_ICE,METEOR_BEAM,89.1,83.4,86.5,79.3,articuno:885;walrein:792;kyurem:764;dragalge:679;greedent:570,grumpig:307;annihilape:345;crustle:346;dondozo:353;kingdra:362
latias,Latias,89.5,160.2,178.1,136,3881,DRAGON_BREATH,MIST_BALL,AURA_SPHERE,85.4,82.3,90.6,75.8,annihilape:647;greedent:636;blastoise:610;milotic:577;uxie:577,crustle:213;grumpig:222;kingdra:330;walrein:380;dondozo:423
solrock,Solrock,89.4,157.2,139,181,3959,PSYWAVE,ROCK_SLIDE,WEATHER_BALL_FIRE,91.3,88.7,86.2,83,articuno:668;dragalge:646;kyurem:604;annihilape:585;grumpig:511,dondozo:302;greedent:332;kingdra:460;walrein:462;crustle:490
cofagrigus_shadow,Cofagrigus (Shadow),89.3,146.6,208.6,139,4251,SHADOW_CLAW,SHADOW_BALL,DARK_PULSE,84.2,83.7,94.8,63.9,uxie:741;annihilape:690;golisopod:625;lunatone:586;crustle:517,kingdra:199;kyurem:241;grumpig:307;dondozo:423;walrein:460
walrein_shadow,Walrein (Shadow),89.3,145.4,147.7,200,4297,POWDER_SNOW,ICICLE_SPEAR,EARTHQUAKE,86.2,84.9,90.6,79.6,articuno:830;dragalge:792;dondozo:577;cofagrigus:540;miltank:510,greedent:330;crustle:373;grumpig:374;annihilape:389;kingdra:437
samurott_shadow,Samurott (Shadow),89.2,165.1,130.7,175,3778,FURY_CUTTER,HYDRO_CANNON,MEGAHORN,87.3,93,91.1,61.9,crustle:768;lunatone:665;kingdra:574;walrein:540;dondozo:525,grumpig:283;dragalge:309;annihilape:367;greedent:367;kyurem:383
gourgeist_small,Gourgeist (Small),89,154.1,196,134,4050,HEX,SHADOW_BALL,FOUL_PLAY,91.6,81.2,88.7,82.8,grumpig:832;annihilape:731;dondozo:634;kingdra:507;greedent:507,miltank:260;articuno:281;walrein:312;kyurem:323;crustle:403
trevenant_shadow,Trevenant (Shadow),89,165.5,135.7,168,3776,SHADOW_CLAW,SHADOW_BALL,FOUL_PLAY,90.2,87,89.2,64.1,grumpig:747;kingdra:651;annihilape:630;dondozo:514;lunatone:511,walrein:177;kyurem:218;articuno:309;greedent:382;crustle:386
drifblim_shadow,Drifblim (Shadow),88.8,153.2,97.4,272,4061,ASTONISH,SHADOW_BALL,ICY_WIND,92.3,74.9,82.4,82,annihilape:715;dondozo:584;kingdra:503;grumpig:501;crustle:501,walrein:212;miltank:234;articuno:259;feraligatr:305;cofagrigus:456
gyarados,Gyarados,88.8,167.9,138.1,160,3713,DRAGON_BREATH,AQUA_TAIL,TWISTER,89.4,88.7,86,82.3,kyurem:800;golisopod:684;kingdra:681;annihilape:681;dondozo:534,crustle:380;lunatone:397;grumpig:423;greedent:452;walrein:487
palossand,Palossand,88.6,150.2,157.6,175,4143,ASTONISH,SAND_TOMB,SHADOW_BALL,91.3,79.7,87.2,85.5,annihilape:742;crustle:691;kyurem:531;kingdra:520;grumpig:505,articuno:234;dondozo:255;greedent:260;walrein:307;cofagrigus:446
mew,Mew,88.3,155.5,154.8,166,3997,SHADOW_CLAW,PSYSHOCK,WILD_CHARGE,86.5,86.3,89.2,77.3,annihilape:707;uxie:641;lunatone:629;dondozo:578;dragalge:533,crustle:303;greedent:336;kingdra:343;walrein:347;grumpig:377
poliwrath,Poliwrath,88.3,148.8,158.4,177,4175,MUD_SHOT,ICY_WIND,DYNAMIC_PUNCH,85.7,81.1,87.5,88,walrein:683;crustle:672;dondozo:627;kyurem:593;greedent:567,grumpig:307;kingdra:310;annihilape:361;lunatone:378;cofagrigus:471
toucannon_shadow,Toucannon (Shadow),88.2,177.3,124.7,159,3518,PECK,BEAK_BLAST,DRILL_PECK,88.1,78.6,88.7,53.9,cofagrigus:883;annihilape:713;greedent:594;dragalge:556;kingdra:525,lunatone:127;walrein:177;dondozo:358;grumpig:397;crustle:450
latias_shadow,Latias (Shadow),88.1,163.4,171.6,136,3816,DRAGON_BREATH,MIST_BALL,AURA_SPHERE,87.1,78.4,84.5,59.7,greedent:753;dondozo:669;cofagrigus:613;annihilape:569;lunatone:558,crustle:213;grumpig:324;kingdra:330;kyurem:343;walrein:480
toucannon,Toucannon,87.9,177.3,124.7,159,3518,PECK,BEAK_BLAST,DRILL_PECK,87.9,77.1,88.7,69.1,golisopod:871;annihilape:757;cofagrigus:660;greedent:644;kingdra:628,lunatone:234;walrein:317;crustle:376;grumpig:391;dondozo:419
primeape,Primeape,87.8,182.3,127.4,147,3416,KARATE_CHOP,RAGE_FIST,CLOSE_COMBAT,90.8,88.3,81.2,78.6,walrein:812;greedent:755;kyurem:738;crustle:700;dondozo:690,annihilape:273;grumpig:286;kingdra:352;dragalge:380;lunatone:381
regirock,Regirock,87.8,133.9,234.8,147,4623,LOCK_ON,STONE_EDGE,FOCUS_BLAST,83.9,73.8,92.1,83,articuno:724;miltank:704;cofagrigus:646;walrein:581;kingdra:568,annihilape:193;dondozo:374;greedent:400;crustle:436;grumpig:464
golurk_shadow,Golurk (Shadow),87.7,172.1,127.1,166,3634,ASTONISH,SHADOW_PUNCH,DYNAMIC_PUNCH,90.5,81.8,78.9,58.7,grumpig:731;kingdra:644;annihilape:632;cofagrigus:632;crustle:542,walrein:247;kyurem:295;dondozo:362;lunatone:383;greedent:413
ampharos,Ampharos,87.5,163.7,137.8,169,3814,VOLT_SWITCH,BRUTAL_SWING,TRAILBLAZE,88.3,83.1,83.3,85.3,walrein:662;lunatone:650;annihilape:624;dondozo:588;grumpig:532,dragalge:278;greedent:332;crustle:376;kingdra:385;kyurem:400
trevenant,Trevenant,87.5,165.5,135.7,168,3776,SHADOW_CLAW,SHADOW_BALL,SEED_BOMB,89.4,81.2,89.1,73.8,grumpig:708;dondozo:708;annihilape:693;cofagrigus:675;lunatone:583,kyurem:221;crustle:326;walrein:345;kingdra:454;greedent:478
orbeetle,Orbeetle,87.3,142.8,214.2,142,4347,PSYCHO_CUT,PSYSHOCK,BUG_BUZZ,86.8,74.8,87.7,86,greedent:640;kyurem:588;dondozo:570;kingdra:542;annihilape:528,crustle:266;cofagrigus:269;grumpig:412;lunatone:491;walrein:495
raikou,Raikou,87.3,169.1,143,151,3654,VOLT_SWITCH,WILD_CHARGE,AURA_SPHERE,86.5,72.1,90.9,77.8,walrein:831;dondozo:758;articuno:642;kingdra:625;lunatone:586,grumpig:228;annihilape:267;crustle:356;greedent:415;kyurem:426
regice,Regice,87.1,133.9,234.8,147,4623,LOCK_ON,THUNDER,BLIZZARD,83.1,70.8,94.5,77.6,walrein:721;articuno:693;dragalge:653;milotic:605;greedent:540,annihilape:60;grumpig:359;crustle:380;kingdra:405;dondozo:497
virizion,Virizion,86.7,146,180,162,4260,DOUBLE_KICK,LEAF_BLADE,SACRED_SWORD,83,60.8,81.2,89.3,dondozo:799;greedent:753;crustle:583;kyurem:515;kingdra:506,grumpig:248;dragalge:329;annihilape:411;walrein:420;lunatone:430
dhelmise,Dhelmise,86.5,176.9,144.1,138,3520,SHADOW_CLAW,SHADOW_BALL,BRUTAL_SWING,91,72.5,86,61.9,grumpig:746;cofagrigus:677;annihilape:655;dondozo:554;lunatone:507,walrein:152;kyurem:309;greedent:419;crustle:453;kingdra:473
oinkologne_female,Oinkologne (Female),86.4,141.8,144.3,215,4401,TACKLE,BODY_SLAM,TRAILBLAZE,83.8,76.4,80.7,87,dondozo:627;miltank:560;blastoise:553;milotic:523;cofagrigus:502,annihilape:196;crustle:346;grumpig:371;walrein:457;kingdra:470
palkia_origin,Palkia (Origin),86.4,183.9,146.1,126,3388,DRAGON_BREATH,AQUA_TAIL,SPACIAL_REND,84.9,89.8,84,56.4,cofagrigus:757;feraligatr:670;samurott:611;dragalge:603;ampharos:511,annihilape:234;kingdra:313;grumpig:342;dondozo:471;crustle:496
seaking,Seaking,86.4,159.6,136.1,172,3738,PECK,DRILL_RUN,ICY_WIND,84.9,78.9,80.2,71.6,tentacruel:625;walrein:575;articuno:566;dragalge:534;kyurem:508,kingdra:366;crustle:366;annihilape:461;dondozo:471;grumpig:494
gallade_shadow,Gallade (Shadow),86.3,175.5,151.6,133,3541,PSYCHO_CUT,LEAF_BLADE,CLOSE_COMBAT,90.8,76.6,84.6,60.9,walrein:793;greedent:729;dondozo:695;lunatone:530;annihilape:507,grumpig:274;crustle:336;articuno:340;kingdra:349;dragalge:418
alomomola,Alomomola,86.2,128.5,122.6,296,4669,WATERFALL,PSYCHIC,BLIZZARD,84.1,61.4,90.9,75.8,crustle:646;annihilape:603;lunatone:572;grumpig:535;dondozo:508,greedent:306;kingdra:362;kyurem:372;cofagrigus:395;walrein:467
decidueye,Decidueye,86.2,165.4,149.2,153,3778,ASTONISH,FRENZY_PLANT,SPIRIT_SHACKLE,87,67.7,87.9,77.6,dondozo:849;grumpig:686;annihilape:683;greedent:568;lunatone:545,walrein:195;crustle:243;kyurem:244;kingdra:392;dragalge:397
drampa,Drampa,86.2,176.8,133.9,149,3531,DRAGON_BREATH,SWIFT,FLY,89.5,88.3,79.2,66.6,golisopod:795;feraligatr:744;dragalge:647;cofagrigus:634;annihilape:617,walrein:310;grumpig:336;crustle:413;dondozo:421;kingdra:473
victini,Victini,86.2,155.5,154.8,166,3997,CONFUSION,V_CREATE,PSYSHOCK,83.6,76.1,88.2,74.8,annihilape:683;dragalge:659;articuno:647;kyurem:566;walrein:518,crustle:243;grumpig:283;dondozo:298;greedent:376;kingdra:408
ampharos_shadow,Ampharos (Shadow),86.1,163.7,137.8,169,3814,VOLT_SWITCH,BRUTAL_SWING,TRAILBLAZE,89.1,82.7,79.2,70.6,walrein:819;dondozo:736;lunatone:600;kingdra:568;greedent:508,dragalge:268;kyurem:289;crustle:410;annihilape:425;grumpig:464
primeape_shadow,Primeape (Shadow),86,182.3,127.4,147,3416,KARATE_CHOP,RAGE_FIST,CLOSE_COMBAT,95.1,93.2,83.8,67.1,crustle:802;walrein:782;kingdra:751;dondozo:659;lunatone:629,uxie:251;dragalge:299;articuno:315;annihilape:323;grumpig:339
salamence_shadow,Salamence (Shadow),86,185.8,119.7,151,3361,DRAGON_TAIL,FLY,BRUTAL_SWING,89.7,70,85.5,47.5,annihilape:662;crustle:622;golisopod:605;dondozo:566;dragalge:526,walrein:140;greedent:454;lunatone:455;kingdra:477;grumpig:479
cetitan,Cetitan,85.9,153.8,100.1,262,4035,POWDER_SNOW,AVALANCHE,ICICLE_SPEAR,86,75.2,85.2,82.8,dragalge:748;greedent:687;cofagrigus:578;kyurem:564;kingdra:503,walrein:252;annihilape:337;crustle:350;dondozo:364;grumpig:368
golurk,Golurk,85.9,172.1,127.1,166,3634,ASTONISH,SHADOW_PUNCH,DYNAMIC_PUNCH,88.6,76.4,81.2,62.6,grumpig:798;annihilape:698;cofagrigus:698;crustle:635;lunatone:581,walrein:195;kyurem:255;dondozo:345;greedent:345;kingdra:464
regirock_shadow,Regirock (Shadow),85.7,135.3,231.2,145,4538,LOCK_ON,STONE_EDGE,FOCUS_BLAST,81.2,69.2,92.1,70.8,walrein:672;crustle:648;kyurem:534;kingdra:520;grumpig:513,annihilape:220;dondozo:240;dragalge:333;lunatone:348;greedent:450
raikou_shadow,Raikou (Shadow),85.6,171.2,138.9,151,3592,THUNDER_SHOCK,SHADOW_BALL,AURA_SPHERE,87.5,88.1,87.7,51.4,cofagrigus:798;grumpig:768;annihilape:586;lunatone:556;walrein:529,crustle:343;dondozo:370;kingdra:372;greedent:393;kyurem:426
turtonator,Turtonator,85.6,150.4,193.2,142,4128,INCINERATE,BRUTAL_SWING,DRAGON_CLAW,84.6,88.4,81.8,77.8,articuno:658;grumpig:619;cofagrigus:588;uxie:535;lunatone:507,kingdra:101;crustle:296;dondozo:351;walrein:362;annihilape:444
victreebel_shadow,Victreebel (Shadow),85.6,173.6,123.4,167,3578,ACID,LEAF_BLADE,SLUDGE_BOMB,86.8,81.5,81.4,58.9,blastoise:685;dondozo:664;milotic:634;annihilape:604;greedent:532,kyurem:369;crustle:370;grumpig:394;walrein:470;kingdra:496
hypno,Hypno,85.5,133.6,174.7,178,4157,CONFUSION,FIRE_PUNCH,SHADOW_BALL,85.5,81.1,86.3,81.3,annihilape:716;uxie:676;tentacruel:643;dragalge:609;kommo_o:578,crustle:306;dondozo:374;walrein:420;grumpig:429;kingdra:464
skeledirge,Skeledirge,85.5,156.4,141.8,180,3995,INCINERATE,TORCH_SONG,SHADOW_BALL,84.2,76.8,85.7,72.3,crustle:866;walrein:783;annihilape:722;greedent:633;kyurem:577,lunatone:154;grumpig:222;dondozo:292;kingdra:343;dragalge:380
swampert,Swampert,85.5,157.6,141.3,177,3944,MUD_SHOT,HYDRO_CANNON,EARTHQUAKE,82.3,67.2,86.9,83.3,dragalge:706;lunatone:669;crustle:593;grumpig:536;cofagrigus:528,kingdra:209;greedent:236;annihilape:320;walrein:345;dondozo:393
dudunsparce,Dudunsparce,85.4,149.5,128.5,217,4171,ROLLOUT,BODY_SLAM,ROCK_SLIDE,86,70,82.8,82,walrein:647;cofagrigus:582;kyurem:576;grumpig:513;crustle:504,annihilape:80;lunatone:367;dondozo:403;greedent:426;kingdra:437
articuno_shadow,Articuno (Shadow),85.3,146.2,180,160,4211,POWDER_SNOW,ICY_WIND,HURRICANE,86,60.5,83.3,73.6,greedent:684;annihilape:643;grumpig:612;kyurem:581;kingdra:556,walrein:122;lunatone:168;crustle:203;dondozo:360;milotic:409
gastrodon,Gastrodon,85.2,149.8,130.7,212,4155,MUD_SLAP,BODY_SLAM,WATER_PULSE,84.1,63.5,82.3,86.5,lunatone:695;crustle:662;miltank:594;dragalge:549;slowbro:544,walrein:327;kingdra:398;grumpig:423;dondozo:425;annihilape:469
gliscor,Gliscor,85.2,148.8,186.6,151,4194,WING_ATTACK,SAND_TOMB,ACROBATICS,85.8,65.5,88.9,80,annihilape:632;golisopod:586;tentacruel:559;greedent:543;cofagrigus:539,walrein:102;dondozo:203;grumpig:447;kingdra:480;crustle:490
marshadow,Marshadow,85.2,180.6,133.5,142,3424,SHADOW_CLAW,CLOSE_COMBAT,THUNDER_PUNCH,87.9,78.4,85.3,58.9,kingdra:704;annihilape:612;crustle:577;walrein:573;kyurem:552,greedent:100;lunatone:279;dragalge:289;dondozo:349;grumpig:447
palkia,Palkia,85.2,182.5,144.1,129,3395,DRAGON_BREATH,AQUA_TAIL,DRACO_METEOR,85.4,82,76.7,57.2,dondozo:825;cofagrigus:744;greedent:705;miltank:624;walrein:546,grumpig:213;annihilape:234;kingdra:313;kyurem:340;crustle:476
venusaur,Venusaur,85.2,157.3,158.1,159,3956,VINE_WHIP,FRENZY_PLANT,SLUDGE,82.8,71.7,87.5,83.5,dondozo:839;greedent:657;annihilape:522;walrein:522;lunatone:522,kyurem:292;dragalge:302;kingdra:330;grumpig:356;crustle:400
bellossom_shadow,Bellossom (Shadow),85.1,151.5,166.5,163,4115,ACID,LEAF_BLADE,DAZZLING_GLEAM,83,74.9,84.8,74.1,dondozo:720;milotic:668;annihilape:604;grumpig:518;greedent:503,kyurem:275;crustle:296;walrein:385;kingdra:395;lunatone:475
heracross,Heracross,84.9,172.6,140.7,148,3598,FURY_CUTTER,UPPER_HAND,ROCK_TOMB,84.6,73.4,84,67.9,golisopod:628;greedent:611;kyurem:581;crustle:577;walrein:550,annihilape:303;kingdra:424;grumpig:429;lunatone:466;dondozo:477
lugia_shadow,Lugia (Shadow),84.8,134.8,212.9,160,4595,DRAGON_TAIL,FLY,FUTURE_SIGHT,81,63.5,87.4,72.1,annihilape:731;greedent:618;milotic:600;dragalge:596;dondozo:571,crustle:163;lunatone:303;walrein:315;grumpig:388;kingdra:496
