speciesId,speciesName,score,attack,defense,hp,statProduct,fastMove,chargedMove1,chargedMove2,leadScore,switchScore,closerScore,attackerScore,topMatchups,topCounters
ninetales_shadow,Ninetales (Shadow),89.6,114.3,135.5,126,1954,EMBER,WEATHER_BALL_FIRE,OVERHEAT,93.6,75.1,87.2,75.2,piloswine:869;gligar_shadow:666;miltank:611;lickilicky:611;furret:583,quagsire_shadow:220;clodsire:247;cradily:281;blaziken_shadow:399;fearow:435
gliscor,Gliscor,89.3,115.6,144.4,116,1939,WING_ATTACK,SAND_TOMB,ACROBATICS,89.4,72.9,94.5,77,furret:715;gligar_shadow:676;quagsire_shadow:672;clodsire:663;fearow:543,miltank:150;piloswine:175;ninetales_shadow:182;blaziken_shadow:449;cradily:496
ninetales,Ninetales,89.2,114.3,135.5,126,1954,EMBER,WEATHER_BALL_FIRE,OVERHEAT,91.8,67.3,87.9,89.4,piloswine:876;furret:591;lickilicky:579;blaziken_shadow:571;miltank:511,quagsire_shadow:198;cradily:236;clodsire:305;toucannon_shadow:459;gligar_shadow:484
toucannon,Toucannon,89,137.2,96.7,123,1634,PECK,BEAK_BLAST,DRILL_PECK,92.9,88,89.6,55.4,blaziken_shadow:788;fearow:711;gligar_shadow:548;lickilicky:544;ninetales_shadow:540,furret:221;clodsire:326;cradily:343;miltank:356;piloswine:477
trumbeak_shadow,Trumbeak (Shadow),89,133.7,94.3,132,1665,PECK,DRILL_PECK,ROCK_BLAST,95.8,90.7,85,46.3,blaziken_shadow:810;furret:693;fearow:693;gligar_shadow:553;piloswine:541,ninetales_shadow:281;clodsire:382;cradily:406;miltank:420;lickilicky:446
dodrio,Dodrio,88.8,143.7,98.4,110,1557,PECK,DRILL_PECK,BRAVE_BIRD,90.3,88.9,92,46.3,blaziken_shadow:804;fearow:677;quagsire_shadow:645;gliscor:645;toucannon_shadow:631,furret:221;ninetales_shadow:242;miltank:366;clodsire:468;cradily:486
drampa,Drampa,88.5,136.8,104.2,115,1640,DRAGON_BREATH,SWIFT,DRAGON_PULSE,86.8,91.3,86.4,65.4,fearow:760;ninetales:708;toucannon_shadow:682;lickilicky:608;gliscor:547,miltank:223;ninetales_shadow:253;gligar_shadow:267;cradily:305;clodsire:399
torkoal,Torkoal,88.5,107.5,151.3,128,2084,EMBER,FLAME_WHEEL,OVERHEAT,90.9,68.2,90.8,77.3,piloswine:878;furret:632;blaziken_shadow:585;ninetales_shadow:539;miltank:503,quagsire_shadow:96;clodsire:384;cradily:395;lickilicky:481;gligar_shadow:496
fearow,Fearow,88,131.4,104.6,124,1706,PECK,DRILL_PECK,DRILL_RUN,92.4,85.8,83.8,58.2,blaziken_shadow:802;turtonator:721;stunfisk_galarian:629;gligar_shadow:588;ninetales_shadow:564,cradily:333;miltank:350;clodsire:367;furret:462;piloswine:467
quagsire,Quagsire,88,111.2,112.6,161,2018,MUD_SHOT,AQUA_TAIL,STONE_EDGE,88.3,62.8,85.2,88.9,ninetales_shadow:801;clodsire:645;gligar_shadow:611;miltank:586;fearow:574,furret:250;gliscor:280;cradily:281;piloswine:370;pidgeot:397
quagsire_shadow,Quagsire (Shadow),87.8,111.2,112.6,161,2018,MUD_SHOT,AQUA_TAIL,STONE_EDGE,88.3,67.2,81.8,85.8,clodsire:916;ninetales_shadow:779;miltank:580;fearow:540;gligar_shadow:537,cradily:222;furret:278;gliscor:327;piloswine:461;lickilicky:496
dubwool,Dubwool,87.4,110.6,143,128,2025,DOUBLE_KICK,BODY_SLAM,PAYBACK,88.6,83.7,86.2,75.5,piloswine:625;miltank:589;lickilicky:589;furret:585;fearow:562,blaziken_shadow:205;ninetales_shadow:317;clodsire:406;gligar_shadow:423;cradily:451
piloswine,Piloswine,87.4,121,99.4,154,1855,POWDER_SNOW,ICICLE_SPEAR,HIGH_HORSEPOWER,85.1,64,83.7,81.1,clodsire:912;gligar_shadow:681;miltank:633;lickilicky:607;fearow:532,ninetales_shadow:130;blaziken_shadow:193;furret:228;cradily:486;toucannon_shadow:491
gliscor_shadow,Gliscor (Shadow),87.3,115.6,144.4,116,1939,WING_ATTACK,SAND_TOMB,ACROBATICS,95.9,73.2,92.3,71.9,furret:693;clodsire:642;ninetales_shadow:607;gligar_shadow:603;cradily:534,piloswine:162;fearow:258;pidgeot:278;toucannon_shadow:313;miltank:316
magcargo,Magcargo,87.3,110.9,156.3,117,2029,EMBER,ROCK_TOMB,OVERHEAT,89.8,46.7,86.7,85.5,piloswine:863;ninetales_shadow:803;miltank:670;furret:619;blaziken_shadow:521,quagsire_shadow:77;swampert_shadow:102;gligar_shadow:129;clodsire:177;cradily:465
piloswine_shadow,Piloswine (Shadow),86.8,121,99.4,154,1855,POWDER_SNOW,ICICLE_SPEAR,HIGH_HORSEPOWER,87.8,64.4,82.5,64.4,clodsire:899;cradily:866;gligar_shadow:814;miltank:662;lickilicky:662,ninetales_shadow:130;ninetales:130;blaziken_shadow:231;fearow:447;furret:481
lileep,Lileep,86.5,100.8,138.6,151,2111,ACID,GRASS_KNOT,ANCIENT_POWER,85.3,66,89.6,74.7,quagsire_shadow:748;fearow:609;miltank:529;gliscor:519;lickilicky:506,piloswine:120;clodsire:382;gligar_shadow:423;cradily:427;ninetales_shadow:476
swampert_shadow,Swampert (Shadow),86.5,122.9,109.1,136,1826,MUD_SHOT,HYDRO_CANNON,EARTHQUAKE,88.6,69.1,82.5,65.4,clodsire:863;gligar_shadow:797;piloswine:764;ninetales_shadow:742;furret:511,cradily:291;blaziken_shadow:306;lickilicky:365;miltank:373;fearow:435
oinkologne_female,Oinkologne (Female),86.4,109.6,111.5,167,2042,MUD_SLAP,BODY_SLAM,TRAILBLAZE,87.9,67.6,77.7,80.9,clodsire:667;miltank:586;lickilicky:586;piloswine:508;ninetales_shadow:502,gligar_shadow:282;fearow:306;cradily:375;furret:393;blaziken_shadow:432
diggersby,Diggersby,86.2,95.7,140.3,174,2337,MUD_SHOT,FIRE_PUNCH,SCORCHING_SANDS,86.9,80.2,85.9,87.1,ninetales_shadow:761;clodsire:715;stunfisk_galarian:709;furret:594;blaziken_shadow:540,gligar_shadow:309;piloswine:337;miltank:416;cradily:427;lickilicky:440
greedent,Greedent,86.2,106.8,110.7,177,2094,MUD_SHOT,BODY_SLAM,TRAILBLAZE,85.4,86.6,82,75.7,quagsire_shadow:748;magcargo:661;clodsire:607;coalossal:553;piloswine:533,cradily:357;furret:365;miltank:373;gligar_shadow:385;ninetales_shadow:484
cradily_shadow,Cradily (Shadow),86.1,105.2,140.3,144,2126,ACID,ROCK_TOMB,GRASS_KNOT,88.6,64.3,81.6,65.4,quagsire_shadow:732;fearow:593;furret:531;ninetales_shadow:513;miltank:506,piloswine:133;blaziken_shadow:268;lickilicky:450;clodsire:454;gligar_shadow:458
dunsparce,Dunsparce,85.8,104.7,110.9,184,2139,ROLLOUT,DRILL_RUN,ROCK_SLIDE,86.3,72.2,85,71.9,fearow:657;clodsire:614;toucannon_shadow:584;ninetales_shadow:529;pidgeot:502,piloswine:334;cradily:347;gligar_shadow:381;miltank:423;furret:465
marowak_alolan_shadow,Marowak (Alolan) (Shadow),85.8,109.6,148.8,125,2041,FIRE_SPIN,SHADOW_BONE,BONE_CLUB,86.1,72.8,80.1,73.4,piloswine:740;blaziken_shadow:740;ninetales_shadow:720;stunfisk_galarian:564;miltank:528,lickilicky:318;gligar_shadow:332;clodsire:370;cradily:395;furret:418
kecleon,Kecleon,85.7,115.5,142.2,118,1940,SUCKER_PUNCH,THUNDER_PUNCH,DYNAMIC_PUNCH,84.6,63.2,87.2,75.2,miltank:707;lickilicky:572;cradily:546;fearow:546;furret:533,blaziken_shadow:193;ninetales_shadow:242;piloswine:334;clodsire:348;gligar_shadow:423
rapidash_shadow,Rapidash (Shadow),85.7,133.6,111.5,112,1670,INCINERATE,DRILL_RUN,WILD_CHARGE,87.6,96,77.9,45.6,piloswine:852;stunfisk_galarian:794;furret:683;ninetales:669;ninetales_shadow:638,blaziken_shadow:268;gligar_shadow:324;cradily:440;miltank:440;clodsire:490
rufflet,Rufflet,85.7,126.7,92.1,152,1775,PECK,BRAVE_BIRD,FLY,81.8,57.6,91.5,54.8,gliscor:723;pidgeot:625;gligar_shadow:608;lickilicky:595;furret:542,miltank:186;piloswine:198;ninetales_shadow:242;clodsire:307;cradily:465
seismitoad,Seismitoad,85.6,120.3,100.8,154,1869,MUD_SHOT,EARTH_POWER,ICY_WIND,88.4,70.1,83.7,77.5,ninetales_shadow:795;blaziken_shadow:603;gligar_shadow:600;miltank:597;clodsire:597,cradily:256;furret:368;lickilicky:375;piloswine:396;fearow:415
victini,Victini,85.6,120.4,119.3,129,1855,CONFUSION,V_CREATE,PSYSHOCK,82.9,77.2,89.4,58.2,blaziken_shadow:926;clodsire:856;ninetales_shadow:736;piloswine:720;pidgeot:651,lickilicky:190;furret:237;gligar_shadow:251;cradily:388;miltank:466
abomasnow,Abomasnow,85.5,117.8,112,143,1888,POWDER_SNOW,WEATHER_BALL_ICE,ENERGY_BALL,85.3,56.2,79.2,83.2,quagsire_shadow:821;gligar_shadow:744;fearow:713;piloswine:576;furret:545,ninetales_shadow:130;blaziken_shadow:193;miltank:373;clodsire:411;cradily:451
abomasnow_shadow,Abomasnow (Shadow),85.3,117.8,112,143,1888,POWDER_SNOW,WEATHER_BALL_ICE,ENERGY_BALL,88.1,53.4,79.1,69.3,gligar_shadow:713;cradily:660;fearow:650;furret:541;piloswine:503,ninetales_shadow:130;blaziken_shadow:231;miltank:386;lickilicky:393;clodsire:475
blacephalon,Blacephalon,85.3,173.6,88.4,84,1290,INCINERATE,MIND_BLOWN,SHADOW_BALL,79.2,59.6,97.6,39.1,cradily:815;clodsire:779;piloswine:755;miltank:565;lickilicky:565,quagsire_shadow:180;ninetales_shadow:242;furret:246;gligar_shadow:267;blaziken_shadow:294
dudunsparce,Dudunsparce,85.2,116.1,98.5,169,1935,ROLLOUT,BODY_SLAM,DRILL_RUN,84.9,80.1,80.3,69.3,toucannon_shadow:736;clodsire:585;miltank:562;lickilicky:562;fearow:511,piloswine:334;cradily:385;furret:481;ninetales_shadow:492;gligar_shadow:496
munchlax,Munchlax,85.1,103.1,96.5,218,2172,TACKLE,BODY_SLAM,BULLDOZE,87.4,76.1,79.2,80.1,fearow:616;pidgeot:557;gliscor:555;ninetales_shadow:522;lickilicky:513,cradily:295;clodsire:396;gligar_shadow:412;furret:462;miltank:490
obstagoon,Obstagoon,85.1,113.2,127.9,137,1985,COUNTER,NIGHT_SLASH,CROSS_CHOP,86.1,72,79.2,82.7,piloswine:777;furret:722;miltank:602;cradily:536;fearow:532,ninetales_shadow:242;blaziken_shadow:306;clodsire:353;gligar_shadow:404;quagsire_shadow:456
diggersby_shadow,Diggersby (Shadow),85,95.7,140.3,174,2337,MUD_SHOT,SCORCHING_SANDS,FIRE_PUNCH,86.4,78.9,85.5,77.3,ninetales:761;lickilicky:686;clodsire:678;stunfisk_galarian:632;ninetales_shadow:537,gligar_shadow:339;piloswine:347;miltank:416;cradily:489;furret:490
noctowl,Noctowl,85,105.3,120.1,168,2126,WING_ATTACK,SKY_ATTACK,SHADOW_BALL,83.6,61.1,87,76.2,swampert_shadow:696;drampa:610;diggersby:547;gligar_shadow:514;gligar:514,piloswine:165;miltank:343;cradily:434;clodsire:463;ninetales_shadow:468
raticate_alolan,Raticate (Alolan),84.9,107,130.1,150,2091,QUICK_ATTACK,CRUNCH,RETURN,85.9,67.5,88.2,65.2,furret:706;miltank:630;gligar_shadow:626;lickilicky:616;piloswine:593,ninetales_shadow:194;blaziken_shadow:231;cradily:364;clodsire:403;quagsire_shadow:416
trumbeak,Trumbeak,84.9,134,93.2,134,1676,PECK,DRILL_PECK,ROCK_BLAST,90.8,80.1,78.9,53.6,blaziken_shadow:817;fearow:735;diggersby:638;ninetales_shadow:570;gligar_shadow:555,clodsire:324;cradily:336;miltank:353;furret:446;piloswine:470
obstagoon_shadow,Obstagoon (Shadow),84.8,113.2,127.9,137,1985,COUNTER,CROSS_CHOP,NIGHT_SLASH,84.9,69.9,80.6,76.8,furret:664;miltank:638;cradily:551;fearow:507;piloswine:503,ninetales_shadow:281;clodsire:283;blaziken_shadow:382;gligar_shadow:385;quagsire_shadow:478
flygon,Flygon,84.7,127.9,109.5,125,1752,DRAGON_TAIL,SAND_TOMB,TWISTER,86.4,62.2,79.6,58.5,ninetales:728;lickilicky:624;cradily:556;ninetales_shadow:556;clodsire:548,piloswine:165;blaziken_shadow:306;miltank:340;furret:437;gligar_shadow:469
marowak_alolan,Marowak (Alolan),84.7,109.6,148.8,125,2041,FIRE_SPIN,BONE_CLUB,SHADOW_BONE,85.9,69.4,83.3,84.5,blaziken_shadow:760;piloswine:740;ninetales:592;gliscor:580;ninetales_shadow:532,clodsire:314;furret:346;cradily:440;miltank:460;gligar_shadow:465
swampert,Swampert,84.5,122.9,109.1,136,1826,MUD_SHOT,HYDRO_CANNON,EARTHQUAKE,86.1,59.1,80.3,76.5,ninetales_shadow:772;clodsire:761;lickilicky:665;miltank:588;piloswine:551,cradily:260;blaziken_shadow:268;furret:334;fearow:399;gligar_shadow:446
fletchinder,Fletchinder,84.4,123.3,102.6,143,1811,PECK,FLY,HEAT_WAVE,82.4,67.9,86.2,64.9,ninetales_shadow:741;gligar_shadow:604;piloswine:538;fearow:520;furret:510,lickilicky:175;miltank:186;quagsire_shadow:220;clodsire:302;cradily:343
stunfisk_galarian,Stunfisk (Galarian),84.2,101.4,126.6,172,2212,MUD_SHOT,ROCK_SLIDE,EARTHQUAKE,84.3,74.3,85.7,76.8,pidgeot:709;miltank:636;clodsire:616;lickilicky:601;cradily:598,ninetales_shadow:162;blaziken_shadow:231;piloswine:282;gligar_shadow:377;furret:456
girafarig_shadow,Girafarig (Shadow),84,130.3,101.5,130,1721,CONFUSION,PSYCHIC_FANGS,TRAILBLAZE,95.1,89.3,63.1,46.1,clodsire:842;piloswine:726;miltank:603;lickilicky:603;furret:534,gligar_shadow:278;ninetales_shadow:305;stunfisk_galarian:348;fearow:427;cradily:461
marshtomp_shadow,Marshtomp (Shadow),83.8,120.4,111.4,139,1865,MUD_SHOT,SURF,SLUDGE,83.9,71.7,82.5,56.4,ninetales_shadow:741;gligar_shadow:636;miltank:625;lickilicky:597;clodsire:543,cradily:239;piloswine:256;blaziken_shadow:306;fearow:330;furret:393
skeledirge,Skeledirge,83.8,121.2,109.7,139,1849,INCINERATE,TORCH_SONG,SHADOW_BALL,83.6,76.9,79.9,72.9,ninetales_shadow:733;piloswine:701;miltank:615;cradily:532;blaziken_shadow:517,lickilicky:203;gligar_shadow:248;furret:300;fearow:326;clodsire:451
carkol,Carkol,83.7,97,141.5,168,2308,SMACK_DOWN,ROCK_SLIDE,FLAME_CHARGE,78.9,42.3,75.5,88.9,ninetales_shadow:812;miltank:622;blaziken_shadow:550;fearow:547;furret:526,clodsire:211;gligar_shadow:217;piloswine:272;cradily:350;lickilicky:475
castform_sunny,Castform (Sunny),83.7,112.6,121.2,146,1994,EMBER,WEATHER_BALL_FIRE,SOLAR_BEAM,81.9,63.4,80.4,75.5,piloswine:753;gliscor:636;furret:616;stunfisk_galarian:606;blaziken_shadow:568,gligar_shadow:129;clodsire:305;ninetales_shadow:345;cradily:347;miltank:420
fletchinder_shadow,Fletchinder (Shadow),83.7,123.3,102.6,143,1811,PECK,FLY,HEAT_WAVE,77.7,55,85.7,54.6,blaziken_shadow:898;ninetales:741;gliscor:636;gligar_shadow:590;pidgeot:545,miltank:183;furret:265;ninetales_shadow:281;clodsire:362;cradily:375
spinda,Spinda,83.7,110,110,142,1721,SUCKER_PUNCH,ROCK_TOMB,ICY_WIND,82.1,67.6,76.2,67.7,gligar_shadow:619;fearow:577;quagsire_shadow:570;clodsire:549;ninetales:545,ninetales_shadow:242;piloswine:418;cradily:430;miltank:453;furret:481
flygon_shadow,Flygon (Shadow),83.3,127.9,109.5,125,1752,DRAGON_TAIL,SAND_TOMB,TWISTER,83.6,67,73.5,52.5,quagsire_shadow:600;gliscor:572;gligar_shadow:568;ninetales:556;cradily:504,piloswine:146;furret:250;ninetales_shadow:281;clodsire:394;miltank:400
pidgeot_shadow,Pidgeot (Shadow),83.3,116.9,115.5,142,1918,WING_ATTACK,TWISTER,BRAVE_BIRD,84.6,86.4,90.8,54.8,gliscor:721;turtonator:661;gligar_shadow:609;lickilicky:602;furret:542,piloswine:198;ninetales_shadow:202;clodsire:276;miltank:330;cradily:454
camerupt,Camerupt,83.2,133.5,100.5,125,1678,INCINERATE,EARTH_POWER,ROCK_TOMB,86.3,67,70.7,58.7,clodsire:892;ninetales_shadow:736;miltank:664;cradily:556;piloswine:532,quagsire_shadow:133;blaziken_shadow:231;gligar_shadow:278;furret:315;fearow:326
hippowdon,Hippowdon,83.2,116.1,116.7,142,1926,SAND_ATTACK,WEATHER_BALL_ROCK,EARTH_POWER,84.9,75.4,82.6,70.1,lickilicky:683;ninetales_shadow:658;clodsire:612;miltank:591;blaziken_shadow:510,piloswine:282;cradily:347;fearow:395;gligar_shadow:400;furret:409
lileep_shadow,Lileep (Shadow),83.1,100.8,138.6,151,2111,ACID,GRASS_KNOT,ANCIENT_POWER,79.1,51.8,86.4,50.7,quagsire_shadow:721;fearow:569;cradily:546;lickilicky:533;miltank:529,piloswine:100;ninetales_shadow:202;blaziken_shadow:268;gligar_shadow:354;clodsire:435
talonflame_shadow,Talonflame (Shadow),83.1,121.4,112.6,135,1847,INCINERATE,FLAME_CHARGE,FLY,84.3,72.8,70.2,60.3,cradily:755;toucannon_shadow:662;gligar_shadow:559;ninetales_shadow:529;furret:514,miltank:230;lickilicky:240;blaziken_shadow:323;clodsire:471;piloswine:483
garchomp,Garchomp,83,132.4,101.4,126,1694,DRAGON_TAIL,TWISTER,SAND_TOMB,86.6,61,73,52.8,lickilicky:607;gligar_shadow:591;cradily:539;ninetales_shadow:535;clodsire:527,piloswine:165;fearow:258;blaziken_shadow:331;miltank:346;furret:443
vigoroth,Vigoroth,83,116.2,114.1,145,1923,COUNTER,BODY_SLAM,ROCK_SLIDE,84.4,68.4,78.2,72.6,piloswine:789;miltank:651;furret:586;lickilicky:565;cradily:524,ninetales_shadow:242;blaziken_shadow:306;clodsire:377;gligar_shadow:377;quagsire_shadow:475
mamoswine_shadow,Mamoswine (Shadow),82.9,136.2,87.3,138,1642,POWDER_SNOW,ICICLE_SPEAR,STONE_EDGE,85.9,50.8,82.8,44,clodsire:887;cradily:851;gligar_shadow:818;piloswine:706;furret:670,ninetales_shadow:162;quagsire_shadow:226;blaziken_shadow:268;miltank:446;lickilicky:446
furfrou,Furfrou,82.8,115.5,125.1,134,1938,SUCKER_PUNCH,SURF,GRASS_KNOT,78.1,62.3,85.3,63.9,coalossal:738;gligar_shadow:645;quagsire_shadow:589;fearow:555;ninetales:522,ninetales_shadow:242;piloswine:298;cradily:427;miltank:456;clodsire:459
hippowdon_shadow,Hippowdon (Shadow),82.8,116.1,116.7,142,1926,SAND_ATTACK,WEATHER_BALL_ROCK,EARTH_POWER,85.6,79.6,82.8,52,clodsire:904;lickilicky:605;ninetales_shadow:602;furret:545;quagsire_shadow:507,gligar_shadow:267;piloswine:376;cradily:378;blaziken_shadow:382;miltank:446
zygarde,Zygarde (50% Forme),82.7,114.1,128.3,133,1948,DRAGON_TAIL,CRUNCH,EARTHQUAKE,84.6,62.3,81.8,68.5,clodsire:774;cradily:657;blaziken_shadow:545;lickilicky:545;furret:526,miltank:143;piloswine:207;quagsire_shadow:428;gligar_shadow:435;ninetales_shadow:472
marowak,Marowak,82.6,109.6,148.8,125,2041,MUD_SLAP,BONE_CLUB,ROCK_SLIDE,83.4,63.5,79.9,77.8,blaziken_shadow:868;stunfisk_galarian:800;clodsire:620;lickilicky:564;cradily:540,piloswine:230;gligar_shadow:328;furret:368;miltank:370;ninetales_shadow:392
armarouge,Armarouge,82.5,132.1,109.6,117,1695,INCINERATE,PSYSHOCK,HEAT_WAVE,83.9,87.5,79.9,49.2,piloswine_shadow:858;piloswine:841;fearow:739;blaziken:619;gligar_shadow:517,cradily:399;ninetales_shadow:448;clodsire:451;miltank:463;furret:468
girafarig,Girafarig,82.4,130.3,101.5,130,1721,CONFUSION,PSYCHIC_FANGS,TRAILBLAZE,87.4,80.8,71.1,62.8,clodsire:846;blaziken_shadow:811;gliscor:600;ninetales_shadow:576;gligar_shadow:515,cradily:336;lickilicky:418;furret:431;miltank:436;piloswine:461
ursaring_shadow,Ursaring (Shadow),82.4,139.6,91.3,126,1607,SHADOW_CLAW,CLOSE_COMBAT,SWIFT,96.8,93.7,72.3,24.7,cradily:757;furret:678;piloswine:678;miltank:591;lickilicky:591,ninetales_shadow:194;clodsire:322;pidgeot:330;blaziken_shadow:344;gligar_shadow:461
marowak_shadow,Marowak (Shadow),82,109.6,148.8,125,2041,MUD_SLAP,BONE_CLUB,ROCK_SLIDE,82.3,57.8,74,68.2,clodsire:884;blaziken_shadow:876;quagsire_shadow:556;fearow:524;lickilicky:504,piloswine:275;gligar_shadow:343;cradily:347;miltank:443;ninetales_shadow:448
marshtomp,Marshtomp,81.9,119.8,111.5,140,1871,MUD_SHOT,SURF,SLUDGE,83.4,62.8,80.8,68.2,ninetales_shadow:767;clodsire:603;miltank:596;blaziken_shadow:521;lickilicky:521,cradily:225;furret:315;fearow:383;gligar_shadow:412;piloswine:487
mamoswine,Mamoswine,81.8,136.2,87.3,138,1642,POWDER_SNOW,ICICLE_SPEAR,STONE_EDGE,81.8,55.3,79.6,47.4,cradily:865;clodsire:855;gligar_shadow:800;fearow:706;furret:510,ninetales_shadow:130;piloswine:230;blaziken_shadow:231;miltank:423;lickilicky:487
gastrodon,Gastrodon,81.6,113.2,103.4,168,1967,MUD_SLAP,BODY_SLAM,EARTH_POWER,79.2,49.6,77,83.2,clodsire:913;blaziken_shadow:901;ninetales_shadow:791;miltank:645;quagsire_shadow:520,cradily:208;gligar_shadow:286;fearow:322;furret:375;piloswine:396
vigoroth_shadow,Vigoroth (Shadow),81.5,116.2,114.1,145,1923,COUNTER,BODY_SLAM,ROCK_SLIDE,80.8,63.7,77.5,65.7,furret:689;lickilicky:665;miltank:606;piloswine:506;cradily:503,clodsire:247;ninetales_shadow:281;fearow:286;gligar_shadow:377;blaziken_shadow:382
bibarel,Bibarel,81.4,122.9,99.2,149,1819,ROLLOUT,SURF,HYPER_FANG,82.8,53.7,79.1,61,ninetales_shadow:768;piloswine:721;gligar_shadow:651;clodsire:614;miltank:520,blaziken_shadow:205;cradily:260;quagsire_shadow:369;furret:381;pidgeot:450
rapidash,Rapidash,81.3,133.6,111.5,112,1670,INCINERATE,DRILL_RUN,WILD_CHARGE,80.6,89.5,72.4,53.8,piloswine_shadow:852;piloswine:834;stunfisk_galarian:834;ninetales_shadow:669;abomasnow_shadow:669,gligar_shadow:278;cradily:364;clodsire:415;furret:434;miltank:486
victreebel_shadow,Victreebel (Shadow),81.3,135.1,93.5,131,1656,ACID,LEAF_BLADE,SLUDGE_BOMB,80.9,64.1,72.8,40.2,swampert_shadow:824;quagsire_shadow:667;piloswine:583;fearow:549;diggersby:541,ninetales_shadow:226;clodsire:266;cradily:409;miltank:423;gligar_shadow:423
