speciesId,speciesName,score,attack,defense,hp,statProduct,fastMove,chargedMove1,chargedMove2,leadScore,switchScore,closerScore,attackerScore,topMatchups,topCounters
samurott_hisuian,Samurott (Hisuian),90,132.6,96.7,132,1694,FURY_CUTTER,SACRED_SWORD,DARK_PULSE,92.9,92.8,86.9,76.5,malamar:825;claydol:731;greninja:666;drapion_shadow:579;mandibuzz:507,annihilape_shadow:217;rapidash_galarian:343;morpeko_full_belly:385;grimmsnarl:421;sableye_shadow:484
hydreigon_shadow,Hydreigon (Shadow),89.9,136,104.5,116,1650,DRAGON_BREATH,BRUTAL_SWING,FLY,88.6,88.3,81.3,59.8,sableye_shadow:780;malamar:737;muk_alolan:650;greninja:594;claydol:568,grimmsnarl:263;morpeko_full_belly:309;annihilape_shadow:325;mandibuzz:414;drapion_shadow:491
umbreon,Umbreon,89.7,90.2,177,156,2492,SNARL,DARK_PULSE,LAST_RESORT,82.8,61.9,85.1,96.2,metang:660;claydol:650;malamar:567;drapion_shadow:554;greninja:535,grimmsnarl:255;morpeko_full_belly:351;mandibuzz:411;annihilape_shadow:414;sableye_shadow:436
moltres_galarian,Moltres (Galarian),89.5,115.1,134.6,124,1922,SUCKER_PUNCH,FLY,BRAVE_BIRD,81.8,71.8,93.3,77,malamar:689;claydol:649;metang:588;mandibuzz:580;sableye_shadow:580,grimmsnarl:184;drapion_shadow:224;morpeko_full_belly:237;greninja:265;annihilape_shadow:325
throh_shadow,Throh (Shadow),89,110.2,107.7,171,2032,LOW_KICK,BRICK_BREAK,BODY_SLAM,84.8,79.4,79.5,92.7,grimmsnarl:821;drapion_shadow:698;morpeko_full_belly:593;greninja:573;muk_alolan:520,annihilape_shadow:207;claydol:260;mandibuzz:334;sableye_shadow:364;malamar:399
pawniard,Pawniard,88.9,131.9,107.7,119,1692,FURY_CUTTER,NIGHT_SLASH,IRON_HEAD,82.3,51.6,76.9,94,malamar:882;muk_alolan:735;drapion_shadow:714;mandibuzz:651;metang:600,annihilape_shadow:96;sableye_shadow:204;grimmsnarl:274;morpeko_full_belly:385;greninja:395
hawlucha,Hawlucha,88.7,127.4,107.6,128,1756,LOW_KICK,FLYING_PRESS,AERIAL_ACE,85.8,78.1,87.9,77.6,grimmsnarl:839;drapion_shadow:636;claydol:593;malamar:550;greninja:515,annihilape_shadow:110;rapidash_galarian:276;mandibuzz:334;morpeko_full_belly:343;sableye_shadow:412
kingambit,Kingambit,88.6,127.2,112,124,1768,LOW_KICK,FOUL_PLAY,IRON_HEAD,79.7,48.3,81.5,94,drapion_shadow:721;muk_alolan:701;mandibuzz:669;greninja:536;morpeko_full_belly:524,annihilape_shadow:89;malamar:183;grimmsnarl:218;claydol:318;sableye_shadow:324
malamar_shadow,Malamar (Shadow),88.5,117.2,116.5,139,1899,PECK,FOUL_PLAY,SUPER_POWER,78.1,96.9,92.1,60.1,kingambit:780;thievul:708;drapion_shadow:643;umbreon:643;grimmsnarl:521,morpeko_full_belly:156;sableye_shadow:224;greninja:265;annihilape_shadow:396;mandibuzz:454
drapion_shadow,Drapion (Shadow),88.2,117.8,136.8,118,1903,POISON_STING,CRUNCH,AQUA_TAIL,87.1,89,84.9,81.1,rapidash_galarian:843;thievul:631;grimmsnarl:622;sableye_shadow:605;metang:504,malamar:320;annihilape_shadow:339;greninja:339;morpeko_full_belly:440;mandibuzz:465
hakamo_o,Hakamo-o,88.1,115.5,135.5,124,1942,DRAGON_TAIL,BRICK_BREAK,ROCK_TOMB,84.8,64.9,75.9,90.8,kingambit:834;greninja:733;morpeko_full_belly:697;drapion_shadow:673;sableye_shadow:520,grimmsnarl:300;claydol:334;annihilape_shadow:364;malamar:366;mandibuzz:465
metang_shadow,Metang (Shadow),88.1,108.9,145.8,129,2050,FURY_CUTTER,PSYSHOCK,GYRO_BALL,79.4,96,86.9,63.8,muk_alolan:600;rapidash_galarian:589;malamar:573;greninja:550;drapion_shadow:515,annihilape_shadow:146;sableye_shadow:204;grimmsnarl:229;morpeko_full_belly:385;mandibuzz:422
flamigo,Flamigo,87.7,137.9,95.5,123,1622,PECK,UPPER_HAND,BRAVE_BIRD,79.7,68.7,90,52,grimmsnarl:833;kingambit:833;annihilape_shadow:792;umbreon:646;drapion_shadow:597,morpeko_full_belly:173;malamar:219;sableye_shadow:244;greninja:278;mandibuzz:345
kommo_o,Kommo-o,87.5,123.7,137.8,106,1808,DRAGON_TAIL,CLANGING_SCALES,UPPER_HAND,82.8,66.9,91.6,53.9,greninja:721;drapion_shadow:679;morpeko_full_belly:669;sableye_shadow:603;metang:523,malamar:176;annihilape_shadow:217;mandibuzz:285;grimmsnarl:390;claydol:450
morgrem,Morgrem,87.5,124.8,98,147,1799,SUCKER_PUNCH,FOUL_PLAY,PLAY_ROUGH,82.9,60.3,90.7,76,claydol:724;sableye_shadow:676;malamar:581;morpeko_full_belly:547;mandibuzz:513,grimmsnarl:184;muk_alolan:189;annihilape_shadow:325;drapion_shadow:406;greninja:460
hydreigon,Hydreigon,87.4,136,104.5,116,1650,DRAGON_BREATH,BRUTAL_SWING,FLY,89.6,85.9,77.6,66.3,sableye_shadow:780;drapion_shadow:668;greninja:663;morpeko_full_belly:560;annihilape_shadow:517,muk_alolan:226;grimmsnarl:244;malamar:392;metang:426;mandibuzz:474
blaziken,Blaziken,87.2,143.9,90.8,119,1556,EMBER,AURA_SPHERE,BLAST_BURN,87.6,90.6,88.3,43.1,grimmsnarl:768;sableye_shadow:659;annihilape_shadow:617;malamar:617;greninja:567,drapion_shadow:139;morpeko_full_belly:173;murkrow_shadow:185;claydol:252;mandibuzz:357
qwilfish_hisuian,Qwilfish (Hisuian),87.2,128,112.3,121,1742,POISON_STING,AQUA_TAIL,DARK_PULSE,87.8,87.2,83.5,79.2,drapion_shadow:661;sableye_shadow:611;grimmsnarl:607;claydol:512;metang:512,annihilape_shadow:289;malamar:320;greninja:378;morpeko_full_belly:419;mandibuzz:440
greninja,Greninja,87,139.5,100.3,115,1611,WATER_SHURIKEN,HYDRO_CANNON,BRUTAL_SWING,85.6,81.2,84.9,67.3,moltres_galarian:734;rapidash_galarian:721;grimmsnarl:682;drapion_shadow:660;claydol:643,annihilape_shadow:175;morpeko_full_belly:317;malamar:341;sableye_shadow:404;mandibuzz:477
persian_alolan,Persian (Alolan),86.9,122.4,112.5,133,1833,SCRATCH,FOUL_PLAY,PLAY_ROUGH,77.1,66,83.7,67.6,drapion_shadow:646;umbreon:601;muk_alolan:575;mandibuzz:556;greninja:522,annihilape_shadow:146;malamar:219;grimmsnarl:364;sableye_shadow:420;morpeko_full_belly:470
zweilous_shadow,Zweilous (Shadow),86.9,120.4,110.2,140,1859,DRAGON_BREATH,BODY_SLAM,DARK_PULSE,88.1,85.3,80.2,63.3,greninja:675;drapion_shadow:628;morpeko_full_belly:603;sableye_shadow:582;mandibuzz:542,grimmsnarl:154;malamar:219;annihilape_shadow:289;kingambit:322;muk_alolan:472
heracross,Heracross,86.6,134.6,108.4,114,1665,FURY_CUTTER,UPPER_HAND,ROCK_TOMB,87.8,72.9,82.5,73,kingambit:864;grimmsnarl:644;drapion_shadow:592;claydol:526;malamar:513,mandibuzz:314;annihilape_shadow:335;sableye_shadow:440;greninja:473;morpeko_full_belly:487
thievul,Thievul,86.6,119.8,121.9,127,1856,SUCKER_PUNCH,NIGHT_SLASH,ICY_WIND,78.4,67.2,78,91.6,metang:759;claydol:712;mandibuzz:649;sableye_shadow:582;umbreon:570,grimmsnarl:248;annihilape_shadow:325;drapion_shadow:368;greninja:417;morpeko_full_belly:466
lokix,Lokix,86.4,132.8,104,122,1687,BUG_BITE,X_SCISSOR,TRAILBLAZE,85.6,79.6,75.3,81.4,malamar:799;claydol:774;morpeko_full_belly:745;greninja:704;sableye_shadow:549,annihilape_shadow:160;muk_alolan:300;mandibuzz:380;drapion_shadow:466;grimmsnarl:484
metang,Metang,86.4,108.9,145.8,129,2050,FURY_CUTTER,PSYSHOCK,GYRO_BALL,85.1,83.7,86.3,62.5,malamar:655;greninja:604;mandibuzz:585;grimmsnarl:531;morpeko_full_belly:527,annihilape_shadow:75;sableye_shadow:204;claydol:376;muk_alolan:412;drapion_shadow:495
rapidash_galarian,Rapidash (Galarian),86,133.6,111.5,112,1670,FAIRY_WIND,BODY_SLAM,WILD_CHARGE,90.9,66.3,79.5,64.9,annihilape_shadow:839;grimmsnarl:642;kingambit:638;sableye_shadow:549;malamar:531,drapion_shadow:156;morpeko_full_belly:271;greninja:278;claydol:376;mandibuzz:465
poliwrath,Poliwrath,85.9,115.8,122,137,1936,MUD_SHOT,ICY_WIND,DYNAMIC_PUNCH,84.8,86.8,76,84,greninja:788;umbreon:770;drapion_shadow:729;morpeko_full_belly:620;claydol:580,annihilape_shadow:339;malamar:363;sableye_shadow:460;grimmsnarl:466;mandibuzz:491
skuntank,Skuntank,85.9,121.7,95.1,158,1831,POISON_JAB,CRUNCH,TRAILBLAZE,86.4,66.3,83.4,83,grimmsnarl:661;sableye_shadow:655;malamar:588;mandibuzz:563;greninja:528,annihilape_shadow:182;muk_alolan:347;claydol:380;morpeko_full_belly:440;drapion_shadow:474
machoke_shadow,Machoke (Shadow),85.8,126.7,97.3,143,1766,KARATE_CHOP,CROSS_CHOP,DYNAMIC_PUNCH,90.3,72.6,84.8,58.2,grimmsnarl:776;malamar:681;greninja:674;drapion_shadow:608;mandibuzz:587,annihilape_shadow:271;sableye_shadow:340;morpeko_full_belly:343;claydol:409;metang:465
farfetchd_galarian,Farfetch'd (Galarian),85.7,137.6,99.7,119,1634,FURY_CUTTER,LEAF_BLADE,BRICK_BREAK,89.6,86.8,75,64.6,kingambit:785;grimmsnarl:768;malamar:693;claydol:655;drapion_shadow:550,morpeko_full_belly:368;greninja:395;annihilape_shadow:396;mandibuzz:451;sableye_shadow:464
overqwil,Overqwil,85.5,131,106.8,122,1708,POISON_STING,AQUA_TAIL,DARK_PULSE,85.8,85.7,82.1,76.5,rapidash_galarian:848;drapion_shadow:651;grimmsnarl:622;sableye_shadow:606;metang:504,annihilape_shadow:292;greninja:308;malamar:309;morpeko_full_belly:381;mandibuzz:405
bombirdier,Bombirdier,85.4,127.8,117.1,117,1752,SUCKER_PUNCH,FLY,DRILL_RUN,79.1,65.5,85.5,62.5,claydol:893;sableye_shadow:641;drapion_shadow:619;malamar:551;mandibuzz:504,grimmsnarl:184;muk_alolan:189;greninja:221;morpeko_full_belly:233;annihilape_shadow:360
blaziken_shadow,Blaziken (Shadow),85.3,143.9,90.8,119,1556,EMBER,AURA_SPHERE,BLAZE_KICK,86.8,91.1,83.4,35.3,metang:861;morpeko_full_belly:760;grimmsnarl:726;annihilape_shadow:634;malamar:617,greninja:126;drapion_shadow:173;mandibuzz:345;claydol:347;sableye_shadow:452
quaquaval,Quaquaval,85.2,137.7,98.6,120,1630,LOW_KICK,CLOSE_COMBAT,HYDRO_CANNON,80.9,85.6,82.5,56.8,umbreon:758;grimmsnarl:745;greninja:712;drapion_shadow:670;muk_alolan:570,malamar:219;mandibuzz:365;morpeko_full_belly:377;sableye_shadow:448;annihilape_shadow:464
sirfetchd,Sirfetch'd,85,144.7,108,99,1548,FURY_CUTTER,LEAF_BLADE,CLOSE_COMBAT,92.6,74.5,83.9,44.7,grimmsnarl:767;malamar:676;greninja:641;claydol:631;drapion_shadow:530,metang:158;morpeko_full_belly:343;mandibuzz:354;annihilape_shadow:410;sableye_shadow:436
zweilous,Zweilous,85,120.4,110.2,140,1859,DRAGON_BREATH,BODY_SLAM,DARK_PULSE,87.6,77.8,77.1,71.6,greninja:732;morpeko_full_belly:646;drapion_shadow:625;sableye_shadow:600;mandibuzz:575,annihilape_shadow:289;malamar:374;grimmsnarl:390;muk_alolan:422;claydol:475
hatterene,Hatterene,84.4,142.1,115,96,1570,CHARM,PSYSHOCK,POWER_WHIP,89.3,59,62.3,78.9,grimmsnarl:911;annihilape_shadow:869;greninja:838;morpeko_full_belly:692;thievul:630,muk_alolan:246;drapion_shadow:258;claydol:409;malamar:482;mandibuzz:491
medicham,Medicham,84.4,106.9,139.4,141,2103,PSYCHO_CUT,ICE_PUNCH,DYNAMIC_PUNCH,80.4,69.1,86.3,78.9,kingambit:723;greninja:666;morpeko_full_belly:574;annihilape_shadow:542;claydol:510,sableye_shadow:224;malamar:291;mandibuzz:308;drapion_shadow:394;grimmsnarl:421
cresselia,Cresselia,84.2,93.1,160.7,160,2396,PSYCHO_CUT,GRASS_KNOT,MOONBLAST,82.4,67.9,86.2,62.5,annihilape_shadow:671;morpeko_full_belly:625;rapidash_galarian:621;guzzlord:518;murkrow_shadow:518,drapion_shadow:334;mandibuzz:397;sableye_shadow:444;grimmsnarl:481;greninja:486
poliwrath_shadow,Poliwrath (Shadow),84.2,115.8,122,137,1936,MUD_SHOT,ICY_WIND,DYNAMIC_PUNCH,81.9,85.7,79.5,73.3,kingambit:832;grimmsnarl:795;greninja:740;drapion_shadow:708;morpeko_full_belly:547,mandibuzz:208;sableye_shadow:372;metang:379;annihilape_shadow:382;malamar:410
primeape_shadow,Primeape (Shadow),84.2,138.7,100.1,116,1611,KARATE_CHOP,RAGE_FIST,ICE_PUNCH,87.4,77,71,51.2,kingambit:788;grimmsnarl:724;annihilape_shadow:612;claydol:568;drapion_shadow:525,mandibuzz:371;morpeko_full_belly:377;sableye_shadow:380;malamar:399;greninja:434
pangoro,Pangoro,84,133.9,93.7,133,1670,KARATE_CHOP,CLOSE_COMBAT,NIGHT_SLASH,93.3,76.4,79.7,64.1,morpeko_full_belly:718;malamar:695;grimmsnarl:657;muk_alolan:654;drapion_shadow:642,annihilape_shadow:314;mandibuzz:351;greninja:460;sableye_shadow:476;claydol:483
gurdurr_shadow,Gurdurr (Shadow),83.9,125.3,100.1,143,1795,LOW_KICK,BRICK_BREAK,STONE_EDGE,84.1,58.6,77.3,57.1,greninja:828;grimmsnarl:751;mandibuzz:632;drapion_shadow:594;morpeko_full_belly:510,annihilape_shadow:146;rapidash_galarian:151;sableye_shadow:196;claydol:376;metang:395
chesnaught,Chesnaught,83.8,119.3,126.9,124,1879,LOW_KICK,FRENZY_PLANT,SUPER_POWER,80.6,55.7,88.8,65.2,grimmsnarl:774;greninja:709;morpeko_full_belly:677;drapion_shadow:653;claydol:629,annihilape_shadow:110;malamar:183;muk_alolan:226;mandibuzz:288;sableye_shadow:492
claydol_shadow,Claydol (Shadow),83.8,103.5,172.6,121,2164,MUD_SLAP,ROCK_TOMB,EARTH_POWER,85.3,52.7,81.6,67.6,morpeko_full_belly:855;drapion_shadow:669;grimmsnarl:590;mandibuzz:570;malamar:570,thievul:216;sableye_shadow:252;annihilape_shadow:282;greninja:291;umbreon:410
grimer_alolan,Grimer (Alolan),83.7,122.7,86.8,171,1824,POISON_JAB,CRUNCH,SLUDGE_BOMB,84.9,80.5,84.4,68.7,grimmsnarl:646;malamar:549;annihilape_shadow:529;mandibuzz:523;greninja:514,claydol:359;morpeko_full_belly:360;muk_alolan:378;drapion_shadow:419;sableye_shadow:472
bronzong,Bronzong,83.6,110.8,152.2,120,2026,METAL_SOUND,WEATHER_BALL_WATER,BULLDOZE,83.8,73.9,79.5,68.4,muk_alolan:666;metang:612;drapion_shadow:562;morpeko_full_belly:529;grimmsnarl:508,sableye_shadow:304;greninja:321;annihilape_shadow:342;malamar:410;mandibuzz:431
machamp_shadow,Machamp (Shadow),83.6,135.4,98.6,124,1656,KARATE_CHOP,CROSS_CHOP,ROCK_SLIDE,85.8,78.1,84.4,42,grimmsnarl:770;kingambit:770;greninja:649;drapion_shadow:552;mandibuzz:524,annihilape_shadow:303;claydol:359;morpeko_full_belly:377;sableye_shadow:396;malamar:413
pawmo,Pawmo,83.4,136.1,81.5,142,1576,THUNDER_SHOCK,WILD_CHARGE,THUNDER_PUNCH,80.6,46.1,88.4,54.9,mandibuzz:771;grimmsnarl:750;sableye_shadow:679;annihilape_shadow:644;drapion_shadow:584,claydol:99;muk_alolan:152;malamar:161;greninja:278;morpeko_full_belly:449
incineroar,Incineroar,83.3,125.2,109.1,131,1791,FIRE_FANG,DRAIN_PUNCH,BLAST_BURN,86.8,59.2,71.3,85.1,metang:667;mandibuzz:664;sableye_shadow:614;muk_alolan:610;morpeko_full_belly:503,greninja:178;malamar:305;annihilape_shadow:325;drapion_shadow:389;grimmsnarl:409
lucario,Lucario,83.2,145.7,93.7,113,1544,FORCE_PALM,AURA_SPHERE,SHADOW_BALL,81.4,42.3,77.1,74.9,greninja:871;morpeko_full_belly:862;malamar:752;muk_alolan:699;drapion_shadow:659,annihilape_shadow:153;claydol:169;sableye_shadow:212;mandibuzz:434;grimmsnarl:451
houndoom_shadow,Houndoom (Shadow),83.1,139.5,97.3,118,1603,INCINERATE,FOUL_PLAY,TRAILBLAZE,82.1,68.7,79.4,61.1,sableye_shadow:741;malamar:741;metang:741;moltres_galarian:690;claydol:538,drapion_shadow:296;annihilape_shadow:325;morpeko_full_belly:360;mandibuzz:362;grimmsnarl:439
vullaby,Vullaby,82.9,100.8,129.4,157,2049,AIR_SLASH,BRAVE_BIRD,FOUL_PLAY,81.6,66,86.5,68.1,claydol:662;sableye_shadow:608;malamar:576;drapion_shadow:550;guzzlord:522,morpeko_full_belly:173;grimmsnarl:214;mandibuzz:411;annihilape_shadow:421;greninja:456
hitmonlee_shadow,Hitmonlee (Shadow),82.8,141.8,118.9,94,1586,LOW_KICK,BLAZE_KICK,BRICK_BREAK,89.4,66.9,72.4,46.9,morpeko_full_belly:760;grimmsnarl:707;greninja:606;malamar:569;drapion_shadow:505,mandibuzz:348;sableye_shadow:376;rapidash_galarian:388;annihilape_shadow:403;claydol:433
chesnaught_shadow,Chesnaught (Shadow),82.7,119.3,126.9,124,1879,LOW_KICK,FRENZY_PLANT,SUPER_POWER,74.4,53.2,87.2,56,grimmsnarl:729;greninja:689;morpeko_full_belly:657;drapion_shadow:592;sableye_shadow:508,annihilape_shadow:110;metang:197;malamar:219;muk_alolan:239;mandibuzz:291
conkeldurr_shadow,Conkeldurr (Shadow),82.6,134,93.8,133,1673,FORCE_PALM,DYNAMIC_PUNCH,BRUTAL_SWING,80.4,73.9,68.4,65.4,greninja:860;morpeko_full_belly:815;malamar:620;drapion_shadow:526;grimmsnarl:522,annihilape_shadow:175;sableye_shadow:228;metang:282;claydol:384;muk_alolan:469
gallade_shadow,Gallade (Shadow),82.6,136.5,115.6,104,1642,LOW_KICK,LEAF_BLADE,SACRED_SWORD,90.1,77.4,72,40.7,grimmsnarl:822;morpeko_full_belly:557;drapion_shadow:548;greninja:524;mandibuzz:519,sableye_shadow:168;metang:418;annihilape_shadow:439;muk_alolan:449;malamar:467
machamp,Machamp,82.6,135.4,98.6,124,1656,KARATE_CHOP,CROSS_CHOP,ROCK_SLIDE,84.1,68.4,78,55.7,greninja:701;mandibuzz:596;grimmsnarl:576;drapion_shadow:544;morpeko_full_belly:520,annihilape_shadow:271;claydol:293;malamar:345;muk_alolan:351;sableye_shadow:360
scrafty,Scrafty,82.4,110.4,156.7,117,2025,COUNTER,FOUL_PLAY,UPPER_HAND,77.6,42.1,80.9,83.5,greninja:628;muk_alolan:594;metang:576;morpeko_full_belly:568;drapion_shadow:559,annihilape_shadow:146;malamar:219;mandibuzz:345;grimmsnarl:364;sableye_shadow:388
honchkrow,Honchkrow,82.2,149.9,68.9,145,1500,PECK,BRAVE_BIRD,DARK_PULSE,73.1,60.9,81.5,45,claydol:831;moltres_galarian:682;annihilape_shadow:617;sableye:579;sableye_shadow:541,morpeko_full_belly:194;greninja:278;drapion_shadow:330;grimmsnarl:364;mandibuzz:491
spiritomb,Spiritomb,82.2,120.7,147.8,104,1857,SUCKER_PUNCH,ROCK_TOMB,SHADOW_BALL,78.1,54.1,80.4,70.6,claydol:706;malamar:600;mandibuzz:596;annihilape_shadow:557;drapion_shadow:533,grimmsnarl:184;morpeko_full_belly:194;greninja:265;umbreon:314;sableye_shadow:404
tyranitar,Tyranitar,81.6,129.7,111.4,120,1734,DRAGON_BREATH,BRUTAL_SWING,STONE_EDGE,74.9,49.4,72.9,69,mandibuzz:675;muk_alolan:641;umbreon:629;drapion_shadow:554;claydol:508,annihilape_shadow:153;grimmsnarl:199;sableye_shadow:204;greninja:239;morpeko_full_belly:402
cresselia_shadow,Cresselia (Shadow),81.3,92,158.9,160,2340,PSYCHO_CUT,GRASS_KNOT,MOONBLAST,74.9,46.2,88.4,43.3,greninja:659;grimmsnarl:631;annihilape_shadow:600;claydol:584;morpeko_full_belly:578,sableye_shadow:84;muk_alolan:300;drapion_shadow:364;malamar:377;mandibuzz:460
conkeldurr,Conkeldurr,81.2,134,93.8,133,1673,FORCE_PALM,DYNAMIC_PUNCH,BRUTAL_SWING,80.4,69.1,72.2,64.4,greninja:864;drapion_shadow:586;grimmsnarl:575;morpeko_full_belly:537;muk_alolan:522,annihilape_shadow:153;claydol:318;sableye_shadow:380;mandibuzz:414;malamar:456
houndoom,Houndoom,81.2,139.5,97.3,118,1603,INCINERATE,FOUL_PLAY,TRAILBLAZE,78.6,63.3,73.2,68.7,sableye_shadow:783;rapidash_galarian:783;metang:741;umbreon:622;muk_alolan:533,drapion_shadow:258;annihilape_shadow:271;morpeko_full_belly:296;mandibuzz:340;grimmsnarl:364
hariyama_shadow,Hariyama (Shadow),81,125.6,76,186,1778,FORCE_PALM,UPPER_HAND,HEAVY_SLAM,79.1,44.2,77.6,67.9,morpeko_full_belly:884;greninja:879;malamar:642;drapion_shadow:575;grimmsnarl:569,annihilape_shadow:153;metang:259;sableye_shadow:260;claydol:342;mandibuzz:442
