speciesId,speciesName,score,attack,defense,hp,statProduct,fastMove,chargedMove1,chargedMove2,leadScore,switchScore,closerScore,attackerScore,topMatchups,topCounters
oinkologne_female,Oinkologne (Female),90.4,109.6,111.5,167,2042,MUD_SLAP,BODY_SLAM,TRAILBLAZE,91.2,78.2,86.9,84.5,stunfisk:739;empoleon:604;lickilicky:586;jellicent:562;kingdra:544,forretress_shadow:347;cradily:375;crustle:391;furret:393;lapras:432
mantine,Mantine,90.3,105.5,166.5,121,2127,WING_ATTACK,TWISTER,WATER_PULSE,88.9,77.1,87.3,92.2,quagsire_shadow:756;ninetales_shadow:727;kingdra:661;empoleon:566;turtonator:541,stunfisk:107;lickilicky:356;cradily:378;forretress_shadow:453;jellicent:483
morpeko_full_belly,Morpeko (Hangry),90.2,140.4,96.2,118,1596,THUNDER_SHOCK,AURA_WHEEL_ELECTRIC,PSYCHIC_FANGS,91.9,76,92.5,65,jellicent:894;empoleon:843;kingdra:766;lickilicky:601;ninetales_shadow:542,forretress_shadow:140;quagsire_shadow:223;cradily:267;turtonator:398;stunfisk:453
toucannon_shadow,Toucannon (Shadow),90.2,137.2,96.7,123,1634,PECK,BEAK_BLAST,DRILL_PECK,88.7,72.9,91.5,47.1,cradily:703;furret:670;forretress_shadow:654;quagsire_shadow:630;jellicent:581,stunfisk:107;empoleon:209;ninetales_shadow:226;kingdra:271;lickilicky:446
walrein,Walrein,90.1,112.4,114.9,154,1991,POWDER_SNOW,ICICLE_SPEAR,EARTHQUAKE,87.6,88.8,91.5,71,quagsire_shadow:678;empoleon:623;kingdra:610;stunfisk:587;lickilicky:574,forretress_shadow:281;ninetales_shadow:281;furret:375;jellicent:400;cradily:451
cradily_shadow,Cradily (Shadow),89.9,105.2,140.3,144,2126,ACID,ROCK_TOMB,GRASS_KNOT,90.7,73.8,91.5,63.5,ninetales_shadow:697;jellicent:656;kingdra:597;stunfisk:559;furret:531,forretress_shadow:97;empoleon:102;crustle:134;magcargo:418;lickilicky:450
raikou,Raikou,89.9,131.9,110.6,116,1693,THUNDER_SHOCK,WILD_CHARGE,AURA_SPHERE,91.9,83.3,94.8,59.6,jellicent:814;ninetales_shadow:586;empoleon:577;kingdra:564;forretress_shadow:560,cradily:305;quagsire_shadow:316;stunfisk:363;lickilicky:453;furret:468
lileep,Lileep,89.7,100.8,138.6,151,2111,ACID,ANCIENT_POWER,GRASS_KNOT,88.4,65.8,94,72.5,quagsire_shadow:748;stunfisk:625;fearow:609;kingdra:506;lickilicky:506,forretress_shadow:257;empoleon:377;jellicent:400;cradily:427;furret:428
pachirisu,Pachirisu,89.7,91.5,157.1,142,2044,VOLT_SWITCH,HYPER_FANG,THUNDER_PUNCH,87.1,67.6,90.1,90.5,empoleon:750;jellicent:654;furret:630;lapras:616;ninetales_shadow:549,stunfisk:191;cradily:250;forretress_shadow:390;kingdra:419;lickilicky:446
dubwool,Dubwool,89.6,110.6,143,128,2025,DOUBLE_KICK,BODY_SLAM,PAYBACK,91.5,88.2,89.4,71.8,empoleon:593;lickilicky:589;kingdra:582;jellicent:542;stunfisk:542,forretress_shadow:277;turtonator:438;cradily:451;crustle:456;quagsire_shadow:462
araquanid,Araquanid,89.5,97.4,174,136,2306,BUG_BITE,WATER_PULSE,BUBBLE_BEAM,93.7,73.8,88.7,95,cradily:676;furret:672;ninetales_shadow:613;kingdra:606;stunfisk:588,forretress_shadow:238;jellicent:333;empoleon:385;lapras:449;lickilicky:484
jumpluff_shadow,Jumpluff (Shadow),89.4,96.7,156.9,153,2323,FAIRY_WIND,ENERGY_BALL,ACROBATICS,85.4,78,92.5,81,kingdra:650;stunfisk:637;jellicent:624;lickilicky:513;furret:503,ninetales_shadow:261;cradily:309;empoleon:381;lapras:388;forretress_shadow:445
emolga,Emolga,89.2,127.5,110.2,125,1758,THUNDER_SHOCK,ACROBATICS,DISCHARGE,92.4,79.5,92.7,67.3,empoleon:888;forretress_shadow:720;crustle:679;ninetales_shadow:600;jellicent:576,stunfisk:206;cradily:312;kingdra:355;lickilicky:440;lapras:472
seaking,Seaking,89.2,121.9,108.9,138,1834,PECK,DRILL_RUN,ICY_WIND,87.1,91,87.1,71,empoleon:641;lapras:619;turtonator:557;ninetales_shadow:518;cradily:503,stunfisk:331;jellicent:336;forretress_shadow:386;kingdra:427;lickilicky:484
charjabug_shadow,Charjabug (Shadow),89.1,114.7,134.8,126,1949,VOLT_SWITCH,X_SCISSOR,DISCHARGE,91,87.4,88.8,71.8,mantine:837;jellicent:829;lapras:829;empoleon:599;forretress_shadow:579,ninetales_shadow:226;cradily:361;stunfisk:398;lickilicky:403;kingdra:491
crustle_shadow,Crustle (Shadow),89,120.3,134.7,115,1864,FURY_CUTTER,X_SCISSOR,ROCK_WRECKER,85.4,100,92,46.1,cradily:865;furret:586;ninetales_shadow:552;forretress_shadow:547;lickilicky:513,jellicent:144;empoleon:168;fearow:245;kingdra:258;stunfisk:424
dudunsparce,Dudunsparce,89,116.1,98.5,169,1935,ROLLOUT,BODY_SLAM,DRILL_RUN,88.2,86.8,85.8,73.3,ninetales_shadow:668;mantine:630;lickilicky:562;empoleon:553;jellicent:511,forretress_shadow:351;kingdra:372;cradily:385;stunfisk:479;furret:481
stunfisk,Stunfisk,88.9,101.4,126.6,172,2212,THUNDER_SHOCK,MUD_BOMB,DISCHARGE,89.6,68.9,89.7,83.5,jellicent:636;empoleon:622;lapras:587;lickilicky:563;furret:540,quagsire_shadow:285;forretress_shadow:324;kingdra:343;cradily:385;ninetales_shadow:448
sealeo,Sealeo,88.7,108.9,112.8,168,2065,POWDER_SNOW,SURF,BODY_SLAM,90.7,89.3,85.7,77,quagsire_shadow:690;stunfisk:619;ninetales_shadow:550;kingdra:514;lapras:508,empoleon:270;jellicent:371;forretress_shadow:386;cradily:430;lickilicky:496
tentacruel,Tentacruel,88.7,108.9,143.5,131,2047,ACID,SCALD,PAYBACK,88.2,71.8,91.5,73.3,ninetales_shadow:713;kingdra:660;cradily:652;crustle:522;turtonator:511,forretress_shadow:378;stunfisk:392;empoleon:426;lickilicky:450;jellicent:493
kecleon,Kecleon,88.5,115.5,142.2,118,1940,SUCKER_PUNCH,THUNDER_PUNCH,DYNAMIC_PUNCH,86.6,75.4,91.8,72.5,jellicent:741;empoleon:576;lickilicky:572;cradily:546;furret:533,kingdra:237;crustle:265;stunfisk:377;turtonator:433;forretress_shadow:476
ninetales,Ninetales,88.5,114.3,135.5,126,1954,EMBER,WEATHER_BALL_FIRE,ENERGY_BALL,84.1,78,90.4,80.7,forretress_shadow:849;quagsire_shadow:599;furret:591;stunfisk:587;jellicent:503,kingdra:161;cradily:236;lapras:371;empoleon:372;lickilicky:412
pelipper,Pelipper,88.5,123.2,128.7,115,1825,WING_ATTACK,WEATHER_BALL_WATER,HURRICANE,90.7,77.2,88.8,74.8,quagsire_shadow:826;ninetales_shadow:752;forretress_shadow:747;furret:713;kingdra:534,jellicent:275;stunfisk:293;cradily:364;empoleon:422;lickilicky:443
lileep_shadow,Lileep (Shadow),88.4,100.8,138.6,151,2111,ACID,ANCIENT_POWER,GRASS_KNOT,86.3,63.3,94.7,56.3,stunfisk:579;jellicent:556;cradily:546;kingdra:533;lickilicky:533,forretress_shadow:89;crustle:134;empoleon:229;toxapex:300;mantine:442
araquanid_shadow,Araquanid (Shadow),88.3,97.4,174,136,2306,BUG_BITE,BUBBLE_BEAM,WATER_PULSE,94.5,77.2,86.5,88.5,furret:639;lickilicky:632;cradily:628;kingdra:584;stunfisk:522,empoleon:311;forretress_shadow:312;crustle:317;jellicent:352;turtonator:491
bellibolt,Bellibolt,88.2,115,110.1,154,1953,THUNDER_SHOCK,ZAP_CANNON,PARABOLIC_CHARGE,88.2,62.1,92.7,70.3,empoleon:704;lickilicky:675;furret:633;jellicent:616;ninetales_shadow:506,stunfisk:136;quagsire_shadow:254;cradily:309;forretress_shadow:371;kingdra:406
dartrix,Dartrix,88.2,112.4,115.5,154,2001,PECK,BRAVE_BIRD,ENERGY_BALL,85.1,69,92.9,68.3,kingdra:620;forretress_shadow:616;lickilicky:597;stunfisk:594;jellicent:584,ninetales_shadow:222;turtonator:296;cradily:312;empoleon:434;lapras:444
golisopod,Golisopod,88.1,124,134.6,108,1804,FURY_CUTTER,X_SCISSOR,AQUA_JET,87.1,87.4,87.3,60,cradily:773;quagsire_shadow:768;ninetales_shadow:587;lapras:564;kingdra:523,jellicent:285;empoleon:368;forretress_shadow:382;lickilicky:434;stunfisk:497
fearow,Fearow,88,131.4,104.6,124,1706,PECK,DRILL_PECK,DRILL_RUN,89.2,89.9,88.7,54.8,empoleon:794;quagsire_shadow:677;forretress_shadow:665;jellicent:633;ninetales_shadow:564,cradily:333;stunfisk:363;lickilicky:403;kingdra:457;furret:462
lickitung,Lickitung,88,96.6,127.7,186,2296,LICK,BODY_SLAM,POWER_WHIP,84.8,79.5,88.7,87.5,jellicent:817;quagsire_shadow:620;mantine:610;seaking:561;charjabug:534,forretress_shadow:324;cradily:388;lickilicky:390;kingdra:423;empoleon:475
pidgeot,Pidgeot,88,116.9,115.5,142,1918,GUST,AIR_CUTTER,BRAVE_BIRD,88.4,73.5,92.2,82.7,jellicent:739;forretress_shadow:644;kingdra:577;furret:570;quagsire_shadow:559,stunfisk:226;cradily:295;lickilicky:331;ninetales_shadow:460;empoleon:495
victreebel_shadow,Victreebel (Shadow),88,135.1,93.5,131,1656,ACID,LEAF_BLADE,SLUDGE_BOMB,88.4,69.7,85.8,53.6,kingdra:721;quagsire_shadow:667;lapras:633;jellicent:587;stunfisk:580,forretress_shadow:207;cradily:409;empoleon:426;lickilicky:443;furret:490
blaziken_shadow,Blaziken (Shadow),87.9,143.9,90.8,119,1556,EMBER,AURA_SPHERE,BLAST_BURN,89.9,74.6,100,32.4,lickilicky:819;empoleon:806;forretress_shadow:756;cradily:693;ninetales_shadow:600,quagsire_shadow:102;jellicent:208;turtonator:424;kingdra:440;stunfisk:488
lapras_shadow,Lapras (Shadow),87.9,104.6,114.5,179,2147,PSYWAVE,SPARKLING_ARIA,ICE_BEAM,85.8,78.9,87.1,59.1,quagsire_shadow:664;kingdra:656;fearow:569;furret:567;ninetales_shadow:508,jellicent:381;lickilicky:393;empoleon:430;cradily:465;forretress_shadow:468
togedemaru,Togedemaru,87.9,132.2,107.2,120,1702,THUNDER_SHOCK,FELL_STINGER,WILD_CHARGE,92.9,51.3,92,92.2,empoleon:920;jellicent:845;kingdra:837;forretress_shadow:758;lickilicky:600,stunfisk:119;ninetales_shadow:142;quagsire_shadow:152;turtonator:278;cradily:385
electrode_hisuian,Electrode (Hisuian),87.7,123.2,128.7,115,1825,THUNDER_SHOCK,WILD_CHARGE,ENERGY_BALL,81.1,53.7,93.8,62,jellicent:843;stunfisk:756;empoleon:669;lickilicky:586;kingdra:560,ninetales_shadow:130;forretress_shadow:144;cradily:239;turtonator:269;furret:478
gyarados_shadow,Gyarados (Shadow),87.7,130.7,108.5,121,1717,DRAGON_BREATH,AQUA_TAIL,TWISTER,88.2,71.8,88.3,54.1,turtonator:834;quagsire_shadow:747;ninetales_shadow:698;forretress_shadow:520;empoleon:504,kingdra:326;cradily:368;lickilicky:368;stunfisk:409;jellicent:416
samurott,Samurott,87.7,128,100.8,136,1756,FURY_CUTTER,HYDRO_CANNON,MEGAHORN,85.4,93,91.3,49.8,cradily:775;kingdra:569;quagsire_shadow:569;empoleon:566;furret:547,ninetales_shadow:154;jellicent:310;lickilicky:378;stunfisk:424;forretress_shadow:457
castform,Castform,87.6,112.6,121.2,146,1994,HEX,WEATHER_BALL_ROCK,ENERGY_BALL,85.8,81.2,87.4,70.5,jellicent:750;quagsire_shadow:712;lapras:619;mantine:616;stunfisk:571,forretress_shadow:324;lickilicky:365;kingdra:389;empoleon:418;cradily:447
diggersby,Diggersby,87.6,95.7,140.3,174,2337,MUD_SHOT,FIRE_PUNCH,SCORCHING_SANDS,86.3,76,90.1,85.7,stunfisk:738;ninetales_shadow:658;forretress_shadow:629;empoleon:623;furret:594,kingdra:330;lapras:337;cradily:427;lickilicky:440;jellicent:445
diggersby_shadow,Diggersby (Shadow),87.6,95.7,140.3,174,2337,MUD_SHOT,SCORCHING_SANDS,FIRE_PUNCH,88.1,78.8,89.7,80.5,lickilicky:686;stunfisk:652;forretress_shadow:623;ninetales_shadow:612;empoleon:545,kingdra:398;jellicent:413;cradily:489;furret:490;lapras:497
dodrio,Dodrio,87.6,143.7,98.4,110,1557,PECK,DRILL_PECK,BRAVE_BIRD,87.1,68.9,92,44.1,forretress_shadow:659;quagsire_shadow:645;jellicent:595;turtonator:586;kingdra:518,stunfisk:107;empoleon:168;furret:221;lickilicky:406;cradily:486
magnezone,Magnezone,87.6,134.3,121.1,102,1661,VOLT_SWITCH,WILD_CHARGE,MIRROR_SHOT,91.9,61.2,87.4,80,jellicent:823;kingdra:686;cradily:617;lickilicky:583;empoleon:583,stunfisk:107;quagsire_shadow:127;turtonator:137;ninetales_shadow:210;charjabug:492
sealeo_shadow,Sealeo (Shadow),87.6,108.9,112.8,168,2065,POWDER_SNOW,SURF,BODY_SLAM,87.7,89.7,84.8,66.5,crustle:809;fearow:809;swampert:711;quagsire_shadow:636;stunfisk:613,empoleon:356;lickilicky:412;cradily:427;kingdra:457;jellicent:464
victreebel,Victreebel,87.5,135.1,93.5,131,1656,ACID,LEAF_BLADE,SLUDGE_BOMB,84.6,68.6,85.7,64.8,quagsire_shadow:725;seaking:687;stunfisk:622;dunsparce:580;charjabug:549,cradily:340;empoleon:377;lickilicky:450;jellicent:458;kingdra:461
walrein_shadow,Walrein (Shadow),87.5,112.4,114.9,154,1991,POWDER_SNOW,ICICLE_SPEAR,EARTHQUAKE,83.9,87,89,54.1,cradily:801;kingdra:613;quagsire_shadow:610;stunfisk:584;empoleon:548,ninetales_shadow:146;forretress_shadow:359;furret:428;lickilicky:431;jellicent:451
dewott_shadow,Dewott (Shadow),87.4,124.1,99.7,146,1808,FURY_CUTTER,AQUA_TAIL,X_SCISSOR,91.4,88,85.1,51.8,cradily:791;ninetales_shadow:705;lickilicky:623;empoleon:568;quagsire_shadow:565,jellicent:259;stunfisk:395;forretress_shadow:398;lapras:399;furret:400
toucannon,Toucannon,87.4,137.2,96.7,123,1634,PECK,BEAK_BLAST,DRILL_PECK,88.9,71,90.2,50.8,forretress_shadow:695;jellicent:634;kingdra:565;lickilicky:544;ninetales_shadow:540,stunfisk:107;empoleon:168;furret:221;cradily:343;lapras:371
azumarill,Azumarill,87.3,93.4,134.4,191,2400,BUBBLE,ICE_BEAM,PLAY_ROUGH,83,58.2,92,79.5,turtonator:654;crustle:623;quagsire_shadow:581;lickilicky:578;kingdra:531,jellicent:314;empoleon:381;forretress_shadow:410;cradily:447;stunfisk:485
gyarados,Gyarados,87.3,130.7,108.5,121,1717,DRAGON_BREATH,AQUA_TAIL,TWISTER,88.4,77.1,84.3,68,ninetales_shadow:731;quagsire_shadow:615;kingdra:590;empoleon:590;forretress_shadow:578,cradily:295;lickilicky:340;stunfisk:366;jellicent:387;furret:396
lanturn,Lanturn,87.2,104.8,105.5,194,2145,WATER_GUN,SURF,THUNDERBOLT,82.5,60.8,93.6,71.5,empoleon:672;stunfisk:639;jellicent:623;ninetales_shadow:507;forretress_shadow:505,kingdra:241;quagsire_shadow:282;lickilicky:406;cradily:427;furret:496
blastoise,Blastoise,87.1,112.1,137.7,130,2008,ROLLOUT,HYDRO_CANNON,SKULL_BASH,84.8,68.7,87.6,68.8,lickilicky:650;turtonator:623;ninetales_shadow:600;lapras:526;empoleon:515,cradily:315;stunfisk:340;jellicent:403;forretress_shadow:406;kingdra:474
qwilfish_shadow,Qwilfish (Shadow),87.1,131.1,105.5,123,1703,POISON_STING,AQUA_TAIL,SHADOW_BALL,85.4,86,89.4,51.3,ninetales_shadow:865;jellicent:796;turtonator:731;forretress_shadow:630;crustle:560,kingdra:245;lickilicky:321;stunfisk:322;cradily:354;empoleon:487
samurott_shadow,Samurott (Shadow),87,128,100.8,136,1756,FURY_CUTTER,HYDRO_CANNON,MEGAHORN,83.1,90.1,90.2,41.1,cradily:775;crustle:702;quagsire_shadow:551;empoleon:525;lickilicky:518,ninetales_shadow:154;stunfisk:168;kingdra:271;jellicent:310;furret:475
vespiquen,Vespiquen,87,108.8,143.4,132,2062,FURY_CUTTER,X_SCISSOR,POWER_GEM,82.1,86.7,83,67.3,swampert:738;talonflame:662;quagsire_shadow:636;ninetales_shadow:515;jumpluff:515,empoleon:372;jellicent:375;lickilicky:403;kingdra:444;cradily:451
ninetales_shadow,Ninetales (Shadow),86.9,114.3,135.5,126,1954,EMBER,WEATHER_BALL_FIRE,ENERGY_BALL,87.6,83.9,87.4,69,forretress_shadow:793;stunfisk:551;furret:535;quagsire_shadow:511;lickilicky:503,kingdra:173;empoleon:377;jellicent:391;lapras:405;cradily:406
decidueye_hisuian,Decidueye (Hisuian),86.7,126.9,109.4,127,1765,PSYCHO_CUT,ENERGY_BALL,AURA_SPHERE,81.8,68.9,89.4,72.5,empoleon:818;quagsire_shadow:795;stunfisk:767;furret:657;lickilicky:641,ninetales_shadow:99;forretress_shadow:363;cradily:375;kingdra:444;jellicent:451
barbaracle,Barbaracle,86.6,120.9,133,115,1851,FURY_CUTTER,CROSS_CHOP,STONE_EDGE,85.1,78.5,83.4,60.5,lapras:795;turtonator:756;furret:652;lickilicky:613;forretress_shadow:543,stunfisk:255;kingdra:317;cradily:413;jellicent:455;empoleon:471
lumineon,Lumineon,86.5,109,137.4,137,2052,GUST,AQUA_TAIL,SILVER_WIND,86.9,85,83.2,83.2,ninetales_shadow:609;lapras:602;dunsparce:554;mantine:521;empoleon:503,lickilicky:387;jellicent:387;forretress_shadow:429;kingdra:449;cradily:465
palkia_shadow,Palkia (Shadow),86.5,140.3,109.9,100,1544,DRAGON_BREATH,AQUA_TAIL,DRACO_METEOR,90.4,74,74.6,49.1,turtonator:835;ninetales_shadow:765;quagsire_shadow:690;cradily:670;stunfisk:555,empoleon:262;lickilicky:278;jellicent:323;forretress_shadow:406;kingdra:483
ampharos,Ampharos,86.4,126.8,107.9,129,1766,VOLT_SWITCH,BRUTAL_SWING,TRAILBLAZE,84.6,85.7,82.1,74,empoleon:879;mantine:879;seaking:879;jellicent:833;lapras:573,stunfisk:273;cradily:312;lickilicky:396;forretress_shadow:433;kingdra:453
poliwrath,Poliwrath,86.4,115.8,122,137,1936,MUD_SHOT,ICY_WIND,DYNAMIC_PUNCH,83,81.4,86,71.8,lickilicky:678;empoleon:667;furret:587;forretress_shadow:540;lapras:518,jellicent:266;stunfisk:313;cradily:347;kingdra:394;quagsire_shadow:403
raikou_shadow,Raikou (Shadow),86.4,133.5,109.9,113,1659,THUNDER_SHOCK,WILD_CHARGE,AURA_SPHERE,88.4,80.2,97.5,31.9,empoleon:836;jellicent:778;lapras:743;furret:716;crustle:641,forretress_shadow:199;stunfisk:220;cradily:375;kingdra:436;lickilicky:462
qwilfish,Qwilfish,86.3,131.1,105.5,123,1703,POISON_STING,AQUA_TAIL,SHADOW_BALL,85.8,83.7,86.5,58.3,empoleon:593;ninetales_shadow:573;toxapex:548;cradily:524;kingdra:508,stunfisk:290;furret:309;forretress_shadow:382;lickilicky:446;jellicent:467
castform_sunny,Castform (Sunny),86.2,112.6,121.2,146,1994,EMBER,WEATHER_BALL_FIRE,SOLAR_BEAM,84.1,62.2,86.4,72.8,forretress_shadow:821;stunfisk:640;furret:616;jellicent:575;empoleon:517,kingdra:161;quagsire_shadow:217;cradily:347;ninetales_shadow:369;lickilicky:406
raichu,Raichu,86.2,133.5,110.6,114,1685,THUNDER_SHOCK,WILD_CHARGE,TRAILBLAZE,85.1,67.6,90.6,49.6,lickilicky:596;forretress_shadow:596;jellicent:561;empoleon:557;stunfisk:535,quagsire_shadow:99;kingdra:173;turtonator:185;dunsparce:274;cradily:378
blaziken,Blaziken,86.1,143.9,90.8,119,1556,EMBER,AURA_SPHERE,BLAST_BURN,85.6,78.8,91.8,53.1,empoleon:844;crustle:827;forretress_shadow:815;furret:806;charjabug:701,jellicent:189;stunfisk:313;kingdra:381;cradily:434;lickilicky:487
wormadam_trash,Wormadam (Trash),86.1,104.9,151.1,135,2142,SUCKER_PUNCH,BUG_BUZZ,IRON_HEAD,85.6,56.5,88,82.2,furret:618;forretress_shadow:588;kingdra:581;quagsire_shadow:559;cradily:537,ninetales_shadow:162;empoleon:393;lickilicky:475;stunfisk:482;jellicent:493
dondozo,Dondozo,86,104.5,109.7,187,2146,WATERFALL,SURF,OUTRAGE,86.6,64.1,87.1,71,stunfisk:652;forretress_shadow:540;kingdra:524;furret:508;cradily:505,jellicent:387;mantine:421;empoleon:426;lickilicky:490;lapras:491
gourgeist_average,Gourgeist (Average),86,115.9,145,115,1934,INCINERATE,SHADOW_BALL,SEED_BOMB,84.8,68.1,87.8,82.2,forretress_shadow:773;stunfisk:765;jellicent:634;cradily:573;empoleon:513,ninetales_shadow:111;lickilicky:371;furret:387;lapras:393;kingdra:453
quaquaval,Quaquaval,86,137.7,98.6,120,1630,LOW_KICK,CLOSE_COMBAT,HYDRO_CANNON,83.4,68.7,92.4,48.8,empoleon:829;cradily:766;lickilicky:687;forretress_shadow:670;kingdra:533,stunfisk:133;ninetales_shadow:182;jellicent:217;mantine:264;charjabug:376
