speciesId,speciesName,score,attack,defense,hp,statProduct,fastMove,chargedMove1,chargedMove2,leadScore,switchScore,closerScore,attackerScore,topMatchups,topCounters
walrein,Walrein,93.2,112.4,114.9,154,1991,POWDER_SNOW,ICICLE_SPEAR,EARTHQUAKE,92.1,87.4,95,83.5,jumpluff:899;dragonair_shadow:737;mawile_mega:665;swalot:659;cramorant:538,charjabug:162;lapras:335;malamar_mega:366;cradily:451;dusknoir_shadow:488
shelgon_shadow,Shelgon (Shadow),92.8,123.2,119,123,1806,DRAGON_BREATH,TWISTER,FLAMETHROWER,94.6,81.5,89.2,60.2,malamar_mega:752;cramorant:674;dusknoir_shadow:654;jumpluff:613;charjabug:593,mawile_mega:107;cradily:385;swalot:397;dragonair_shadow:429;lapras:483
scizor_mega,Scizor (Mega),92.7,138.9,127.6,91,1613,FURY_CUTTER,NIGHT_SLASH,TRAILBLAZE,95.5,90.1,86.3,85.6,cradily:851;malamar_mega:807;swalot:565;lapras:560;dragonair_shadow:549,jumpluff:323;cramorant:365;charjabug:424;vigoroth:458;mawile_mega:479
aurorus_shadow,Aurorus (Shadow),92.6,113.5,106.3,164,1979,POWDER_SNOW,WEATHER_BALL_ICE,METEOR_BEAM,90.8,70.2,84.4,80.2,jumpluff:914;swalot:704;dusknoir_shadow:704;charjabug:567;vigoroth:515,lapras:156;malamar_mega:229;mawile_mega:280;dragonair_shadow:393;abomasnow_shadow:465
dunsparce,Dunsparce,92.6,104.7,110.9,184,2139,BITE,DRILL_RUN,ROCK_SLIDE,90.8,94.1,91.3,90.8,swalot:657;lapras:657;abomasnow_shadow:622;charjabug:592;dusknoir_shadow:543,cramorant:305;malamar_mega:395;mawile_mega:423;dragonair_shadow:433;jumpluff:464
shelgon,Shelgon,92.6,123.2,119,123,1806,DRAGON_BREATH,TWISTER,FLAMETHROWER,88.5,80.2,94.5,78.1,electrode_hisuian:666;charjabug:654;cramorant:593;dunsparce:585;cradily:540,mawile_mega:107;jumpluff:313;swalot:365;dragonair_shadow:397;malamar_mega:479
abomasnow_shadow,Abomasnow (Shadow),92.5,117.8,112,143,1888,POWDER_SNOW,WEATHER_BALL_ICE,ENERGY_BALL,98,92.8,88.1,68.6,jumpluff:902;dragonair_shadow:744;dusknoir_shadow:681;cradily:660;cramorant:569,mawile_mega:290;swalot:336;charjabug:380;malamar_mega:420;lapras:449
toxapex,Toxapex,92.5,91.9,224.3,118,2433,BITE,BRINE,SLUDGE_WAVE,88.8,76.5,99.6,82.7,aurorus:665;swalot:648;dusknoir_shadow:648;dragonair_shadow:601;jumpluff:584,charjabug:341;malamar_mega:366;cramorant:396;lapras:413;mawile_mega:469
abomasnow,Abomasnow,92.4,117.8,112,143,1888,POWDER_SNOW,WEATHER_BALL_ICE,ENERGY_BALL,96.1,87.2,90.1,80.8,jumpluff:902;dragonair_shadow:744;dusknoir_shadow:723;lapras:629;charjabug:531,mawile_mega:265;swalot:280;malamar_mega:366;cradily:451;cramorant:464
walrein_shadow,Walrein (Shadow),92.1,112.4,114.9,154,1991,POWDER_SNOW,ICICLE_SPEAR,EARTHQUAKE,89.6,88,94.6,69.4,jumpluff:899;cramorant:603;swalot:571;mawile_mega:503;dragonair_shadow:503,charjabug:202;malamar_mega:212;aurorus:271;spidops:389;lapras:402
dragonair_shadow,Dragonair (Shadow),92,125.2,112.4,127,1788,DRAGON_BREATH,WRAP,AQUA_TAIL,96.3,97.4,83.7,65.6,malamar_mega:759;dusknoir_shadow:641;electrode_hisuian:586;charjabug:570;dunsparce:566,cramorant:265;mawile_mega:290;jumpluff:372;swalot:394;lapras:441
grumpig,Grumpig,91.9,113.3,131.4,132,1967,PSYWAVE,DYNAMIC_PUNCH,SHADOW_BALL,90.1,96,92,71.3,lapras:696;mawile_mega:609;vigoroth:575;swalot:526;cradily:522,dusknoir_shadow:238;dragonair_shadow:275;charjabug:309;malamar_mega:337;jumpluff:366
vigoroth,Vigoroth,91.9,116.2,114.1,145,1923,SCRATCH,BODY_SLAM,BULLDOZE,93.3,93.9,88.8,79.7,mawile_mega:672;charjabug:593;lapras:589;cramorant:568;cradily:510,dusknoir_shadow:366;aurorus:423;malamar_mega:437;jumpluff:447;swalot:497
dusknoir,Dusknoir,91.7,119.8,174.1,90,1878,ASTONISH,DYNAMIC_PUNCH,SHADOW_PUNCH,92.1,89.1,90.6,78.9,swalot:616;cradily:577;mawile_mega:527;lapras:527;charjabug:522,malamar_mega:229;dragonair_shadow:287;jumpluff:372;dunsparce:388;cramorant:452
lunatone,Lunatone,91.7,119.1,108.6,145,1876,PSYWAVE,WEATHER_BALL_ICE,ROCK_SLIDE,92.3,96.4,88.1,75.9,charjabug:789;aurorus:672;abomasnow_shadow:568;jumpluff:555;cramorant:541,dragonair_shadow:216;mawile_mega:301;malamar_mega:341;swalot:429;lapras:477
piloswine,Piloswine,91.7,121,99.4,154,1855,POWDER_SNOW,ICICLE_SPEAR,HIGH_HORSEPOWER,88.5,74.5,93.9,78.9,jumpluff:899;charjabug:724;swalot:720;dunsparce:646;vigoroth:538,lapras:64;mawile_mega:158;dragonair_shadow:358;malamar_mega:420;cramorant:460
aggron_mega,Aggron (Mega),91.4,122.8,165.6,90,1832,METAL_SOUND,METEOR_BEAM,BRICK_BREAK,90,78.6,89.5,91.8,jumpluff:800;swalot:666;mawile_mega:650;charjabug:561;dragonair_shadow:544,electrode_hisuian:134;cramorant:253;dusknoir_shadow:311;malamar_mega:337;vigoroth:475
sealeo,Sealeo,91.4,108.9,112.8,168,2065,POWDER_SNOW,SURF,BODY_SLAM,91.8,94.5,87.6,82.9,fearow:627;jumpluff:616;dragonair_shadow:580;cramorant:526;swalot:514,charjabug:317;malamar_mega:350;cradily:430;mawile_mega:459;lapras:469
froslass,Froslass,91.3,122.5,114.8,130,1831,POWDER_SNOW,AVALANCHE,SHADOW_BALL,83.5,70.7,96.8,69.7,cradily:857;jumpluff:665;vigoroth:665;swalot:603;charjabug:576,mawile_mega:158;malamar_mega:212;dusknoir_shadow:227;lapras:310;dragonair_shadow:437
castform_snowy,Castform (Snowy),91.1,112.6,121.2,146,1994,POWDER_SNOW,WEATHER_BALL_ICE,BLIZZARD,87.6,68.6,94.5,80.8,jumpluff:893;dragonair_shadow:767;swalot:671;charjabug:606;cramorant:565,lapras:148;mawile_mega:158;malamar_mega:170;aurorus:231;dusknoir_shadow:250
vigoroth_shadow,Vigoroth (Shadow),91.1,116.2,114.1,145,1923,SCRATCH,BRICK_BREAK,ROCK_SLIDE,88,100,85.3,68.3,aurorus:782;jumpluff:631;dunsparce:613;vigoroth:555;charjabug:541,malamar_mega:295;cramorant:333;dragonair_shadow:358;mawile_mega:418;swalot:429
spidops,Spidops,91,110.9,138.9,131,2020,SHADOW_CLAW,LUNGE,ROCK_TOMB,94,81.8,87.1,78.3,malamar_mega:687;charjabug:637;jumpluff:545;dragonair_shadow:545;lapras:507,cramorant:178;aurorus:185;mawile_mega:367;swalot:429;vigoroth:493
volbeat,Volbeat,90.9,111.4,136.2,133,2019,INFESTATION,LUNGE,THUNDERBOLT,93.1,69.5,88.8,88.6,malamar_mega:665;lapras:601;dragonair_shadow:582;cradily:545;charjabug:526,cramorant:142;mawile_mega:387;swalot:470;jumpluff:493;vigoroth:493
cetoddle,Cetoddle,90.8,112.6,79.8,213,1915,POWDER_SNOW,AVALANCHE,BODY_SLAM,91,85.8,93.1,86.7,dragonair_shadow:748;jumpluff:725;charjabug:563;vigoroth:542;dusknoir_shadow:535,mawile_mega:158;aurorus:280;malamar_mega:316;lapras:326;swalot:412
cradily,Cradily,90.7,105.2,140.3,144,2126,ACID,ROCK_TOMB,GRASS_KNOT,91.1,83.2,92,77.5,charjabug:694;dunsparce:673;dragonair_shadow:628;jumpluff:618;cramorant:597,dusknoir_shadow:138;swalot:309;mawile_mega:331;lapras:483;malamar_mega:487
charjabug,Charjabug,90.5,114.7,134.8,126,1949,VOLT_SWITCH,X_SCISSOR,DISCHARGE,90.1,80.5,91.6,86.7,cramorant:817;malamar_mega:757;mawile_mega:662;abomasnow_shadow:619;lapras:579,cradily:305;swalot:347;dragonair_shadow:429;dusknoir_shadow:444;jumpluff:460
piloswine_shadow,Piloswine (Shadow),90.5,121,99.4,154,1855,POWDER_SNOW,ICICLE_SPEAR,HIGH_HORSEPOWER,88.1,82.3,89,61.6,jumpluff:866;cradily:866;malamar_mega:737;charjabug:668;swalot:652,lapras:94;mawile_mega:158;cramorant:242;dragonair_shadow:429;vigoroth:451
sealeo_shadow,Sealeo (Shadow),90.5,108.9,112.8,168,2065,POWDER_SNOW,SURF,BODY_SLAM,89,96,88.1,72.1,dragonair_shadow:735;jumpluff:583;vigoroth:577;dunsparce:559;cramorant:553,charjabug:202;malamar_mega:383;swalot:406;lapras:410;mawile_mega:484
lapras_shadow,Lapras (Shadow),90.4,104.6,114.5,179,2147,PSYWAVE,SPARKLING_ARIA,ICE_BEAM,86.3,94.2,92.7,64,mawile_mega:675;swalot:650;jumpluff:611;cramorant:572;dusknoir_shadow:522,charjabug:162;dragonair_shadow:275;malamar_mega:350;cradily:458;dunsparce:464
mantine,Mantine,90.4,105.5,166.5,121,2127,WING_ATTACK,TWISTER,WATER_PULSE,90,89.4,89.5,87.8,abomasnow_shadow:632;swalot:578;dragonair_shadow:578;spidops:570;cramorant:557,charjabug:162;malamar_mega:408;lapras:427;mawile_mega:459;jumpluff:467
wartortle,Wartortle,90.3,107.6,139,139,2080,BITE,AQUA_JET,ICE_BEAM,89.1,91.2,92,76.4,dunsparce:611;aurorus:557;mawile_mega:550;cramorant:510;cradily:507,dragonair_shadow:334;charjabug:345;jumpluff:437;malamar_mega:441;swalot:494
goodra,Goodra,90.2,119.6,134.1,117,1878,DRAGON_BREATH,AQUA_TAIL,THUNDER_PUNCH,92.1,83.9,84,85.1,toxapex:863;fearow:803;electrode_hisuian:683;charjabug:653;cramorant:632,mawile_mega:265;swalot:318;dragonair_shadow:358;malamar_mega:404;jumpluff:428
throh,Throh,90.2,110.2,107.7,171,2032,LOW_KICK,BRICK_BREAK,BODY_SLAM,88.1,72.6,81,93.7,vigoroth:660;cradily:643;mawile_mega:596;swalot:511;lapras:502,jumpluff:241;cramorant:277;malamar_mega:350;charjabug:460;dragonair_shadow:476
toucannon_shadow,Toucannon (Shadow),90.2,137.2,96.7,123,1634,PECK,BEAK_BLAST,DRILL_PECK,93.1,85.3,87.4,47.5,jumpluff:833;cradily:703;malamar_mega:670;cramorant:593;swalot:536,aurorus:140;mawile_mega:209;charjabug:218;dragonair_shadow:322;lapras:438
charjabug_shadow,Charjabug (Shadow),90.1,114.7,134.8,126,1949,VOLT_SWITCH,X_SCISSOR,DISCHARGE,91.3,88.8,90.1,77.2,lapras:837;cramorant:829;malamar_mega:757;mawile_mega:603;jumpluff:511,dragonair_shadow:220;dusknoir_shadow:311;cradily:361;dunsparce:402;swalot:412
cofagrigus,Cofagrigus,90.1,111.7,165.3,109,2013,SHADOW_CLAW,SHADOW_BALL,ENERGY_BALL,89,88.2,93.8,70.2,cradily:614;mawile_mega:600;cramorant:582;swalot:559;dragonair_shadow:527,dusknoir_shadow:338;jumpluff:388;malamar_mega:454;lapras:455;charjabug:492
sliggoo,Sliggoo,90.1,114.1,133.8,128,1956,DRAGON_BREATH,BODY_SLAM,DRAGON_PULSE,89.6,79.9,91.1,79.4,charjabug:660;spidops:550;cramorant:539;vigoroth:523;malamar_mega:515,mawile_mega:244;lapras:324;swalot:356;jumpluff:382;dragonair_shadow:397
crustle_shadow,Crustle (Shadow),90,120.3,134.7,115,1864,FURY_CUTTER,X_SCISSOR,ROCK_WRECKER,84.1,88,94.1,53.5,cradily:865;lapras:795;malamar_mega:773;jumpluff:617;charjabug:508,mawile_mega:107;cramorant:162;dusknoir_shadow:238;dragonair_shadow:287;swalot:473
dragalge,Dragalge,90,117.8,143.1,113,1906,ACID,AQUA_TAIL,OUTRAGE,88.5,81,86.3,81.6,charjabug:747;cradily:632;jumpluff:606;cramorant:548;swalot:535,lapras:234;malamar_mega:325;dragonair_shadow:330;dusknoir_shadow:338;mawile_mega:367
oinkologne_female,Oinkologne (Female),90,109.6,111.5,167,2042,TAKE_DOWN,BODY_SLAM,TRAILBLAZE,91.3,82.3,87.4,83.7,dunsparce:685;lapras:646;charjabug:622;vigoroth:604;cramorant:538,malamar_mega:337;dragonair_shadow:385;jumpluff:408;swalot:429;mawile_mega:484
amaura_shadow,Amaura (Shadow),89.9,114.2,104.1,165,1965,POWDER_SNOW,WEATHER_BALL_ICE,THUNDERBOLT,90.8,73.8,84.8,75.4,jumpluff:915;cradily:878;dusknoir_shadow:706;swalot:654;vigoroth:506,lapras:94;mawile_mega:285;dragonair_shadow:393;malamar_mega:416;charjabug:472
arctibax,Arctibax,89.9,122.8,98.5,151,1829,DRAGON_BREATH,AVALANCHE,DRAGON_CLAW,86.1,92.9,92,64,jumpluff:685;electrode_hisuian:685;charjabug:665;cramorant:582;vigoroth:579,mawile_mega:107;malamar_mega:254;dragonair_shadow:397;lapras:399;swalot:473
persian_shadow,Persian (Shadow),89.9,118.6,116.3,137,1890,SCRATCH,NIGHT_SLASH,POWER_GEM,91.8,97.9,84,60,jumpluff:635;dunsparce:616;charjabug:536;swalot:525;dragonair_shadow:514,malamar_mega:254;mawile_mega:290;cradily:333;cramorant:408;lapras:494
abomasnow_mega,Abomasnow (Mega),89.8,130.9,110,118,1700,POWDER_SNOW,WEATHER_BALL_ICE,ENERGY_BALL,94.8,85.8,88.6,62.4,jumpluff:881;aurorus:766;dragonair_shadow:690;dusknoir_shadow:665;cramorant:538,swalot:295;mawile_mega:336;charjabug:365;lapras:424;malamar_mega:470
grumpig_shadow,Grumpig (Shadow),89.8,113.3,131.4,132,1967,PSYWAVE,DYNAMIC_PUNCH,MIRROR_COAT,85.1,92,90.1,62.9,lapras:821;vigoroth:734;mawile_mega:541;swalot:534;cradily:526,malamar_mega:100;charjabug:242;cramorant:265;dragonair_shadow:318;jumpluff:464
solrock,Solrock,89.8,119.1,108.6,145,1876,PSYWAVE,WEATHER_BALL_FIRE,ROCK_SLIDE,89.8,94.9,87.4,70,charjabug:789;abomasnow_shadow:779;aurorus:672;fearow:551;jumpluff:544,dragonair_shadow:216;cramorant:325;malamar_mega:341;swalot:429;mawile_mega:448
jumpluff_shadow,Jumpluff (Shadow),89.7,96.7,156.9,153,2323,FAIRY_WIND,ENERGY_BALL,ACROBATICS,86.1,83.7,91.5,84.3,electrode_hisuian:879;malamar_mega:588;dusknoir_shadow:588;dragonair_shadow:565;cramorant:506,swalot:73;cradily:309;mawile_mega:377;lapras:388;charjabug:488
persian,Persian,89.7,118.6,116.3,137,1890,SCRATCH,NIGHT_SLASH,POWER_GEM,89.6,94.1,87.8,72.9,dunsparce:627;charjabug:609;swalot:598;lapras:576;vigoroth:510,malamar_mega:254;cramorant:380;dragonair_shadow:393;jumpluff:418;mawile_mega:433
seaking,Seaking,89.3,121.9,108.9,138,1834,PECK,DRILL_RUN,ICY_WIND,89.1,93.7,86.5,64.8,mawile_mega:634;lapras:619;jumpluff:612;swalot:554;dragonair_shadow:514,charjabug:329;malamar_mega:379;vigoroth:396;cramorant:432;dusknoir_shadow:488
kommo_o,Kommo-o,89.2,123.7,137.8,106,1808,DRAGON_TAIL,CLANGING_SCALES,UPPER_HAND,82.5,71.9,91.6,67.5,charjabug:726;electrode_hisuian:726;dunsparce:688;cradily:636;vigoroth:603,mawile_mega:56;cramorant:226;jumpluff:401;malamar_mega:425;swalot:491
rillaboom,Rillaboom,89.1,132.4,99.3,129,1696,SCRATCH,DRUM_BEATING,EARTH_POWER,90.3,92.8,81.2,72.4,dunsparce:686;mawile_mega:662;vigoroth:562;malamar_mega:527;charjabug:503,swalot:187;jumpluff:297;dragonair_shadow:417;lapras:446;cramorant:484
flamigo,Flamigo,89,137.9,95.5,123,1622,PECK,UPPER_HAND,BRAVE_BIRD,86.5,95.2,90.6,58.1,vigoroth:752;spidops:752;dunsparce:670;swalot:666;jumpluff:609,mawile_mega:142;cramorant:242;dragonair_shadow:251;charjabug:341;malamar_mega:470
hypno_shadow,Hypno (Shadow),89,103.4,142.9,147,2174,CONFUSION,THUNDER_PUNCH,ICE_PUNCH,88.8,78,90.1,78.1,cramorant:595;lapras:591;cradily:540;swalot:527;abomasnow_shadow:517,malamar_mega:245;dragonair_shadow:338;mawile_mega:423;charjabug:480;jumpluff:490
ledian,Ledian,88.9,101.3,162.5,134,2208,ROLLOUT,DYNAMIC_PUNCH,ACROBATICS,84.8,59,91.8,79.4,aurorus:768;dusknoir_shadow:619;dragonair_shadow:578;dunsparce:570;jumpluff:555,mawile_mega:316;cramorant:349;malamar_mega:358;swalot:441;charjabug:476
lickilicky,Lickilicky,88.9,105.7,125.5,160,2124,ROLLOUT,BODY_SLAM,SHADOW_BALL,86.3,83.4,86.7,84.3,dusknoir_shadow:825;charjabug:631;lapras:625;abomasnow_shadow:587;spidops:559,malamar_mega:308;mawile_mega:372;swalot:388;jumpluff:428;cramorant:488
dubwool,Dubwool,88.8,110.6,143,128,2025,TAKE_DOWN,BODY_SLAM,WILD_CHARGE,87.8,71.3,91.1,76.2,vigoroth:628;charjabug:625;lapras:589;cramorant:582;mawile_mega:519,cradily:270;dragonair_shadow:362;malamar_mega:379;jumpluff:441;swalot:497
hypno,Hypno,88.8,103.4,142.9,147,2174,CONFUSION,SHADOW_BALL,THUNDER_PUNCH,89.3,76.7,90.8,84.5,cramorant:653;abomasnow_shadow:615;lapras:564;charjabug:527;dragonair_shadow:517,malamar_mega:283;mawile_mega:392;jumpluff:395;cradily:395;swalot:497
mamoswine_shadow,Mamoswine (Shadow),88.8,136.2,87.3,138,1642,POWDER_SNOW,ICICLE_SPEAR,HIGH_HORSEPOWER,90,72.4,87.8,46.2,jumpluff:851;malamar_mega:706;dragonair_shadow:670;cramorant:630;swalot:565,lapras:94;aurorus:140;mawile_mega:209;abomasnow_shadow:286;spidops:435
toucannon,Toucannon,88.8,137.2,96.7,123,1634,PECK,BEAK_BLAST,DRILL_PECK,87.5,75.9,89.9,60,spidops:914;dusknoir_shadow:849;fearow:711;jumpluff:703;swalot:504,dragonair_shadow:251;mawile_mega:321;lapras:371;charjabug:424;malamar_mega:450
machoke_shadow,Machoke (Shadow),88.7,126.7,97.3,143,1766,KARATE_CHOP,CROSS_CHOP,DYNAMIC_PUNCH,94,71.4,90.1,61.6,cradily:807;mawile_mega:744;dragonair_shadow:716;lapras:681;malamar_mega:618,jumpluff:251;dusknoir_shadow:277;charjabug:345;cramorant:384;swalot:488
orbeetle,Orbeetle,88.7,107.9,168.6,114,2075,PSYCHO_CUT,PSYSHOCK,BUG_BUZZ,90.1,78.1,90.1,77.8,vigoroth:596;swalot:570;malamar_mega:543;cradily:526;charjabug:504,cramorant:317;mawile_mega:403;jumpluff:408;dragonair_shadow:425;lapras:497
dragonair,Dragonair,88.6,125.2,112.4,127,1788,DRAGON_BREATH,AQUA_TAIL,DRAGON_PULSE,88.5,86.3,87.4,68.1,dusknoir_shadow:712;charjabug:653;electrode_hisuian:653;cradily:527;vigoroth:527,jumpluff:225;mawile_mega:260;malamar_mega:279;cramorant:396;swalot:415
pelipper,Pelipper,88.6,123.2,128.7,115,1825,WING_ATTACK,WEATHER_BALL_WATER,HURRICANE,85.8,85.6,88.1,71.3,spidops:786;jumpluff:695;toxapex:669;dragalge:665;fearow:513,charjabug:130;cramorant:329;malamar_mega:370;mawile_mega:423;swalot:432
cofagrigus_shadow,Cofagrigus (Shadow),88.5,111.7,165.3,109,2013,SHADOW_CLAW,SHADOW_BALL,ENERGY_BALL,80.3,71,94.5,60.8,swalot:610;vigoroth:610;charjabug:600;cradily:591;mawile_mega:555,malamar_mega:212;cramorant:265;dragonair_shadow:334;jumpluff:395;lapras:494
dewgong,Dewgong,88.5,101.9,136.9,157,2192,ICE_SHARD,ICY_WIND,DRILL_RUN,88.1,81.8,85.3,79.7,jumpluff:732;fearow:671;dragonair_shadow:589;dunsparce:585;swalot:554,malamar_mega:354;lapras:357;charjabug:404;cramorant:448;mawile_mega:469
fearow,Fearow,88.4,131.4,104.6,124,1706,PECK,DRILL_PECK,DRILL_RUN,86.1,90.6,89.7,68.6,spidops:915;dusknoir_shadow:850;cofagrigus:733;jumpluff:701;dragalge:612,dragonair_shadow:251;lapras:379;charjabug:416;swalot:426;malamar_mega:441
toxtricity,Toxtricity,88.4,141.2,95.3,118,1590,ACID,WILD_CHARGE,SWIFT,95.1,66.7,87.9,61,jumpluff:733;mawile_mega:627;swalot:627;malamar_mega:572;cramorant:542,spidops:209;piloswine:314;cradily:375;dunsparce:437;aurorus:442
blastoise,Blastoise,88.3,112.1,137.7,130,2008,BITE,HYDRO_CANNON,SKULL_BASH,86.1,81.8,88.3,76.4,dusknoir_shadow:765;swalot:646;vigoroth:600;cramorant:515;mawile_mega:511,charjabug:162;jumpluff:300;dragonair_shadow:362;malamar_mega:441;lapras:441
slowking_galarian,Slowking (Galarian),88.3,117.3,117.9,138,1910,ACID,PSYSHOCK,SHADOW_BALL,89.8,79.7,89.3,71.6,dragonair_shadow:750;jumpluff:630;swalot:590;lapras:576;charjabug:536,malamar_mega:212;mawile_mega:362;vigoroth:389;dusknoir_shadow:422;cradily:479
amaura,Amaura,88.2,114.2,104.1,165,1965,POWDER_SNOW,WEATHER_BALL_ICE,THUNDERBOLT,89.5,75.4,84.6,80.5,jumpluff:915;swalot:672;cramorant:566;charjabug:551;dragonair_shadow:527,mawile_mega:260;lapras:354;malamar_mega:383;vigoroth:389;dusknoir_shadow:455
dondozo,Dondozo,88.2,104.5,109.7,187,2146,WATERFALL,SURF,OUTRAGE,85.6,65.7,91.5,73.5,mawile_mega:719;aurorus:598;malamar_mega:588;dunsparce:558;dusknoir_shadow:513,jumpluff:215;charjabug:226;dragonair_shadow:377;cramorant:468;swalot:485
glalie,Glalie,88.2,115.2,120.7,140,1948,ROLLOUT,AVALANCHE,SHADOW_BALL,83.6,77.5,91.8,67.8,dragonair_shadow:750;abomasnow_shadow:728;jumpluff:710;charjabug:546;cramorant:542,mawile_mega:96;swalot:342;malamar_mega:358;cradily:368;lapras:413
victreebel_shadow,Victreebel (Shadow),88.2,135.1,93.5,131,1656,SUCKER_PUNCH,LEAF_BLADE,ACID_SPRAY,90.6,89.8,87.2,51.8,vigoroth:690;dusknoir_shadow:652;lapras:614;dunsparce:561;malamar_mega:538,swalot:342;dragonair_shadow:358;jumpluff:369;mawile_mega:403;charjabug:448
miltank,Miltank,88.1,105.3,134.8,150,2131,ROLLOUT,BODY_SLAM,ICE_BEAM,85.8,80.8,88.1,77.5,jumpluff:683;charjabug:616;abomasnow_shadow:613;dragonair_shadow:566;dusknoir_shadow:503,mawile_mega:275;malamar_mega:291;swalot:400;lapras:480;cramorant:484
runerigus,Runerigus,88.1,111.7,165.3,109,2013,SHADOW_CLAW,SHADOW_BALL,ROCK_TOMB,90.1,79.2,84.8,70.5,charjabug:821;mawile_mega:674;swalot:614;dragonair_shadow:513;malamar_mega:504,dusknoir_shadow:338;dunsparce:377;jumpluff:382;lapras:455;vigoroth:493
lickitung,Lickitung,87.9,96.6,127.7,186,2296,LICK,BODY_SLAM,POWER_WHIP,87.5,75.6,88.1,88.1,dragonair_shadow:626;piloswine:596;dusknoir_shadow:591;jumpluff:575;charjabug:508,malamar_mega:408;lapras:441;mawile_mega:454;cramorant:468;swalot:476
greedent,Greedent,87.8,106.8,110.7,177,2094,BITE,BODY_SLAM,TRAILBLAZE,85.8,87.5,86.2,82.4,lapras:638;stunfisk:615;charjabug:610;dusknoir_shadow:525;dunsparce:522,jumpluff:339;mawile_mega:377;malamar_mega:391;cramorant:392;swalot:447
dodrio,Dodrio,87.7,143.7,98.4,110,1557,PECK,DRILL_PECK,BRAVE_BIRD,90.1,81.8,87.8,45.6,dusknoir_shadow:831;malamar_mega:722;jumpluff:668;cramorant:645;swalot:572,mawile_mega:158;dragonair_shadow:287;lapras:379;charjabug:436;cradily:486
feraligatr,Feraligatr,87.6,123.8,117.3,125,1818,SHADOW_CLAW,HYDRO_CANNON,ICE_BEAM,85.3,91.4,88.8,61.8,dusknoir_shadow:708;mawile_mega:624;swalot:560;jumpluff:532;cramorant:508,cradily:309;charjabug:392;malamar_mega:416;dragonair_shadow:444;lapras:466
