speciesId,speciesName,score,attack,defense,hp,statProduct,fastMove,chargedMove1,chargedMove2,leadScore,switchScore,closerScore,attackerScore,topMatchups,topCounters
ducklett_shadow,Ducklett (Shadow),86.4,57.5,71.3,106,435,WING_ATTACK,BRAVE_BIRD,AERIAL_ACE,83.3,87.1,78.1,72.1,dewpider:759;litwick:580;pumpkaboo_super:580;slowpoke_shadow:542;foongus:533,chinchou:144;binacle:222;skrelp:264;frillish:298;carvanha_shadow:493
lileep_shadow,Lileep (Shadow),86.3,56.9,84.3,91,437,ACID,ANCIENT_POWER,GRASS_KNOT,58.7,57.3,63.7,30.6,ducklett:730;cottonee:604;litwick:598;foongus:587;slowpoke_shadow:565,dewpider:184;skrelp:200;frillish:225;pumpkaboo_super:288;carvanha_shadow:493
binacle,Binacle,85.8,61,79.8,83,405,MUD_SLAP,ANCIENT_POWER,CROSS_CHOP,68.1,59.4,62,57.1,litwick:656;foongus:644;skrelp:602;slowpoke_shadow:560;carvanha_shadow:548,fomantis:205;pumpkaboo_super:288;cottonee:364;dewpider:402;frillish:420
litwick,Litwick,85.6,66,63.7,89,375,ASTONISH,MYSTICAL_FIRE,FLAME_CHARGE,68.4,59.6,63.2,62.8,frillish:674;slowpoke_shadow:657;fomantis:657;dewpider:651;ducklett:550,carvanha_shadow:303;skrelp:323;binacle:343;foongus:357;tentacool:360
carvanha,Carvanha,84.9,101.4,30.6,79,245,BITE,AQUA_JET,POISON_FANG,69.5,58.8,49.7,71.2,slowpoke_shadow:848;frillish:822;pumpkaboo_super:753;litwick:670;foongus:613,dewpider:195;fomantis:333;binacle:361;skrelp:470;ducklett:471
lileep,Lileep,84.8,56.9,84.3,91,437,ACID,ANCIENT_POWER,GRASS_KNOT,71.4,72,63.2,44.9,ducklett:796;chinchou:785;cottonee:642;slowpoke_shadow:631;carvanha_shadow:505,skrelp:135;frillish:152;dewpider:163;pumpkaboo_super:288;litwick:494
litwick_shadow,Litwick (Shadow),84.1,66,63.7,89,375,ASTONISH,MYSTICAL_FIRE,FLAME_CHARGE,81.6,57.4,54.8,59.7,fomantis:769;slowpoke_shadow:696;dewpider:691;frillish:646;pumpkaboo_super:567,carvanha_shadow:240;foongus:302;binacle:307;skrelp:394;ducklett:419
tentacool,Tentacool,82.8,58.3,92,79,425,POISON_STING,WRAP,WATER_PULSE,60.3,60.7,47.9,58.1,cottonee:778;litwick:639;vulpix_shadow:626;dewpider:550;lileep:512,pumpkaboo_super:217;frillish:280;slowpoke_shadow:376;ducklett:377;skrelp:417
barboach_shadow,Barboach (Shadow),82.4,64.1,63.4,95,387,MUD_SHOT,MUD_BOMB,AQUA_TAIL,87.7,74.2,75.3,48.4,skrelp:805;frillish:736;binacle:678;litwick:615;slowpoke_shadow:521,dewpider:228;carvanha_shadow:322;pumpkaboo_super:376;ducklett:377;foongus:458
shellos,Shellos,81.4,58.9,66,107,417,MUD_SLAP,BODY_SLAM,MUD_BOMB,64.1,65.9,68.4,58.3,litwick:668;skrelp:640;slowpoke_shadow:602;carvanha_shadow:579;binacle:574,fomantis:205;pumpkaboo_super:241;ducklett:259;dewpider:298;foongus:472
wooper,Wooper,81.1,59.6,60.4,116,419,MUD_SHOT,MUD_BOMB,BODY_SLAM,72.7,85.7,80.2,65.1,chinchou:866;binacle:754;tentacool:728;litwick:663;skrelp:642,pumpkaboo_super:294;dewpider:364;ducklett:386;frillish:469;slowpoke_shadow:478
ferroseed,Ferroseed,80.9,52.6,102.8,86,466,TACKLE,IRON_HEAD,FLASH_CANNON,59.8,57,63,65.1,cottonee:738;carvanha_shadow:627;skrelp:610;foongus:575;slowpoke_shadow:569,litwick:162;pumpkaboo_super:188;frillish:213;ducklett:278;dewpider:375
tentacool_shadow,Tentacool (Shadow),80.9,58.6,93,77,420,POISON_STING,WRAP,WATER_PULSE,65.3,61.9,54.1,56.4,lileep:837;cottonee:727;litwick:577;tentacool:571;dewpider:532,frillish:140;slowpoke_shadow:162;pumpkaboo_super:382;ducklett:448;skrelp:458
budew,Budew,80.6,61.5,76.4,86,404,RAZOR_LEAF,GRASS_KNOT,ENERGY_BALL,71.1,66.3,56.1,72.8,chinchou:901;binacle:837;carvanha_shadow:825;frillish:819;slowpoke_shadow:534,pumpkaboo_super:305;litwick:342;dewpider:364;ducklett:433;skrelp:494
seel,Seel,80.5,53.8,80.4,106,459,LICK,AQUA_TAIL,ICY_WIND,91.2,83.3,85.2,67.5,litwick:693;frillish:660;slowpoke_shadow:627;binacle:608;pumpkaboo_super:542,dewpider:353;foongus:362;ducklett:367;carvanha_shadow:405;skrelp:458
wooper_shadow,Wooper (Shadow),80.3,59.6,60.4,116,419,MUD_SHOT,MUD_BOMB,BODY_SLAM,74.6,85.3,78.9,59,binacle:693;tentacool:672;skrelp:603;litwick:603;slowpoke_shadow:586,dewpider:260;pumpkaboo_super:323;ducklett:433;frillish:457;foongus:477
turtwig_shadow,Turtwig (Shadow),80.2,66.7,65.6,85,372,RAZOR_LEAF,BODY_SLAM,SEED_BOMB,70.5,63.1,50.5,74.2,binacle:894;frillish:829;carvanha_shadow:752;slowpoke_shadow:700;skrelp:517,foongus:206;dewpider:304;litwick:331;pumpkaboo_super:358;ducklett:457
chikorita_shadow,Chikorita (Shadow),79.9,59.4,84.8,83,419,VINE_WHIP,GRASS_KNOT,BODY_SLAM,72.5,78,58.1,51.3,binacle:813;chinchou:795;carvanha_shadow:638;slowpoke_shadow:602;ducklett:596,skrelp:217;dewpider:342;litwick:432;frillish:445;pumpkaboo_super:464
oddish_shadow,Oddish (Shadow),79.9,72.1,65.7,73,346,RAZOR_LEAF,SLUDGE_BOMB,SEED_BOMB,73.8,68.2,49.7,75.6,chinchou:869;binacle:815;frillish:801;carvanha_shadow:712;skrelp:623,foongus:201;litwick:297;pumpkaboo_super:317;dewpider:342;ducklett:466
barboach,Barboach,79.8,64.1,63.4,95,387,MUD_SHOT,MUD_BOMB,AQUA_TAIL,70.8,74.6,66.3,56.6,binacle:700;litwick:678;tentacool:678;skrelp:621;slowpoke_shadow:600,dewpider:233;pumpkaboo_super:305;foongus:353;ducklett:358;frillish:426
wailmer_shadow,Wailmer (Shadow),78.1,67.9,38.5,140,366,ROLLOUT,BODY_SLAM,SCALD,74.4,67.7,63,59.7,ducklett_shadow:739;ducklett:721;lileep:721;vulpix_shadow:707;binacle:621,slowpoke_shadow:209;litwick:393;dewpider:434;skrelp:441;frillish:487
grookey,Grookey,77.9,71.4,57.2,85,347,RAZOR_LEAF,GRASS_KNOT,ENERGY_BALL,,,,,wooper_shadow:911;binacle:894;frillish:823;carvanha_shadow:752;slowpoke_shadow:717,dewpider:260;litwick:314;pumpkaboo_super:352;skrelp:470;ducklett:490
chikorita,Chikorita,77.8,59.4,84.8,83,419,VINE_WHIP,BODY_SLAM,GRASS_KNOT,73.9,82.7,67.3,56.4,chinchou:861;binacle:849;slowpoke_shadow:662;carvanha_shadow:638;frillish:536,pumpkaboo_super:264;dewpider:271;litwick:387;skrelp:405;ducklett:490
cyndaquil_shadow,Cyndaquil (Shadow),77.8,72.2,62.1,77,346,EMBER,SWIFT,FLAME_CHARGE,72.2,53.5,66.1,62.7,fomantis:850;foongus:668;cottonee:636;pumpkaboo_super:610;dewpider:506,skrelp:270;slowpoke_shadow:273;litwick:275;frillish:347;ducklett:471
slowpoke_shadow,Slowpoke (Shadow),77.6,60.9,57.7,117,411,CONFUSION,PSYSHOCK,WATER_PULSE,50.4,55.1,44.6,56.7,skrelp:786;exeggcute_shadow:636;tentacool:623;foongus:585;vulpix_shadow:517,dewpider:293;pumpkaboo_super:335;litwick:342;frillish:371;ducklett:372
fennekin,Fennekin,77.4,69.8,67.5,75,354,EMBER,PSYSHOCK,FLAME_CHARGE,68.4,50.6,50.2,58.1,fomantis:793;cottonee:673;dewpider:633;pumpkaboo_super:633;foongus:620,skrelp:217;slowpoke_shadow:256;litwick:258;frillish:274;ducklett:443
chinchou,Chinchou,76.7,62.3,60,107,401,SPARK,THUNDERBOLT,BUBBLE_BEAM,77.8,66.2,66.8,60.4,ducklett:845;carvanha_shadow:672;slowpoke_shadow:574;frillish:565;dewpider:560,fomantis:155;foongus:197;pumpkaboo_super:217;litwick:438;skrelp:494
tirtouga,Tirtouga,76.7,66.9,74.1,75,372,WATER_GUN,ANCIENT_POWER,BODY_SLAM,70,67.4,75.5,62,vulpix:873;vulpix_shadow:813;ducklett:679;litwick:573;ducklett_shadow:566,dewpider:217;frillish:274;skrelp:288;slowpoke_shadow:299;pumpkaboo_super:364
vulpix,Vulpix,76.4,63.9,77.3,79,391,EMBER,WEATHER_BALL_FIRE,BODY_SLAM,70.5,77.3,67.9,50.8,fomantis:778;cottonee:734;chikorita:721;foongus:683;pumpkaboo_super:639,skrelp:217;frillish:329;ducklett:391;dewpider:445;litwick:449
cottonee,Cottonee,76.3,53.4,89.1,96,458,CHARM,GRASS_KNOT,SEED_BOMB,71.4,67.7,56.8,79.4,carvanha_shadow:906;slowpoke_shadow:651;binacle:635;fomantis:619;pumpkaboo_super:572,skrelp:211;litwick:314;ducklett:344;frillish:445;dewpider:483
litleo,Litleo,76.3,69.3,61.1,83,352,INCINERATE,CRUNCH,FLAME_CHARGE,78.5,52.5,56.8,62,pumpkaboo_super:873;foongus:873;litwick:801;frillish:716;dewpider:680,binacle:114;skrelp:182;ducklett:259;slowpoke_shadow:260;carvanha_shadow:341
oddish,Oddish,76.3,71,66.2,74,348,RAZOR_LEAF,SLUDGE_BOMB,SEED_BOMB,67.2,60.9,43.3,69.5,frillish:797;binacle:783;carvanha_shadow:756;slowpoke_shadow:533;skrelp:513,foongus:201;litwick:314;pumpkaboo_super:352;dewpider:385;ducklett:433
sewaddle,Sewaddle,76.3,59.7,83,83,412,BUG_BITE,SEED_BOMB,SILVER_WIND,70.8,45.7,66.8,56.4,chinchou:837;carvanha_shadow:789;slowpoke_shadow:734;fomantis:728;foongus:560,ducklett:221;litwick:252;skrelp:276;frillish:310;dewpider:342
surskit,Surskit,76.3,65.4,65.4,89,381,BUG_BITE,AQUA_JET,SIGNAL_BEAM,50.7,46.7,51.3,44.7,fomantis:792;carvanha_shadow:764;slowpoke_shadow:685;dewpider:539;tentacool:516,frillish:274;skrelp:276;litwick:308;ducklett:386;pumpkaboo_super:447
slowpoke,Slowpoke,76.2,60.9,57.7,117,411,CONFUSION,PSYSHOCK,WATER_PULSE,57.3,59.8,52.8,57.6,skrelp:764;tentacool:653;ducklett:589;cottonee:572;shellos:517,pumpkaboo_super:264;dewpider:277;frillish:310;litwick:331;foongus:463
mantyke,Mantyke,75.5,57.8,101.5,73,429,BUBBLE,AERIAL_ACE,ICE_BEAM,62,71.5,64,57.8,wooper_shadow:746;litwick:609;shellos:582;vulpix_shadow:575;binacle:527,skrelp:170;ducklett:339;dewpider:347;frillish:371;slowpoke_shadow:418
omanyte,Omanyte,75.5,75.5,74.1,59,331,MUD_SHOT,ROCK_TOMB,ROCK_BLAST,49.8,49,46.6,31.8,ducklett:788;lileep:788;vulpix_shadow:737;ducklett_shadow:686;tentacool:635,dewpider:114;slowpoke_shadow:196;frillish:207;skrelp:270;litwick:280
numel_shadow,Numel (Shadow),75.3,70.6,52.8,94,351,EMBER,STOMP,BULLDOZE,75,49.5,61.2,60.4,fomantis:845;foongus:702;cottonee:664;pumpkaboo_super:622;dewpider:595,skrelp:270;slowpoke_shadow:273;frillish:274;litwick:280;ducklett:490
larvesta,Larvesta,75.2,77,55.3,76,324,BUG_BITE,BUG_BUZZ,FLAME_CHARGE,69.9,49,54.1,60.9,fomantis:848;carvanha_shadow:769;slowpoke_shadow:664;binacle:638;cottonee:519,litwick:241;frillish:298;ducklett:301;skrelp:341;dewpider:461
snivy,Snivy,74.9,59.5,76.5,92,420,VINE_WHIP,SEED_BOMB,WRAP,59,48.6,65.8,46.6,wooper_shadow:896;binacle:864;chinchou:864;carvanha_shadow:673;slowpoke_shadow:603,skrelp:264;litwick:325;dewpider:342;frillish:371;ducklett:415
phantump,Phantump,74.8,72,63.1,76,346,ASTONISH,SHADOW_BALL,SEED_BOMB,80.8,47.1,63.5,47.7,exeggcute_shadow:703;frillish:697;chinchou:651;slowpoke_shadow:598;shellos:578,dewpider:342;ducklett:382;skrelp:417;pumpkaboo_super:470;litwick:477
salandit,Salandit,74.8,78.2,49.7,82,319,POISON_JAB,POISON_FANG,FLAMETHROWER,64.5,53.7,58.1,56,cottonee:847;fomantis:823;dewpider:689;ducklett:628;carvanha_shadow:512,slowpoke_shadow:230;skrelp:235;litwick:297;frillish:298;pumpkaboo_super:376
turtwig,Turtwig,74.8,66.7,65.6,85,372,RAZOR_LEAF,BODY_SLAM,SEED_BOMB,66.7,58.9,49.9,69.5,wooper_shadow:911;binacle:882;frillish:817;carvanha_shadow:788;slowpoke_shadow:670,dewpider:260;litwick:342;pumpkaboo_super:358;ducklett:400;skrelp:411
paras,Paras,74.7,72.7,64.6,72,339,BUG_BITE,X_SCISSOR,CROSS_POISON,63.1,48.2,54.5,52.2,carvanha_shadow:750;slowpoke_shadow:687;binacle:673;fomantis:659;pumpkaboo_super:513,dewpider:228;frillish:274;litwick:275;ducklett:301;skrelp:305
bounsweet,Bounsweet,74.6,55.4,70.5,113,442,RAZOR_LEAF,ENERGY_BALL,DRAINING_KISS,67.8,61.6,60.4,74.3,binacle:907;chinchou:876;frillish:862;carvanha_shadow:787;slowpoke_shadow:765,litwick:314;pumpkaboo_super:329;dewpider:364;ducklett:367;skrelp:423
vulpix_shadow,Vulpix (Shadow),74.6,63.9,77.3,79,391,EMBER,WEATHER_BALL_FIRE,BODY_SLAM,71.6,74.6,63.8,46.3,fomantis:841;lileep:740;foongus:689;cottonee:689;pumpkaboo_super:620,skrelp:217;ducklett:377;frillish:414;litwick:449;dewpider:489
pansage,Pansage,74.5,66,64.2,89,378,VINE_WHIP,CRUNCH,SEED_BOMB,54.8,48.7,58.4,40.9,binacle:825;chinchou:792;carvanha_shadow:662;litwick:544;pumpkaboo_super:544,dewpider:135;skrelp:217;frillish:408;slowpoke_shadow:427;ducklett:448
rowlet,Rowlet,74.4,61.7,62.9,104,404,LEAFAGE,SEED_BOMB,ENERGY_BALL,57.2,48.2,50.4,52.9,binacle:947;shellos:769;carvanha_shadow:663;slowpoke_shadow:634;frillish:528,pumpkaboo_super:217;ducklett:287;skrelp:329;litwick:365;dewpider:478
mareanie,Mareanie,74.2,61.6,72.5,90,403,POISON_STING,SLUDGE_WAVE,BRINE,51.7,50.2,47.2,36,cottonee:694;vulpix_shadow:555;lileep:550;ducklett:533;foongus:527,slowpoke_shadow:175;frillish:310;skrelp:323;litwick:471;dewpider:489
wailmer,Wailmer,74.2,67.9,38.5,140,366,ROLLOUT,BODY_SLAM,SCALD,78,73.9,75,60.6,vulpix_shadow:771;ducklett_shadow:721;binacle:671;larvesta:600;litwick:571,ducklett:415;dewpider:423;frillish:445;skrelp:452;slowpoke_shadow:465
hoppip_shadow,Hoppip (Shadow),74,55.3,83.3,97,447,BULLET_SEED,GRASS_KNOT,SEED_BOMB,57.2,47.2,59.9,44.7,binacle:922;chinchou:768;slowpoke_shadow:634;frillish:556;carvanha_shadow:536,pumpkaboo_super:311;litwick:348;dewpider:380;ducklett:382;skrelp:452
seedot_shadow,Seedot (Shadow),73.8,58.6,69.5,104,424,BULLET_SEED,FOUL_PLAY,GRASS_KNOT,61.7,55.4,72.4,38.8,chinchou:836;binacle:793;pumpkaboo_super:625;slowpoke_shadow:610;frillish:509,dewpider:135;skrelp:147;foongus:284;litwick:455;ducklett:485
tepig,Tepig,73.6,67.4,56.6,96,367,EMBER,BODY_SLAM,FLAME_CHARGE,81,64.4,59.6,59.9,fomantis:807;cottonee:744;dewpider:713;foongus:666;pumpkaboo_super:651,skrelp:217;frillish:219;litwick:292;ducklett:396;slowpoke_shadow:414
snivy_shadow,Snivy (Shadow),73.4,60.2,75.7,91,415,VINE_WHIP,SEED_BOMB,WRAP,,,,,wooper_shadow:862;binacle:857;carvanha_shadow:615;ducklett:598;slowpoke_shadow:582,dewpider:201;pumpkaboo_super:217;skrelp:270;litwick:370;frillish:457
sizzlipede,Sizzlipede,73.2,69.7,59.5,85,353,BUG_BITE,CRUNCH,BUG_BUZZ,,,,,fomantis:858;carvanha_shadow:752;slowpoke_shadow:717;cottonee:582;pumpkaboo_super:547,skrelp:229;ducklett:231;frillish:274;litwick:275;dewpider:402
wingull,Wingull,73.2,74.8,49.9,89,333,QUICK_ATTACK,AIR_CUTTER,WATER_PULSE,38,38.8,49.9,32.9,fomantis:792;binacle:657;foongus:601;ducklett_shadow:589;shellos:573,skrelp:217;litwick:297;frillish:341;ducklett:386;dewpider:472
growlithe_shadow,Growlithe (Shadow),73,73.9,55.3,82,336,EMBER,BODY_SLAM,FLAMETHROWER,77.2,54.3,75.5,60.9,fomantis:859;foongus:658;cottonee:615;pumpkaboo_super:573;dewpider:536,litwick:230;skrelp:270;slowpoke_shadow:273;ducklett:287;frillish:341
omanyte_shadow,Omanyte (Shadow),73,75.5,74.1,59,331,MUD_SHOT,ROCK_TOMB,ROCK_BLAST,55.9,44.1,54.8,29.6,tentacool:796;ducklett_shadow:737;vulpix_shadow:737;ducklett:686;lileep:686,dewpider:114;slowpoke_shadow:153;frillish:274;litwick:275;skrelp:323
hoppip,Hoppip,72.9,55.3,83.3,97,447,BULLET_SEED,GRASS_KNOT,SEED_BOMB,62.6,53.1,63,50.1,binacle:922;shellos:804;slowpoke_shadow:711;frillish:597;carvanha_shadow:536,litwick:292;pumpkaboo_super:317;dewpider:342;ducklett:344;skrelp:405
seedot,Seedot,72.8,58.6,69.5,104,424,BULLET_SEED,GRASS_KNOT,FOUL_PLAY,65.3,60.4,68.3,45.6,chinchou:836;binacle:673;slowpoke_shadow:658;frillish:586;skrelp:538,foongus:270;ducklett:311;dewpider:336;litwick:376;pumpkaboo_super:441
bulbasaur,Bulbasaur,72.5,68,70.8,76,366,VINE_WHIP,POWER_WHIP,SLUDGE_BOMB,53.6,47.9,48.9,45.4,wooper_shadow:782;binacle:717;chinchou:684;cottonee:638;carvanha_shadow:605,dewpider:201;litwick:224;ducklett:231;skrelp:264;frillish:408
ferroseed_shadow,Ferroseed (Shadow),72.5,52.6,102.8,86,466,TACKLE,IRON_HEAD,FLASH_CANNON,57.3,52.8,59.6,60.4,lileep:680;cottonee:674;chinchou:610;tentacool:581;carvanha_shadow:534,litwick:162;frillish:213;ducklett:278;skrelp:382;dewpider:456
tepig_shadow,Tepig (Shadow),72.4,67.4,56.6,96,367,EMBER,BODY_SLAM,FLAME_CHARGE,,,,,fomantis:869;cottonee:671;pumpkaboo_super:661;foongus:651;dewpider:572,skrelp:217;slowpoke_shadow:235;litwick:275;frillish:335;ducklett:386
poliwag_shadow,Poliwag (Shadow),72.2,68.5,62.1,85,362,MUD_SHOT,BODY_SLAM,MUD_BOMB,67.3,59,53.8,45.6,tentacool:729;skrelp:676;vulpix_shadow:676;binacle:582;chinchou:523,slowpoke_shadow:196;dewpider:277;ducklett:287;litwick:404;frillish:445
cyndaquil,Cyndaquil,71.6,72.2,62.1,77,346,EMBER,SWIFT,FLAME_CHARGE,70.8,52,54.3,59,fomantis:798;foongus:681;cottonee:681;pumpkaboo_super:668;dewpider:642,skrelp:217;litwick:275;frillish:335;ducklett:386;slowpoke_shadow:491
exeggcute_shadow,Exeggcute (Shadow),71.5,61.1,76,88,409,CONFUSION,SEED_BOMB,ANCIENT_POWER,50.7,49.3,40.3,55.7,tentacool:715;skrelp:676;foongus:551;binacle:505;chinchou:505,dewpider:179;litwick:342;slowpoke_shadow:363;frillish:371;ducklett:372
poliwag,Poliwag,71.5,68.5,62.1,85,362,MUD_SHOT,MUD_BOMB,BODY_SLAM,61.2,66.6,52,44.7,vulpix_shadow:729;binacle:664;tentacool:576;skrelp:564;litwick:564,dewpider:266;pumpkaboo_super:288;ducklett:353;frillish:402;slowpoke_shadow:414
chespin,Chespin,71.4,64.6,66.8,89,385,VINE_WHIP,SEED_BOMB,BODY_SLAM,68.4,67.7,53.5,48.7,binacle:825;chinchou:764;frillish:758;slowpoke_shadow:679;carvanha_shadow:662,dewpider:135;skrelp:217;pumpkaboo_super:270;litwick:337;ducklett:353
shroomish,Shroomish,71.4,52,82.8,110,475,BULLET_SEED,GRASS_KNOT,SEED_BOMB,60.3,57.9,62.5,55.9,chinchou:895;binacle:745;slowpoke_shadow:722;frillish:645;carvanha_shadow:568,litwick:213;ducklett:297;pumpkaboo_super:317;dewpider:320;skrelp:352
kabuto,Kabuto,70.7,76.4,76.9,55,324,MUD_SHOT,ROCK_TOMB,ANCIENT_POWER,51.5,46.8,47.7,25,salandit:700;ducklett:618;tentacool:600;vulpix_shadow:563;ducklett_shadow:527,dewpider:114;slowpoke_shadow:196;frillish:207;litwick:280;skrelp:329
magby,Magby,70.4,79.3,56.4,70,314,KARATE_CHOP,FIRE_PUNCH,BRICK_BREAK,61.7,55.1,52.2,36.2,fomantis:735;lileep:735;foongus:607;cottonee:542;pumpkaboo_super:521,litwick:275;ducklett:316;frillish:317;dewpider:326;skrelp:364
treecko,Treecko,70.2,73.6,61.7,74,337,BULLET_SEED,GRASS_KNOT,AERIAL_ACE,47.8,35.2,49.2,26.6,chinchou:770;binacle:756;shellos:756;frillish:709;ducklett:547,dewpider:92;litwick:123;pumpkaboo_super:129;skrelp:182;slowpoke_shadow:260
growlithe_hisuian,Growlithe (Hisuian),69.9,74.7,52.9,84,332,EMBER,ROCK_SLIDE,CRUNCH,68.8,44.8,69.7,61.4,fomantis:839;foongus:672;pumpkaboo_super:636;ducklett:601;dewpider:511,skrelp:217;slowpoke_shadow:235;frillish:274;litwick:280;carvanha_shadow:348
deerling,Deerling,69.8,66,61.1,93,376,TACKLE,WILD_CHARGE,TRAILBLAZE,50.9,50.8,46.4,48.6,chinchou:682;foongus:602;carvanha_shadow:548;pumpkaboo_super:526;slowpoke_shadow:510,frillish:158;litwick:162;dewpider:201;skrelp:341;ducklett:367
staryu,Staryu,69.8,77.6,67.7,61,321,QUICK_ATTACK,SWIFT,POWER_GEM,60.3,49.5,41,54.7,vulpix_shadow:696;wingull:696;ducklett:631;ducklett_shadow:631;fomantis:549,litwick:106;skrelp:217;frillish:219;slowpoke_shadow:235;dewpider:320
fuecoco,Fuecoco,69.5,64.8,59.2,100,384,INCINERATE,CRUNCH,DISARMING_VOICE,72.1,53.5,70.4,65.6,pumpkaboo_super:720;fomantis:685;litwick:555;slowpoke_shadow:515;foongus:510,binacle:126;skrelp:164;frillish:225;ducklett:415;carvanha_shadow:474
tirtouga_shadow,Tirtouga (Shadow),69.2,66.9,74.1,75,372,WATER_GUN,ANCIENT_POWER,BODY_SLAM,,,,,vulpix_shadow:853;lileep:753;litwick:626;ducklett:566;ducklett_shadow:533,skrelp:229;slowpoke_shadow:247;dewpider:266;frillish:274;pumpkaboo_super:276
piplup_shadow,Piplup (Shadow),68.9,66.6,63.2,89,375,BUBBLE,DRILL_PECK,ICY_WIND,60.9,59.8,54.8,49.1,vulpix_shadow:741;tepig:713;ducklett_shadow:612;ferroseed:612;larvesta:550,dewpider:173;skrelp:211;slowpoke_shadow:213;frillish:219;ducklett:400
oshawott_shadow,Oshawott (Shadow),68.6,70.2,55.5,91,355,WATER_GUN,NIGHT_SLASH,AQUA_TAIL,,,,,cyndaquil_shadow:807;vulpix_shadow:763;lileep:664;litwick:609;ducklett_shadow:598,skrelp:229;slowpoke_shadow:247;dewpider:255;frillish:274;ducklett:419
darumaka_shadow,Darumaka (Shadow),68.3,75.6,48.1,89,324,FIRE_FANG,FIRE_PUNCH,FLAME_CHARGE,,,,,fomantis:808;foongus:724;cottonee:662;pumpkaboo_super:634;lileep:589,litwick:275;ducklett:287;skrelp:323;frillish:341;dewpider:472
