speciesId,speciesName,score,attack,defense,hp,statProduct,fastMove,chargedMove1,chargedMove2,leadScore,switchScore,closerScore,attackerScore,topMatchups,topCounters
drapion,Drapion,89,117.8,136.8,118,1903,POISON_STING,CRUNCH,AQUA_TAIL,85,92.7,88.8,68.9,perrserker:716;lapras:652;metang:622;blastoise:605;thievul:521,barbaracle:321;milotic:351;goodra:388;shelgon:406;pawniard:457
lumineon,Lumineon,88.8,109,137.4,137,2052,GUST,AQUA_TAIL,SILVER_WIND,82.7,89.7,87.4,88.1,malamar:813;thievul:605;dewgong:572;walrein:565;lapras:562,metang:267;goodra:329;barbaracle:369;pawniard:394;milotic:431
samurott,Samurott,88.8,128,100.8,136,1756,FURY_CUTTER,HYDRO_CANNON,MEGAHORN,80.5,67.4,92.5,65.3,perrserker:731;thievul:702;walrein:676;seaking:573;pawniard:569,goodra:175;barbaracle:213;lapras:335;milotic:377;metang:418
sealeo,Sealeo,88.4,108.9,112.8,168,2065,POWDER_SNOW,BODY_SLAM,SURF,84.7,82.7,87.4,84.8,walrein:622;dewgong:613;shelgon:586;goodra:565;sliggoo:532,barbaracle:230;metang:360;lapras:388;milotic:404;pawniard:432
castform_rainy,Castform (Rainy),88,112.6,121.2,146,1994,WATER_GUN,WEATHER_BALL_WATER,THUNDER,88.4,81.3,91.9,51.3,pawniard:602;lapras:568;blastoise:554;milotic:513;barbaracle:510,sliggoo:304;goodra:350;shelgon:361;gyarados:380;metang:387
golisopod,Golisopod,87.5,124,134.6,108,1804,SHADOW_CLAW,X_SCISSOR,AQUA_JET,83,87.2,89.7,73,walrein:652;perrserker:555;milotic:546;dewgong:546;metang:527,goodra:175;lapras:365;barbaracle:417;shelgon:422;pawniard:445
bronzong,Bronzong,87.3,110.8,152.2,120,2026,CONFUSION,PSYSHOCK,WEATHER_BALL_WATER,87.4,71.2,85,88.7,barbaracle:650;gyarados:641;goodra:633;milotic:604;sliggoo:591,pawniard:294;metang:360;perrserker:369;shelgon:390;lapras:441
kingambit,Kingambit,87.3,127.2,112,124,1768,METAL_SOUND,FOUL_PLAY,X_SCISSOR,83.3,89.5,83.7,73.6,thievul:665;lapras:633;blastoise:620;metang:592;sliggoo:564,barbaracle:160;milotic:351;pawniard:365;goodra:452;shelgon:471
wailord,Wailord,86.4,118.3,67.4,237,1892,ROLLOUT,SURF,RETURN,85.7,84.2,90.3,65.9,walrein:740;dewgong:675;seaking:603;gyarados:582;shelgon:502,metang:306;goodra:316;barbaracle:408;pawniard:428;milotic:480
skuntank,Skuntank,86.3,121.7,95.1,158,1831,POISON_JAB,TRAILBLAZE,CRUNCH,84.4,80,88.1,54.6,milotic:655;lapras:613;blastoise:610;goodra:607;gyarados:563,barbaracle:213;shelgon:272;sliggoo:277;pawniard:352;metang:395
dragonite,Dragonite,86,135.8,107.3,113,1647,DRAGON_BREATH,SUPER_POWER,THUNDER_PUNCH,86.6,66,88.7,50.2,perrserker:756;barbaracle:703;pawniard:606;lapras:601;shelgon:553,metang:189;gyarados:252;sliggoo:316;goodra:341;milotic:488
metagross,Metagross,85.6,132.7,122,104,1686,FURY_CUTTER,METEOR_MASH,EARTHQUAKE,87.6,63.6,83.6,47.2,metang:629;milotic:629;barbaracle:600;goodra:600;lapras:596,perrserker:214;seaking:231;pawniard:243;thievul:334;gyarados:483
dragalge,Dragalge,85.5,117.8,143.1,113,1906,DRAGON_TAIL,OUTRAGE,AQUA_TAIL,80.8,63.3,83.7,64.2,blastoise:734;altaria:663;milotic:601;perrserker:557;thievul:530,lapras:245;barbaracle:356;pawniard:361;metang:383;goodra:388
kabutops,Kabutops,84.7,135.4,119.7,102,1655,FURY_CUTTER,STONE_EDGE,AQUA_JET,66.1,54.6,89.9,45.6,dewgong:838;walrein:656;thievul:651;milotic:558;blastoise:509,goodra:175;barbaracle:195;lapras:203;pawniard:256;metang:379
klinklang,Klinklang,84.4,124.2,139.5,104,1804,THUNDER_SHOCK,ZAP_CANNON,MIRROR_SHOT,89.8,76.9,92.7,61.5,metang:721;milotic:711;lapras:644;pawniard:567;barbaracle:504,shelgon:219;perrserker:222;thievul:255;sliggoo:332;goodra:337
tyranitar,Tyranitar,83.9,129.7,111.4,120,1734,DRAGON_BREATH,BRUTAL_SWING,STONE_EDGE,80.3,57.1,75.4,50.2,lapras:900;shelgon:745;thievul:654;sliggoo:625;seaking:525,barbaracle:169;gyarados:227;pawniard:302;perrserker:415;metang:422
hydreigon,Hydreigon,83.8,136,104.5,116,1650,DRAGON_BREATH,BRUTAL_SWING,DRAGON_PULSE,83.2,71.7,69.5,47.2,blastoise:663;thievul:637;goodra:607;shelgon:586;seaking:525,barbaracle:252;milotic:255;pawniard:306;lapras:354;metang:434
arctibax,Arctibax,83.7,122.8,98.5,151,1829,DRAGON_BREATH,AVALANCHE,DRAGON_CLAW,83.5,75.9,78.1,46.7,blastoise:609;seaking:609;thievul:546;milotic:536;goodra:516,barbaracle:317;metang:325;shelgon:345;lapras:399;pawniard:453
feraligatr,Feraligatr,83.6,123.8,117.3,125,1818,SHADOW_CLAW,HYDRO_CANNON,CRUNCH,82.8,79.3,84.1,65.3,perrserker:780;metang:624;lapras:584;milotic:548;seaking:504,goodra:175;shelgon:227;barbaracle:452;gyarados:466;pawniard:470
wailmer,Wailmer,83.3,116.5,68.2,242,1927,ROLLOUT,BODY_SLAM,SCALD,77.2,80.7,83.2,65.6,dewgong:683;lokix:677;lapras:595;walrein:586;gyarados:584,goodra:294;metang:329;milotic:385;barbaracle:400;pawniard:457
aron,Aron,83.1,114.2,131,127,1903,METAL_SOUND,ROCK_TOMB,BODY_SLAM,80,82.4,77.9,52.7,shelgon:637;sliggoo:629;lapras:610;dewgong:606;gyarados:551,metang:317;milotic:354;pawniard:369;goodra:376;barbaracle:469
tentacruel,Tentacruel,82.8,108.9,143.5,131,2047,ACID,SCALD,PAYBACK,83.2,71.4,85.7,57.9,gyarados:622;goodra:572;seaking:561;blastoise:557;thievul:549,metang:313;lapras:388;pawniard:415;barbaracle:469;milotic:488
salamence,Salamence,82.2,143.4,93,117,1562,DRAGON_TAIL,BRUTAL_SWING,FLY,82.7,59,79.2,44.7,goodra:611;seaking:611;shelgon:589;samurott:585;lokix:521,metang:360;lapras:424;barbaracle:434;pawniard:449;milotic:473
mightyena,Mightyena,82.1,125.8,105.7,133,1771,SUCKER_PUNCH,CRUNCH,POISON_FANG,83.7,61.7,73.7,55.7,lapras:635;milotic:612;blastoise:593;goodra:571;gyarados:511,pawniard:214;barbaracle:239;sliggoo:285;shelgon:386;metang:461
wartortle,Wartortle,82,107.6,139,139,2080,WATER_GUN,AQUA_JET,ICE_BEAM,78.9,72.5,84.6,68.1,pawniard:654;thievul:593;altaria:571;sliggoo:557;perrserker:553,lapras:307;goodra:363;milotic:370;metang:403;barbaracle:486
sandshrew_alolan,Sandshrew (Alolan),81.8,117.6,121,127,1808,POWDER_SNOW,NIGHT_SLASH,GYRO_BALL,82.2,65.5,74.4,68.9,shelgon:814;sliggoo:736;goodra:681;metang:637;gyarados:606,barbaracle:121;perrserker:331;lapras:374;milotic:408;pawniard:420
skarmory,Skarmory,81.8,105.5,166.5,121,2127,AIR_SLASH,BRAVE_BIRD,SKY_ATTACK,75.7,43.4,89.9,59.8,milotic:623;pawniard:595;sliggoo:574;gyarados:570;lapras:520,perrserker:214;shelgon:231;goodra:260;metang:414;barbaracle:434
aggron,Aggron,81.2,116.6,155.7,106,1925,DRAGON_TAIL,METEOR_BEAM,ROCK_TOMB,77.4,49.4,84.1,48,milotic:632;goodra:627;shelgon:617;gyarados:575;lapras:533,seaking:177;barbaracle:256;metang:387;perrserker:403;pawniard:436
relicanth,Relicanth,81.2,105.1,133.6,152,2138,WATER_GUN,AQUA_TAIL,ANCIENT_POWER,78.1,77.4,81.2,77.1,pawniard:697;gyarados:671;thievul:605;drapion:562;altaria:529,goodra:346;metang:372;lapras:391;barbaracle:395;milotic:435
bombirdier,Bombirdier,81.1,127.8,117.1,117,1752,SUCKER_PUNCH,FLY,ROCK_TOMB,71.5,61.2,83.4,53.5,altaria:688;thievul:683;lapras:675;milotic:538;metang:521,pawniard:256;goodra:260;shelgon:288;barbaracle:317;gyarados:466
drampa,Drampa,81,136.8,104.2,115,1640,DRAGON_BREATH,SWIFT,OUTRAGE,76.9,54.8,66.3,43.6,blastoise:639;goodra:604;lapras:604;shelgon:582;altaria:560,metang:166;pawniard:172;barbaracle:252;milotic:255;gyarados:466
raticate_alolan,Raticate (Alolan),80.9,107,130.1,150,2091,QUICK_ATTACK,CRUNCH,HYPER_FANG,68.6,51.9,83.4,75.5,baxcalibur:746;drapion:616;lokix:560;lapras:540;gyarados:510,barbaracle:100;pawniard:130;metang:379;milotic:400;goodra:457
alomomola,Alomomola,80,97.4,99.4,238,2306,WATERFALL,HYDRO_PUMP,PSYCHIC,75.5,69.8,86.5,64.8,sandslash_alolan:611;drapion:565;gyarados:556;dewgong:523;metang:506,goodra:175;lapras:335;milotic:370;pawniard:453;barbaracle:495
qwilfish,Qwilfish,79.7,131.1,105.5,123,1703,POISON_STING,AQUA_TAIL,SHADOW_BALL,68.9,71.5,85,52.7,samurott:833;dewott:670;samurott_hisuian:654;castform_rainy:613;pawniard:593,lapras:212;metang:232;goodra:273;barbaracle:382;milotic:446
grimer_alolan,Grimer (Alolan),79.6,122.7,86.8,171,1824,POISON_JAB,CRUNCH,SLUDGE_BOMB,76.2,79.4,83.4,45.6,thievul:669;milotic:622;malamar:614;gyarados:578;goodra:535,barbaracle:213;shelgon:296;pawniard:344;metang:406;lapras:474
swanna,Swanna,79.3,128.5,101,134,1742,GUST,FLY,AQUA_JET,75.7,73.7,83,51,pawniard:626;seaking:574;milotic:537;malamar:518;gyarados:507,barbaracle:213;goodra:260;shelgon:288;lapras:363;metang:383
revavroom,Revavroom,78.8,135.6,102.4,119,1655,POISON_JAB,GYRO_BALL,OVERHEAT,64.7,51.6,87,39.8,barbaracle:626;metang:621;samurott:542;sliggoo:537;blastoise:537,pawniard:180;lapras:276;milotic:324;shelgon:345;goodra:363
bisharp,Bisharp,78.6,139.8,109.7,105,1611,SNARL,X_SCISSOR,DARK_PULSE,75,77.7,74.3,50.8,malamar:900;metang:785;lapras:561;gyarados:557;blastoise:547,pawniard:105;barbaracle:134;milotic:427;shelgon:467;goodra:478
lairon,Lairon,78.4,113.8,147.1,118,1977,METAL_SOUND,ROCK_TOMB,ROCK_SLIDE,76.6,48.1,78.5,48,lokix:690;gyarados:627;shelgon:618;sliggoo:614;altaria:593,milotic:354;pawniard:357;metang:406;goodra:457;barbaracle:469
slowbro,Slowbro,78.3,113.4,120.9,144,1975,CONFUSION,DRAIN_PUNCH,SURF,75.9,63,74.8,77.4,lapras:704;walrein:659;gyarados:607;blastoise:607;seaking:531,pawniard:105;metang:290;barbaracle:291;milotic:458;goodra:465
muk_alolan,Muk (Alolan),77.7,115.8,111.7,148,1916,POISON_JAB,DARK_PULSE,SLUDGE_WAVE,67.9,50.2,87,39,malamar:679;milotic:628;lapras:567;thievul:547;dewgong:510,barbaracle:160;pawniard:193;goodra:303;shelgon:345;metang:445
kabuto,Kabuto,77.6,134.4,129.4,96,1672,MUD_SHOT,ROCK_TOMB,AQUA_JET,71.8,71,81.6,43.4,tyranitar:807;arctibax:666;lokix:598;dewgong:593;gyarados:546,goodra:230;metang:329;milotic:335;lapras:418;barbaracle:439
baxcalibur,Baxcalibur,77.3,135.6,95.7,127,1650,DRAGON_BREATH,GLAIVE_RUSH,AVALANCHE,71,51,70.1,49.1,blastoise:661;lokix:606;seaking:574;altaria:543;milotic:539,metang:174;lapras:203;barbaracle:260;goodra:346;pawniard:432
murkrow,Murkrow,77.2,143.1,81.1,135,1568,PECK,DRILL_PECK,FOUL_PLAY,78.9,80.7,78.8,34,lokix:737;shelgon:700;thievul:614;lapras:581;malamar:529,pawniard:172;goodra:217;barbaracle:434;metang:441;milotic:458
omanyte,Omanyte,77.2,128,135.2,101,1750,MUD_SHOT,ROCK_TOMB,ROCK_BLAST,71.1,72.9,77.7,40.3,lokix:633;dewgong:623;gyarados:589;seaking:534;sandslash_alolan:524,goodra:243;metang:306;barbaracle:360;pawniard:424;milotic:484
druddigon,Druddigon,77.1,131.2,111.2,117,1709,DRAGON_TAIL,NIGHT_SLASH,ROCK_TOMB,70.3,69.6,66.4,46.9,castform_rainy:628;klinklang:611;dragonite:572;altaria:568;politoed:534,pawniard:285;milotic:312;metang:325;barbaracle:360;goodra:423
starmie,Starmie,77.1,133.1,122,104,1690,PSYWAVE,AQUA_JET,THUNDER,70.1,55.4,77.9,41.7,walrein:668;blastoise:629;lapras:591;seaking:543;milotic:538,pawniard:84;goodra:260;shelgon:260;barbaracle:265;metang:286
greninja,Greninja,76.9,139.5,100.3,115,1611,WATER_SHURIKEN,NIGHT_SLASH,HYDRO_CANNON,75.9,69.3,72.8,40.6,perrserker:821;lokix:760;lapras:678;pawniard:604;thievul:582,milotic:267;goodra:282;shelgon:288;metang:372;barbaracle:421
frigibax,Frigibax,76.7,125.2,84.8,149,1583,DRAGON_BREATH,AVALANCHE,DRAGON_CLAW,66.7,68,72.4,40.1,dewott:620;altaria:593;lokix:593;blastoise:553;seaking:533,pawniard:189;milotic:255;barbaracle:304;metang:329;goodra:346
carracosta,Carracosta,76.6,121.4,126.9,120,1850,ROCK_THROW,BODY_SLAM,ANCIENT_POWER,75.5,57.3,76.8,64,altaria:762;walrein:716;gyarados:583;lapras:545;seaking:541,goodra:260;pawniard:277;metang:310;barbaracle:317;milotic:450
golduck,Golduck,76.6,124.1,112.1,129,1797,CONFUSION,CROSS_CHOP,LIQUIDATION,78.3,68.4,76.8,61.2,dewgong:662;sandslash_alolan:639;lapras:596;pawniard:569;walrein:503,metang:294;goodra:363;shelgon:382;milotic:400;barbaracle:456
corsola,Corsola,76,108.5,142,134,2066,BUBBLE,POWER_GEM,ROCK_BLAST,77.2,67.4,78.5,53,gyarados:645;dewgong:619;milotic:529;altaria:522;sliggoo:507,metang:317;goodra:388;lapras:407;pawniard:445;barbaracle:478
vaporeon,Vaporeon,75.7,118.4,96.9,165,1894,WATER_GUN,AQUA_TAIL,LAST_RESORT,72.8,72.6,76.8,46.1,sandslash_alolan:660;thievul:657;lokix:639;pawniard:615;malamar:521,barbaracle:317;goodra:354;lapras:363;metang:379;milotic:438
slowpoke,Slowpoke,75.4,104.1,94.9,186,1840,CONFUSION,PSYSHOCK,WATER_PULSE,68.3,37.7,79.4,64,gyarados:634;lapras:623;seaking:612;walrein:553;shelgon:505,pawniard:67;metang:174;barbaracle:265;milotic:473;goodra:487
duraludon,Duraludon,75,137.7,112.2,105,1623,DRAGON_TAIL,DRAGON_CLAW,FLASH_CANNON,64,42.3,81.7,45.6,blastoise:695;milotic:633;altaria:595;dewott:595;samurott:504,lapras:203;barbaracle:247;metang:341;pawniard:441;goodra:465
fraxure,Fraxure,74.8,144.2,91.5,118,1558,DRAGON_TAIL,NIGHT_SLASH,DRAGON_CLAW,69.6,64.4,66.6,36.5,castform_rainy:792;politoed:699;blastoise:614;hydreigon:538;shelgon:512,milotic:217;pawniard:273;metang:321;barbaracle:404;goodra:487
shellos,Shellos,74.8,99.1,100.8,166,1660,MUD_SLAP,BODY_SLAM,MUD_BOMB,73.5,57.9,73.7,65.9,klinklang:713;sandslash_alolan:680;drapion:659;pawniard:623;dewgong:503,milotic:354;goodra:376;barbaracle:391;lapras:391;metang:492
bibarel,Bibarel,74.6,122.9,99.2,149,1819,ROLLOUT,HYPER_FANG,SURF,69.3,67.7,79,44.7,tyranitar:775;dewgong:637;lokix:637;gyarados:634;kabutops:607,goodra:175;metang:313;barbaracle:395;milotic:416;pawniard:436
omastar,Omastar,74.2,126.6,128.4,109,1773,MUD_SHOT,ROCK_SLIDE,HYDRO_PUMP,65.4,61.7,76.5,37.6,lokix:646;gyarados:610;blastoise:559;dewgong:545;sandslash_alolan:513,goodra:89;metang:166;pawniard:189;milotic:324;barbaracle:391
persian_alolan,Persian (Alolan),72.1,122.4,112.5,133,1833,FEINT_ATTACK,FOUL_PLAY,TRAILBLAZE,62.5,46.7,69.3,41.7,lapras:646;goodra:545;seaking:545;politoed:537;malamar:533,barbaracle:204;shelgon:247;milotic:290;pawniard:306;metang:329
poliwhirl,Poliwhirl,72,114.2,115.9,148,1961,MUD_SHOT,MUD_BOMB,SCALD,70.6,55.9,74.1,53.5,tyranitar:763;metang:618;pawniard:601;sandslash_alolan:533;dewgong:503,goodra:277;shelgon:292;lapras:343;barbaracle:404;milotic:408
bruxish,Bruxish,71.3,136.4,102.5,117,1637,CONFUSION,AQUA_TAIL,PSYSHOCK,68.6,63.1,68.1,39,politoed:713;walrein:645;blastoise:641;dewgong:564;seaking:525,pawniard:71;metang:259;goodra:282;milotic:358;barbaracle:478
linoone_galarian,Linoone (Galarian),71.2,114.1,111.7,154,1965,SNARL,BODY_SLAM,DIG,57.2,40.9,71.7,52.4,bronzong:740;metagross:711;slowbro:646;mightyena:577;drapion:555,pawniard:79;barbaracle:108;metang:220;goodra:324;milotic:423
haxorus,Haxorus,71,151.4,95.1,103,1485,DRAGON_TAIL,NIGHT_SLASH,DRAGON_CLAW,70.5,52.9,54.4,28,castform_rainy:762;politoed:660;blastoise:567;kingdra:558;shelgon:533,milotic:187;pawniard:302;metang:333;barbaracle:373;goodra:495
brionne,Brionne,70.9,125.8,117,121,1783,CHARM,AQUA_JET,DISARMING_VOICE,66.7,51.3,73.9,56.3,hydreigon:834;zweilous:619;lokix:615;samurott_hisuian:524;milotic:516,barbaracle:282;goodra:311;pawniard:340;metang:383;lapras:418
slowking,Slowking,70.9,113.4,120.9,144,1975,CONFUSION,SURF,PSYCHIC,65.5,34.9,75.4,56.8,walrein:586;dewgong:545;gyarados:531;blastoise:531;milotic:510,pawniard:88;metang:290;barbaracle:291;goodra:333;lapras:491
quaxwell,Quaxwell,70.7,125.4,103.5,138,1792,WING_ATTACK,AQUA_JET,AERIAL_ACE,66.6,63.3,70.1,48,tyranitar:768;lokix:648;sandshrew_alolan:615;sandslash_alolan:594;seaking:528,metang:286;barbaracle:326;goodra:329;milotic:374;pawniard:449
croconaw,Croconaw,70.1,117.7,120,135,1908,WATER_GUN,CRUNCH,ICE_PUNCH,61.6,63.6,73.5,44.5,sandshrew_alolan:722;sandslash_alolan:677;aron:633;druddigon:596;drapion:588,goodra:217;milotic:324;barbaracle:465;pawniard:470;metang:472
tirtouga,Tirtouga,70,114.3,132.4,130,1970,WATER_GUN,BODY_SLAM,ANCIENT_POWER,69.4,66.1,67.5,40.9,pelipper:676;thievul:673;gyarados:623;sandslash_alolan:588;barbaracle:584,goodra:209;metang:333;milotic:381;lapras:407;pawniard:491
crawdaunt,Crawdaunt,68.7,144.7,98.3,109,1552,SNARL,NIGHT_SLASH,VICE_GRIP,68.3,61.9,57.7,32.1,bronzong:701;lapras:646;castform_rainy:582;walrein:573;sealeo:555,pawniard:268;barbaracle:321;milotic:328;goodra:346;metang:434
seadra,Seadra,68.7,131.3,117.5,110,1699,DRAGON_BREATH,DRAGON_PULSE,RETURN,47.9,33.6,82.8,36.5,dondozo:627;altaria:613;castform_rainy:609;dewgong:595;politoed:522,pawniard:189;barbaracle:213;milotic:217;metang:228;goodra:346
prinplup,Prinplup,68.2,118.6,117,136,1889,BUBBLE,ICY_WIND,RETURN,62.7,44.3,65.9,30.2,salamence:628;sandshrew_alolan:599;walrein:566;greninja:566;murkrow:525,metang:313;barbaracle:334;pawniard:382;goodra:414;milotic:458
zoroark,Zoroark,67.8,157.3,87.9,103,1425,SHADOW_CLAW,FOUL_PLAY,NIGHT_SHADE,61.1,74.4,67.9,24.4,perrserker:800;klinklang:631;metang:606;shelgon:606;dragonite:606,pawniard:155;milotic:175;goodra:196;barbaracle:200;lapras:416
kingler,Kingler,66.1,144.5,115.6,93,1554,MUD_SHOT,X_SCISSOR,VICE_GRIP,63.7,61.7,65.3,32.9,hydreigon:704;tyranitar:704;malamar:693;greninja:607;castform_rainy:526,metang:321;milotic:332;goodra:333;barbaracle:360;pawniard:432
