speciesId,speciesName,score,attack,defense,hp,statProduct,fastMove,chargedMove1,chargedMove2,leadScore,switchScore,closerScore,attackerScore,topMatchups,topCounters
cradily,Cradily,91.4,105.2,140.3,144,2126,ACID,ROCK_TOMB,GRASS_KNOT,93.1,80.6,91.7,78,wigglytuff:670;altaria:611;togekiss:604;corviknight:579;piloswine:513,crustle:108;forretress:289;clodsire:391;stunfisk_galarian:401;drapion_shadow:461
mamoswine,Mamoswine,91.2,136.2,87.3,138,1642,POWDER_SNOW,ICICLE_SPEAR,STONE_EDGE,92,84.7,97.2,54.7,cradily:865;clodsire:855;altaria:768;togekiss:742;wigglytuff:590,piloswine:230;stunfisk_galarian:383;corviknight:393;forretress:394;lickilicky:487
dunsparce,Dunsparce,91.1,104.7,110.9,184,2139,ROLLOUT,DRILL_RUN,ROCK_SLIDE,91,83.5,92.5,80.1,talonflame:801;drapion_shadow:676;togekiss:578;altaria:570;wigglytuff:546,piloswine:344;cradily:368;lickilicky:440;corviknight:443;forretress:488
altaria_shadow,Altaria (Shadow),90.9,103.4,151.9,138,2168,DRAGON_BREATH,SKY_ATTACK,FLAMETHROWER,88.6,76.1,92.9,81.3,quagsire_shadow:847;forretress:753;corviknight:666;diggersby:652;drapion_shadow:597,piloswine:207;wigglytuff:336;togekiss:391;cradily:406;lickilicky:475
lickilicky,Lickilicky,90.7,105.7,125.5,160,2124,ROLLOUT,BODY_SLAM,SHADOW_BALL,91.2,90.6,91,77.1,talonflame:796;altaria:631;togekiss:534;drapion_shadow:512;quagsire_shadow:503,piloswine:392;corviknight:400;cradily:423;forretress:441;wigglytuff:448
mamoswine_shadow,Mamoswine (Shadow),90.7,136.2,87.3,138,1642,POWDER_SNOW,ICICLE_SPEAR,STONE_EDGE,94.4,78.4,95.6,48.1,cradily:851;togekiss:706;altaria:692;corviknight:634;wigglytuff:565,quagsire_shadow:226;drapion_shadow:241;lickilicky:446;stunfisk_galarian:453;forretress:480
crustle_shadow,Crustle (Shadow),90.6,120.3,134.7,115,1864,FURY_CUTTER,X_SCISSOR,ROCK_WRECKER,90.9,92.2,98.6,45.5,cradily:865;altaria:682;wigglytuff:613;forretress:578;lickilicky:513,togekiss:178;stunfisk_galarian:261;piloswine:262;corviknight:480;quagsire_shadow:493
articuno,Articuno,90.5,112.6,139.6,126,1981,POWDER_SNOW,ICY_WIND,HURRICANE,91,71.6,88.4,87,altaria:797;togekiss:650;corviknight:642;wigglytuff:563;cradily:511,quagsire_shadow:189;piloswine:237;forretress:269;stunfisk_galarian:343;lickilicky:462
gliscor,Gliscor,90.3,115.6,144.4,116,1939,WING_ATTACK,SAND_TOMB,ACROBATICS,94.9,84.4,93.8,76.4,quagsire_shadow:672;wigglytuff:607;stunfisk_galarian:607;togekiss:586;forretress:530,piloswine:175;corviknight:343;altaria:438;lickilicky:440;cradily:496
toucannon_shadow,Toucannon (Shadow),90.3,137.2,96.7,123,1634,PECK,BEAK_BLAST,DRILL_PECK,91.5,83,92.4,42.4,cradily:703;forretress:695;togekiss:670;altaria:589;wigglytuff:508,drapion_shadow:271;corviknight:323;stunfisk_galarian:345;lickilicky:446;guzzlord:486
togekiss,Togekiss,89.9,124.2,125.8,115,1799,PECK,PSYSHOCK,AURA_SPHERE,89.9,90,87.2,66.7,stunfisk_galarian:656;piloswine:647;altaria:639;corviknight:586;drapion_shadow:582,cradily:395;wigglytuff:412;forretress:414;quagsire_shadow:434;lickilicky:465
abomasnow_shadow,Abomasnow (Shadow),89.8,117.8,112,143,1888,POWDER_SNOW,WEATHER_BALL_ICE,ENERGY_BALL,91.7,76.6,88.1,61,altaria:797;togekiss:681;cradily:660;wigglytuff:632;stunfisk_galarian:601,forretress:222;quagsire_shadow:251;lickilicky:375;corviknight:453;piloswine:470
gligar_shadow,Gligar (Shadow),89.8,108.4,145.3,131,2065,WING_ATTACK,NIGHT_SLASH,DIG,92.6,84.1,86.5,82,lickilicky:625;stunfisk_galarian:622;forretress:557;cradily:545;altaria:515,piloswine:318;corviknight:393;wigglytuff:394;togekiss:430;quagsire_shadow:462
spiritomb,Spiritomb,89.8,120.7,147.8,104,1857,SUCKER_PUNCH,ROCK_TOMB,SHADOW_BALL,88.6,76.1,87.9,71.4,corviknight:649;togekiss:620;cradily:591;altaria:548;piloswine:519,wigglytuff:201;guzzlord:213;crustle:317;forretress:332;talonflame:340
forretress_shadow,Forretress (Shadow),89.4,109.7,145.4,128,2044,BUG_BITE,SAND_TOMB,ROCK_TOMB,88.9,63.8,87.2,86.5,cradily:695;drapion_shadow:644;lickilicky:632;piloswine:589;wigglytuff:566,altaria:246;togekiss:317;corviknight:430;quagsire_shadow:444;stunfisk_galarian:479
abomasnow,Abomasnow,89.3,117.8,112,143,1888,POWDER_SNOW,WEATHER_BALL_ICE,ENERGY_BALL,90.5,75.2,86.9,68.6,guzzlord:800;altaria:797;gliscor:762;togekiss:713;corviknight:653,forretress:238;lickilicky:359;piloswine:399;cradily:451;wigglytuff:482
mandibuzz,Mandibuzz,89,92.1,151.2,175,2440,SNARL,FOUL_PLAY,SHADOW_BALL,88.3,72.9,88.2,90.3,quagsire_shadow:685;corviknight:642;diggersby:577;togekiss:545;altaria:522,wigglytuff:150;cradily:295;forretress:324;piloswine:331;lickilicky:490
quagsire_shadow,Quagsire (Shadow),89,111.2,112.6,161,2018,MUD_SHOT,AQUA_TAIL,STONE_EDGE,89.7,77.4,88.6,72.6,stunfisk_galarian:875;drapion_shadow:655;togekiss:565;corviknight:537;piloswine:515,cradily:222;altaria:394;forretress:402;wigglytuff:405;lickilicky:496
wormadam_trash,Wormadam (Trash),88.9,104.9,151.1,135,2142,SUCKER_PUNCH,BUG_BUZZ,IRON_HEAD,88.6,76.9,90.8,80.8,piloswine:644;wigglytuff:640;togekiss:629;guzzlord:603;cradily:537,altaria:206;stunfisk_galarian:412;forretress:414;corviknight:430;lickilicky:475
zweilous,Zweilous,88.9,120.4,110.2,140,1859,DRAGON_BREATH,BODY_SLAM,DARK_PULSE,89.2,67.7,85.7,75.7,quagsire_shadow:760;drapion_shadow:625;clodsire:610;cradily:525;lickilicky:517,wigglytuff:65;forretress:191;togekiss:239;altaria:380;corviknight:423
gligar,Gligar,88.8,108.4,145.3,131,2065,WING_ATTACK,DIG,NIGHT_SLASH,90.2,83.5,87,88.6,drapion_shadow:706;scizor_shadow:702;clodsire:687;stunfisk_galarian:660;forretress:534,wigglytuff:343;corviknight:380;togekiss:404;cradily:406;altaria:460
quagsire,Quagsire,88.7,111.2,112.6,161,2018,MUD_SHOT,AQUA_TAIL,STONE_EDGE,87.9,73.7,89.6,81.3,stunfisk_galarian:779;lickilicky:704;drapion_shadow:670;piloswine:590;wigglytuff:518,cradily:281;forretress:386;altaria:416;corviknight:420;togekiss:469
hydreigon_shadow,Hydreigon (Shadow),88.5,136,104.5,116,1650,DRAGON_BREATH,BRUTAL_SWING,FLY,91.3,73.7,84.5,50.7,quagsire_shadow:659;altaria:586;lickilicky:586;corviknight:573;piloswine:521,wigglytuff:47;forretress:128;stunfisk_galarian:316;cradily:413;togekiss:473
toucannon,Toucannon,88.5,137.2,96.7,123,1634,PECK,BEAK_BLAST,DRILL_PECK,89.2,82.5,89.3,49.2,togekiss:711;altaria:691;forretress:691;wigglytuff:573;lickilicky:544,quagsire_shadow:220;cradily:343;stunfisk_galarian:348;corviknight:420;piloswine:477
morgrem,Morgrem,88.3,124.8,98,147,1799,SUCKER_PUNCH,FOUL_PLAY,PLAY_ROUGH,86.8,73.1,89.3,66.7,altaria:683;quagsire_shadow:646;piloswine:540;lickilicky:523;corviknight:506,wigglytuff:190;cradily:250;togekiss:386;stunfisk_galarian:453;forretress:480
togetic,Togetic,88.3,110.1,150.2,123,2035,FAIRY_WIND,PSYSHOCK,HEAT_WAVE,87.3,82.9,88.8,87,forretress:833;altaria:678;corviknight:662;togekiss:613;quagsire_shadow:560,piloswine:133;cradily:208;lickilicky:384;wigglytuff:417;stunfisk_galarian:491
sableye_shadow,Sableye (Shadow),88.2,119.6,124.6,125,1864,SHADOW_CLAW,FOUL_PLAY,POWER_GEM,87.8,83.5,90.1,54.4,altaria:696;drapion_shadow:668;togekiss:576;cradily:528;lickilicky:528,wigglytuff:89;piloswine:230;stunfisk_galarian:415;corviknight:446;forretress:472
dodrio,Dodrio,88.1,143.7,98.4,110,1557,PECK,DRILL_PECK,BRAVE_BIRD,89.7,77.7,92.5,40.8,togekiss:722;altaria:654;forretress:654;quagsire_shadow:645;wigglytuff:559,stunfisk_galarian:290;corviknight:330;lickilicky:406;cradily:486;piloswine:487
guzzlord,Guzzlord,88.1,113.2,66,265,1983,DRAGON_TAIL,BRUTAL_SWING,SLUDGE_BOMB,87,57.4,85.5,81.1,drapion_shadow:673;clodsire:641;quagsire_shadow:626;lickilicky:571;altaria:518,wigglytuff:58;togekiss:108;forretress:261;corviknight:416;cradily:420
sableye,Sableye,88.1,119.6,124.6,125,1864,SHADOW_CLAW,FOUL_PLAY,POWER_GEM,87.1,84.2,89.6,65,talonflame:675;togekiss:644;stunfisk_galarian:596;altaria:552;cradily:540,wigglytuff:242;forretress:386;corviknight:410;piloswine:415;lickilicky:421
steelix,Steelix,88.1,98.4,183.2,126,2273,THUNDER_FANG,PSYCHIC_FANGS,CRUNCH,88.7,69.4,80.5,91,wigglytuff:690;togekiss:682;altaria:630;cradily:575;corviknight:543,stunfisk_galarian:200;quagsire_shadow:257;piloswine:347;forretress:437;drapion_shadow:495
articuno_shadow,Articuno (Shadow),88,115.1,136.9,123,1939,POWDER_SNOW,TRIPLE_AXEL,HURRICANE,88.9,77.2,85.8,60.6,cradily:800;altaria:703;forretress:670;wigglytuff:638;corviknight:589,lickilicky:221;quagsire_shadow:245;crustle:291;piloswine:314;stunfisk_galarian:337
flamigo,Flamigo,88,137.9,95.5,123,1622,WING_ATTACK,UPPER_HAND,BRAVE_BIRD,88.3,76,88.9,54.7,forretress:792;stunfisk_galarian:723;altaria:691;piloswine:589;lickilicky:508,wigglytuff:177;togekiss:221;clodsire:278;corviknight:336;cradily:409
wigglytuff,Wigglytuff,88,115.1,75.5,223,1939,CHARM,ICY_WIND,SWIFT,87.9,70.6,86.4,82.3,altaria:699;quagsire_shadow:594;togekiss:587;lickilicky:551;piloswine:529,cradily:329;stunfisk_galarian:334;corviknight:360;drapion_shadow:377;forretress:394
gliscor_shadow,Gliscor (Shadow),87.8,115.6,144.4,116,1939,WING_ATTACK,SAND_TOMB,ACROBATICS,96.9,77,93.1,69.5,forretress:750;altaria:672;wigglytuff:650;togekiss:556;cradily:534,piloswine:162;swalot:330;corviknight:363;diggersby:419;crustle:439
moltres_galarian,Moltres (Galarian),87.7,115.1,134.6,124,1922,SUCKER_PUNCH,FLY,BRAVE_BIRD,83.7,75.1,91.5,68.1,altaria:572;forretress:540;quagsire_shadow:528;togekiss:520;lickilicky:504,wigglytuff:174;cradily:253;piloswine:262;stunfisk_galarian:433;corviknight:480
steelix_shadow,Steelix (Shadow),87.7,98.4,183.2,126,2273,THUNDER_FANG,PSYCHIC_FANGS,CRUNCH,87.8,60.7,81.2,90.3,corviknight:765;wigglytuff:638;altaria:595;forretress:555;cradily:531,stunfisk_galarian:78;diggersby:272;piloswine:279;quagsire_shadow:310;guzzlord:313
zweilous_shadow,Zweilous (Shadow),87.6,120.4,110.2,140,1859,DRAGON_BREATH,BODY_SLAM,DARK_PULSE,88.4,64.4,85.8,59.4,talonflame:810;lickilicky:625;drapion_shadow:610;altaria:585;guzzlord:525,wigglytuff:65;forretress:167;togekiss:352;corviknight:436;cradily:440
talonflame,Talonflame,87.5,121.4,112.6,135,1847,INCINERATE,FLY,BRAVE_BIRD,86.3,78.7,84.1,77.1,forretress:870;corviknight:777;wigglytuff:629;togekiss:540;piloswine:533,quagsire_shadow:164;lickilicky:203;stunfisk_galarian:281;altaria:445;cradily:472
umbreon,Umbreon,87.5,90.2,177,156,2492,SNARL,FOUL_PLAY,LAST_RESORT,87.8,74.6,86.4,86,corviknight:634;lickilicky:621;stunfisk_galarian:586;quagsire_shadow:570;drapion_shadow:554,wigglytuff:201;togekiss:273;forretress:371;altaria:394;cradily:440
furret,Furret,87.2,115.3,105.4,160,1946,SUCKER_PUNCH,SWIFT,TRAILBLAZE,87.5,85.1,83.1,72.1,quagsire_shadow:721;stunfisk_galarian:568;lickilicky:565;cradily:562;piloswine:537,togekiss:134;wigglytuff:318;forretress:363;corviknight:430;altaria:474
weezing_galarian_shadow,Weezing (Galarian) (Shadow),87.1,117.6,139.5,116,1905,FAIRY_WIND,SLUDGE,BRUTAL_SWING,87.6,83.8,84.6,68.6,wigglytuff:784;togekiss:762;altaria:655;lickilicky:543;forretress:530,quagsire_shadow:310;stunfisk_galarian:340;piloswine:347;corviknight:393;cradily:461
pelipper,Pelipper,86.8,123.2,128.7,115,1825,WING_ATTACK,WEATHER_BALL_WATER,HURRICANE,86.3,70.5,83.6,65.3,diggersby:730;forretress:673;stunfisk_galarian:665;wigglytuff:604;togekiss:543,quagsire_shadow:189;cradily:263;lickilicky:431;corviknight:463;piloswine:483
thievul,Thievul,86.8,119.8,121.9,127,1856,SUCKER_PUNCH,NIGHT_SLASH,PLAY_ROUGH,85.7,79.3,82.4,69.1,altaria:578;stunfisk_galarian:570;clodsire:570;lickilicky:539;corviknight:515,togekiss:178;wigglytuff:262;forretress:390;cradily:489;piloswine:496
kingambit,Kingambit,86.7,127.2,112,124,1768,METAL_SOUND,FOUL_PLAY,IRON_HEAD,84.7,77.4,83.8,74.5,drapion_shadow:721;lickilicky:717;cradily:705;piloswine:669;wigglytuff:641,stunfisk_galarian:255;togekiss:308;forretress:332;altaria:347;corviknight:496
malamar,Malamar,86.7,117.2,116.5,139,1899,PSYWAVE,SUPER_POWER,FOUL_PLAY,87.6,76.6,88.6,60.1,lickilicky:640;piloswine:611;cradily:550;togekiss:543;corviknight:535,forretress:140;altaria:358;wigglytuff:419;quagsire_shadow:459;drapion_shadow:474
trumbeak_shadow,Trumbeak (Shadow),86.7,133.7,94.3,132,1665,PECK,DRILL_PECK,ROCK_BLAST,89.6,81.8,85.3,43.3,crustle:768;forretress:715;togekiss:693;quagsire_shadow:651;piloswine:541,cradily:406;altaria:431;lickilicky:446;wigglytuff:484;corviknight:496
murkrow_shadow,Murkrow (Shadow),86.6,143.1,81.1,135,1568,PECK,DRILL_PECK,FOUL_PLAY,83.7,72,92.7,40.3,guzzlord:685;togekiss:662;crustle:625;quagsire_shadow:614;talonflame:566,wigglytuff:150;corviknight:413;cradily:420;forretress:457;altaria:489
pidgeot,Pidgeot,86.6,116.9,115.5,142,1918,WING_ATTACK,AIR_CUTTER,BRAVE_BIRD,87,65.9,87.7,78.7,forretress:795;talonflame:697;drapion_shadow:686;guzzlord:647;togekiss:549,cradily:256;piloswine:285;altaria:409;corviknight:410;wigglytuff:493
gourgeist_large,Gourgeist (Large),86.5,115.9,137.2,122,1940,INCINERATE,SHADOW_BALL,SEED_BOMB,84.5,78.6,87,77.1,quagsire_shadow:913;stunfisk_galarian:754;forretress:680;cradily:590;corviknight:524,togekiss:265;piloswine:327;altaria:347;lickilicky:371;wigglytuff:419
gourgeist_super,Gourgeist (Super),86.5,115,131.6,129,1954,INCINERATE,SHADOW_BALL,SEED_BOMB,83.6,77.2,87.2,82.3,quagsire_shadow:794;stunfisk_galarian:732;forretress:697;corviknight:538;cradily:534,togekiss:213;piloswine:327;altaria:347;wigglytuff:419;lickilicky:478
gyarados_shadow,Gyarados (Shadow),86.5,130.7,108.5,121,1717,DRAGON_BREATH,AQUA_TAIL,TWISTER,90.4,73.2,86.5,42.4,altaria:747;piloswine:735;forretress:578;corviknight:528;stunfisk_galarian:516,wigglytuff:325;togekiss:326;cradily:368;lickilicky:368;quagsire_shadow:490
malamar_shadow,Malamar (Shadow),86.5,117.2,116.5,139,1899,PSYWAVE,FOUL_PLAY,SUPER_POWER,84.5,60.6,88.6,56.8,lickilicky:719;stunfisk_galarian:651;quagsire_shadow:640;drapion_shadow:589;piloswine:532,forretress:105;wigglytuff:226;cradily:239;corviknight:403;altaria:445
drapion_shadow,Drapion (Shadow),86.4,117.8,136.8,118,1903,POISON_STING,CRUNCH,AQUA_TAIL,85.3,87.4,83.4,65.5,gourgeist_super:817;wigglytuff:622;weezing_galarian_shadow:610;furret:588;cradily:538,altaria:318;piloswine:376;togekiss:417;corviknight:420;forretress:453
lanturn,Lanturn,86.4,104.8,105.5,194,2145,WATER_GUN,SURF,THUNDERBOLT,84.5,67.7,91.7,67.6,piloswine:649;quagsire_shadow:577;corviknight:546;wigglytuff:536;togekiss:512,stunfisk_galarian:351;lickilicky:406;cradily:427;forretress:429;altaria:485
miltank,Miltank,86.3,105.3,134.8,150,2131,ROLLOUT,BODY_SLAM,THUNDERBOLT,87.3,78.6,84.1,72.6,talonflame:796;altaria:620;togekiss:573;wigglytuff:513;drapion_shadow:503,cradily:326;forretress:402;corviknight:403;lickilicky:434;piloswine:464
fearow,Fearow,86.1,131.4,104.6,124,1706,PECK,DRILL_PECK,DRILL_RUN,85.3,86.5,85.8,54.4,gourgeist_super:754;talonflame:689;diggersby:608;swalot:564;drapion_shadow:516,cradily:333;altaria:394;corviknight:396;wigglytuff:450;forretress:492
rufflet,Rufflet,86,126.7,92.1,152,1775,PECK,BRAVE_BIRD,FLY,84.4,56.1,91.7,51.8,forretress:730;wigglytuff:611;lickilicky:595;altaria:523;togekiss:509,piloswine:198;quagsire_shadow:220;stunfisk_galarian:250;corviknight:300;cradily:465
hippowdon_shadow,Hippowdon (Shadow),85.9,116.1,116.7,142,1926,SAND_ATTACK,WEATHER_BALL_ROCK,SCORCHING_SANDS,84,87.3,87,61.5,clodsire:890;stunfisk_galarian:880;lickilicky:605;drapion_shadow:605;quagsire_shadow:507,altaria:307;wigglytuff:345;cradily:357;forretress:363;corviknight:483
qwilfish,Qwilfish,85.9,131.1,105.5,123,1703,POISON_STING,AQUA_TAIL,ICE_BEAM,85.8,83.6,80.3,58.2,wigglytuff:768;togekiss:752;altaria:739;drapion_shadow:548;cradily:536,corviknight:230;lickilicky:371;piloswine:405;forretress:410;stunfisk_galarian:456
dragalge,Dragalge,85.8,117.8,143.1,113,1906,ACID,AQUA_TAIL,OUTRAGE,87.3,83.8,86,66.5,talonflame:796;altaria:663;drapion_shadow:659;cradily:632;wigglytuff:597,corviknight:206;piloswine:340;forretress:363;togekiss:465;lickilicky:490
hydreigon,Hydreigon,85.8,136,104.5,116,1650,DRAGON_BREATH,BRUTAL_SWING,FLY,87.3,72.9,80.2,60.6,drapion_shadow:646;lickilicky:612;altaria:581;guzzlord:530;quagsire_shadow:504,wigglytuff:47;togekiss:95;forretress:152;cradily:388;corviknight:483
camerupt_shadow,Camerupt (Shadow),85.7,133.5,100.5,125,1678,INCINERATE,ROCK_TOMB,SCORCHING_SANDS,88.3,67.6,73.1,63.9,forretress:832;wigglytuff:708;altaria:696;corviknight:576;cradily:564,quagsire_shadow:161;lickilicky:253;diggersby:261;drapion_shadow:283;togekiss:352
hawlucha,Hawlucha,85.7,127.4,107.6,128,1756,LOW_KICK,FLYING_PRESS,AERIAL_ACE,83.9,69.7,85.7,69.1,lickilicky:859;cradily:808;forretress:710;quagsire_shadow:699;piloswine:644,togekiss:91;altaria:268;clodsire:365;wigglytuff:383;corviknight:420
qwilfish_shadow,Qwilfish (Shadow),85.7,131.1,105.5,123,1703,POISON_STING,AQUA_TAIL,ICE_BEAM,90.2,89.6,78.6,39.1,altaria:739;wigglytuff:739;togekiss:711;piloswine:581;stunfisk_galarian:520,corviknight:256;lickilicky:321;quagsire_shadow:338;cradily:447;forretress:472
camerupt,Camerupt,85.6,133.5,100.5,125,1678,INCINERATE,ROCK_TOMB,SCORCHING_SANDS,84.2,67.1,78.8,69.1,talonflame:772;forretress:756;wigglytuff:740;stunfisk_galarian:644;togekiss:528,corviknight:436;piloswine:444;altaria:449;cradily:458;lickilicky:478
pangoro,Pangoro,85.6,133.9,93.7,133,1670,KARATE_CHOP,CLOSE_COMBAT,NIGHT_SLASH,93.8,66.4,86.5,66.5,cradily:827;piloswine:759;lickilicky:725;corviknight:548;forretress:541,wigglytuff:96;togekiss:195;gliscor:280;clodsire:300;altaria:387
drapion,Drapion,85.5,117.8,136.8,118,1903,POISON_STING,CRUNCH,AQUA_TAIL,82.6,89.4,83.9,70.5,furret:661;weezing_galarian_shadow:639;gourgeist_super:588;togekiss:538;altaria:508,forretress:230;piloswine:331;corviknight:380;cradily:406;wigglytuff:468
golisopod,Golisopod,85.5,124,134.6,108,1804,FURY_CUTTER,X_SCISSOR,AQUA_JET,85,84.7,84.3,50.7,piloswine:856;cradily:773;guzzlord:657;stunfisk_galarian:583;drapion_shadow:541,togekiss:91;corviknight:270;altaria:286;wigglytuff:385;forretress:398
gourgeist_average,Gourgeist (Average),85.5,115.9,145,115,1934,INCINERATE,SHADOW_BALL,SEED_BOMB,83.6,77.4,85.5,75.2,quagsire_shadow:908;stunfisk_galarian:747;forretress:682;cradily:573;corviknight:517,togekiss:213;piloswine:327;altaria:347;lickilicky:371;wigglytuff:419
lickitung,Lickitung,85.5,96.6,127.7,186,2296,LICK,BODY_SLAM,POWER_WHIP,85.8,78.3,84.6,81.8,quagsire_shadow:642;piloswine:629;gliscor:594;stunfisk_galarian:588;altaria:518,wigglytuff:385;cradily:388;corviknight:396;togekiss:417;forretress:457
hippowdon,Hippowdon,85.4,116.1,116.7,142,1926,SAND_ATTACK,WEATHER_BALL_ROCK,SCORCHING_SANDS,84.2,81,87.2,71.9,stunfisk_galarian:764;drapion_shadow:633;togekiss:552;lickilicky:545;forretress:507,piloswine:282;cradily:329;corviknight:346;wigglytuff:349;altaria:456
tentacruel,Tentacruel,85.4,108.9,143.5,131,2047,ACID,SCALD,PAYBACK,82.3,63.8,89.3,59.1,wigglytuff:790;cradily:652;piloswine:648;forretress:534;togekiss:522,corviknight:303;stunfisk_galarian:308;lickilicky:450;quagsire_shadow:453;altaria:467
gyarados,Gyarados,85.3,130.7,108.5,121,1717,DRAGON_BREATH,AQUA_TAIL,TWISTER,87,77.5,82,58.4,altaria:685;forretress:665;stunfisk_galarian:636;guzzlord:611;corviknight:566,wigglytuff:291;cradily:295;togekiss:304;lickilicky:340;piloswine:493
runerigus,Runerigus,85.3,111.7,165.3,109,2013,SHADOW_CLAW,SHADOW_BALL,ROCK_TOMB,83.6,77,83.9,65.3,togekiss:674;forretress:600;cradily:577;stunfisk_galarian:577;altaria:564,piloswine:198;wigglytuff:253;lickilicky:253;drapion_shadow:372;corviknight:493
talonflame_shadow,Talonflame (Shadow),85.3,121.4,112.6,135,1847,INCINERATE,FLAME_CHARGE,FLY,84.7,76,73.8,69.8,forretress:870;corviknight:759;wigglytuff:759;cradily:755;diggersby:625,lickilicky:240;togekiss:334;stunfisk_galarian:340;altaria:402;piloswine:483
toxapex,Toxapex,85.3,91.9,224.3,118,2433,POISON_JAB,BRINE,SLUDGE_WAVE,81,64.4,90.1,76.4,wigglytuff:728;talonflame:699;togekiss:644;guzzlord:622;piloswine:593,forretress:277;corviknight:376;lickilicky:387;altaria:467;cradily:493
swampert_shadow,Swampert (Shadow),85.2,122.9,109.1,136,1826,MUD_SHOT,HYDRO_CANNON,EARTHQUAKE,85.5,72,88.1,51.8,piloswine:764;stunfisk_galarian:750;wigglytuff:613;quagsire_shadow:602;forretress:551,altaria:184;cradily:291;corviknight:320;lickilicky:365;togekiss:404
dubwool,Dubwool,85.1,110.6,143,128,2025,DOUBLE_KICK,BODY_SLAM,PAYBACK,84.5,76.1,84.1,67.4,piloswine:625;guzzlord:621;quagsire_shadow:593;lickilicky:589;corviknight:527,togekiss:230;forretress:375;altaria:442;cradily:451;wigglytuff:464
murkrow,Murkrow,85.1,143.1,81.1,135,1568,PECK,DRILL_PECK,FOUL_PLAY,87.8,73.4,84.8,43.6,togekiss:700;quagsire_shadow:666;drapion_shadow:562;corviknight:537;stunfisk_galarian:522,wigglytuff:163;cradily:347;altaria:409;forretress:410;lickilicky:425
