speciesId,speciesName,score,attack,defense,hp,statProduct,fastMove,chargedMove1,chargedMove2,leadScore,switchScore,closerScore,attackerScore,topMatchups,topCounters
furret,Furret,91.7,115.3,105.4,160,1946,SUCKER_PUNCH,SWIFT,TRAILBLAZE,94.8,91.8,80.8,79.2,dusknoir_shadow:815;jellicent:734;sableye_shadow:684;clodsire:643;diggersby:606,guzzlord:301;wigglytuff:318;tinkaton:411;turtonator:415;moltres_galarian:443
guzzlord,Guzzlord,91.7,113.2,66,265,1983,DRAGON_TAIL,BRUTAL_SWING,SLUDGE_BOMB,94.3,65.1,81,86.8,jellicent:783;furret:698;clodsire:641;sableye_shadow:598;diggersby:554,wigglytuff:58;tinkaton:138;forretress:277;moltres_galarian:338;golisopod:342
dragonair,Dragonair,91.6,125.2,112.4,127,1788,DRAGON_BREATH,AQUA_TAIL,DRAGON_PULSE,96.3,87,84.5,67.8,turtonator:692;moltres_galarian:665;diggersby:562;furret:539;clodsire:531,tinkaton:202;wigglytuff:213;guzzlord:384;sableye_shadow:432;jellicent:487
goodra,Goodra,91.6,119.6,134.1,117,1878,DRAGON_BREATH,AQUA_TAIL,THUNDER_PUNCH,96,92.4,80.3,77.3,moltres_galarian:713;diggersby:572;furret:538;clodsire:529;jellicent:512,tinkaton:198;wigglytuff:221;guzzlord:396;sableye_shadow:448;turtonator:460
gligar,Gligar,91.4,108.4,145.3,131,2065,FURY_CUTTER,NIGHT_SLASH,DIG,94.8,86.9,84.2,84.7,clodsire:687;sableye_shadow:606;tinkaton:580;guzzlord:530;jellicent:522,wigglytuff:313;moltres_galarian:366;turtonator:411;diggersby:436;furret:462
gligar_shadow,Gligar (Shadow),91.4,108.4,145.3,131,2065,FURY_CUTTER,NIGHT_SLASH,DIG,95.3,90.2,83.7,79.9,clodsire:652;turtonator:637;tinkaton:541;sableye_shadow:530;jellicent:507,goodra:354;moltres_galarian:370;furret:384;wigglytuff:390;diggersby:428
zweilous_shadow,Zweilous (Shadow),91.3,120.4,110.2,140,1859,DRAGON_BREATH,BODY_SLAM,DARK_PULSE,93.5,70.8,85.4,72,turtonator:810;jellicent:742;goodra:675;sableye_shadow:635;furret:607,wigglytuff:65;tinkaton:81;clodsire:387;diggersby:448;moltres_galarian:475
dusknoir,Dusknoir,91.2,119.8,174.1,90,1878,ASTONISH,DYNAMIC_PUNCH,SHADOW_PUNCH,95.7,82.8,81.4,67.2,jellicent:761;forretress:600;goodra:588;tinkaton:566;charjabug:522,sableye_shadow:312;wigglytuff:331;diggersby:382;furret:462;clodsire:497
forretress_shadow,Forretress (Shadow),91.1,109.7,145.4,128,2044,BUG_BITE,SAND_TOMB,ROCK_TOMB,92.2,68,82.4,91.6,guzzlord:679;goodra:632;wigglytuff:621;furret:601;tinkaton:585,turtonator:154;diggersby:367;jellicent:397;sableye_shadow:432;clodsire:495
bellibolt,Bellibolt,91,115,110.1,154,1953,SUCKER_PUNCH,ZAP_CANNON,PARABOLIC_CHARGE,95.5,90.3,82.2,75.7,jellicent:652;tinkaton:629;sableye_shadow:603;furret:535;moltres_galarian:525,guzzlord:296;clodsire:305;diggersby:327;wigglytuff:381;turtonator:384
dragonair_shadow,Dragonair (Shadow),91,125.2,112.4,127,1788,DRAGON_BREATH,WRAP,AQUA_TAIL,97,91.6,77.8,61.2,turtonator:807;sableye_shadow:712;moltres_galarian:649;diggersby:523;clodsire:515,wigglytuff:210;tinkaton:226;jellicent:320;guzzlord:324;furret:493
lickilicky,Lickilicky,90.9,105.7,125.5,160,2124,ROLLOUT,BODY_SLAM,SHADOW_BALL,93.2,90.7,83.5,80.8,dusknoir_shadow:825;charjabug:631;lapras:618;jellicent:609;turtonator:584,clodsire:370;diggersby:399;furret:434;wigglytuff:448;tinkaton:489
tinkaton,Tinkaton,90.9,106.2,140.9,141,2110,FAIRY_WIND,PLAY_ROUGH,BULLDOZE,95.5,84.2,88.6,91.9,guzzlord:861;moltres_galarian:826;sableye_shadow:695;wigglytuff:641;furret:588,diggersby:304;dusknoir_shadow:311;turtonator:349;jellicent:358;clodsire:473
turtonator,Turtonator,90.9,113.5,153.6,113,1971,INCINERATE,BRUTAL_SWING,DRAGON_CLAW,93.5,95.1,82.7,77.1,forretress:845;moltres_galarian:707;tinkaton:650;jellicent:637;furret:584,clodsire:326;wigglytuff:327;sableye_shadow:364;diggersby:456;guzzlord:486
dusknoir_shadow,Dusknoir (Shadow),90.8,119.8,174.1,90,1878,ASTONISH,DYNAMIC_PUNCH,SHADOW_PUNCH,92.5,77.7,80.2,60.9,jellicent:722;forretress:716;tinkaton:688;goodra:605;charjabug:555,furret:184;sableye_shadow:368;wigglytuff:394;diggersby:405;clodsire:415
diggersby_shadow,Diggersby (Shadow),90.7,95.7,140.3,174,2337,QUICK_ATTACK,SCORCHING_SANDS,FIRE_PUNCH,93.7,92.2,85.9,81,clodsire:686;tinkaton:666;turtonator:591;sableye_shadow:525;furret:517,jellicent:294;moltres_galarian:366;lapras:368;goodra:474;wigglytuff:491
kommo_o,Kommo-o,90.7,123.7,137.8,106,1808,DRAGON_TAIL,CLANGING_SCALES,UPPER_HAND,92.7,68.6,90.9,69.2,furret:683;guzzlord:603;diggersby:589;sableye_shadow:589;jellicent:518,wigglytuff:47;tinkaton:230;dusknoir_shadow:344;clodsire:408;forretress:488
metang,Metang,90.7,108.9,145.8,129,2050,FURY_CUTTER,PSYSHOCK,GYRO_BALL,93.4,84.8,85.3,81.9,wigglytuff:655;guzzlord:647;charjabug:596;clodsire:589;goodra:507,sableye_shadow:244;jellicent:310;furret:425;diggersby:445;tinkaton:496
clodsire,Clodsire,90.6,95,119.7,208,2367,POISON_STING,EARTHQUAKE,STONE_EDGE,91.9,83.9,91.2,83.3,charjabug:752;turtonator:673;wigglytuff:668;forretress:598;tinkaton:526,diggersby:281;jellicent:320;furret:356;guzzlord:358;sableye_shadow:380
golisopod,Golisopod,90.6,124,134.6,108,1804,FURY_CUTTER,X_SCISSOR,AQUA_JET,92,91.1,84.5,66.5,sableye_shadow:763;dusknoir_shadow:671;moltres_galarian:662;diggersby:657;guzzlord:657,jellicent:285;clodsire:346;wigglytuff:385;furret:431;tinkaton:468
lapras_shadow,Lapras (Shadow),90.5,104.6,114.5,179,2147,PSYWAVE,SPARKLING_ARIA,ICE_BEAM,92,89.1,85.8,60.2,clodsire:851;wigglytuff:670;diggersby:631;tinkaton:586;furret:567,charjabug:170;jellicent:381;sableye_shadow:404;forretress:449;turtonator:491
aurorus,Aurorus,90.2,113.5,106.3,164,1979,POWDER_SNOW,WEATHER_BALL_ICE,METEOR_BEAM,92.4,81.8,80.5,69.5,furret:746;turtonator:670;clodsire:628;wigglytuff:603;diggersby:594,sableye_shadow:260;dusknoir_shadow:272;tinkaton:326;forretress:433;jellicent:439
metang_shadow,Metang (Shadow),90,108.9,145.8,129,2050,FURY_CUTTER,PSYSHOCK,GYRO_BALL,90.7,90,86.4,72.5,wigglytuff:779;lapras:666;goodra:627;guzzlord:612;clodsire:519,sableye_shadow:244;tinkaton:319;jellicent:339;diggersby:350;furret:471
moltres_galarian,Moltres (Galarian),90,115.1,134.6,124,1922,SUCKER_PUNCH,FLY,BRAVE_BIRD,86.9,76,89.6,77.1,jellicent:709;guzzlord:661;diggersby:604;furret:556;forretress:556,tinkaton:173;wigglytuff:174;goodra:286;turtonator:292;sableye_shadow:340
sableye_shadow,Sableye (Shadow),90,119.6,124.6,125,1864,SHADOW_CLAW,FOUL_PLAY,POWER_GEM,91.9,81.4,85.3,58.6,jellicent:828;moltres_galarian:660;turtonator:636;clodsire:620;goodra:552,wigglytuff:89;tinkaton:304;furret:315;diggersby:370;guzzlord:401
giratina_altered_shadow,Giratina (Altered) (Shadow),89.9,105.2,125,159,2093,DRAGON_BREATH,DRAGON_CLAW,ANCIENT_POWER,93.7,77.6,84.8,73.9,clodsire:688;turtonator:660;diggersby:628;forretress:594;moltres_galarian:544,tinkaton:166;wigglytuff:237;sableye_shadow:256;jellicent:362;furret:471
hakamo_o,Hakamo-o,89.9,115.5,135.5,124,1942,DRAGON_TAIL,BRICK_BREAK,ROCK_TOMB,93.4,70.3,74.4,78.5,furret:665;guzzlord:661;diggersby:645;sableye_shadow:629;jellicent:548,wigglytuff:165;tinkaton:265;dusknoir_shadow:322;lapras:340;clodsire:396
hydreigon_shadow,Hydreigon (Shadow),89.8,136,104.5,116,1650,DRAGON_BREATH,BRUTAL_SWING,DRAGON_PULSE,94.5,66.1,82.7,59.1,jellicent:866;turtonator:827;sableye_shadow:801;moltres_galarian:685;furret:512,wigglytuff:42;tinkaton:187;diggersby:353;clodsire:394;guzzlord:467
spiritomb,Spiritomb,89.8,120.7,147.8,104,1857,SUCKER_PUNCH,ROCK_TOMB,SHADOW_BALL,89.9,74.6,84.2,73.2,dusknoir_shadow:706;jellicent:639;clodsire:610;diggersby:605;charjabug:576,tinkaton:173;wigglytuff:201;moltres_galarian:245;furret:378;sableye_shadow:484
steelix,Steelix,89.8,98.4,183.2,126,2273,THUNDER_FANG,PSYCHIC_FANGS,CRUNCH,91.1,79.5,77.1,92.3,charjabug:730;wigglytuff:690;moltres_galarian:690;sableye_shadow:642;jellicent:634,turtonator:292;diggersby:321;furret:431;clodsire:449;tinkaton:468
golurk_shadow,Golurk (Shadow),89.5,133.3,98.5,128,1681,MUD_SLAP,SHADOW_PUNCH,DYNAMIC_PUNCH,89.7,70.3,75.4,65.3,clodsire:902;diggersby:730;jellicent:667;tinkaton:652;wigglytuff:527,moltres_galarian:104;guzzlord:262;furret:284;goodra:311;sableye_shadow:364
kingdra_shadow,Kingdra (Shadow),89.5,121.8,127.9,118,1839,DRAGON_BREATH,SWIFT,OUTRAGE,94.7,87.2,81.3,58.6,turtonator:877;jellicent:694;moltres_galarian:639;goodra:614;diggersby:516,tinkaton:173;wigglytuff:239;sableye_shadow:340;furret:446;clodsire:456
samurott,Samurott,89.5,128,100.8,136,1756,FURY_CUTTER,HYDRO_CANNON,MEGAHORN,90.2,89.6,85.6,54.7,sableye_shadow:738;diggersby:555;furret:547;clodsire:533;tinkaton:503,goodra:175;jellicent:310;wigglytuff:421;forretress:429;moltres_galarian:455
weezing_galarian_shadow,Weezing (Galarian) (Shadow),89.5,117.6,139.5,116,1905,FAIRY_WIND,SLUDGE,BRUTAL_SWING,91.1,92.1,81.6,74.1,moltres_galarian:788;wigglytuff:784;furret:586;sableye_shadow:551;turtonator:547,diggersby:232;clodsire:295;tinkaton:351;jellicent:362;forretress:386
grumpig,Grumpig,89.4,113.3,131.4,132,1967,PSYWAVE,DYNAMIC_PUNCH,SHADOW_BALL,88.3,81.4,86.7,61.8,lapras:696;diggersby:628;clodsire:613;tinkaton:587;furret:518,sableye_shadow:88;jellicent:243;moltres_galarian:310;turtonator:482;wigglytuff:495
gyarados_shadow,Gyarados (Shadow),89.4,130.7,108.5,121,1717,DRAGON_BREATH,AQUA_TAIL,CRUNCH,95,78.5,82.2,50.8,turtonator:834;sableye_shadow:665;jellicent:611;diggersby:599;moltres_galarian:599,tinkaton:258;wigglytuff:325;furret:390;clodsire:406;guzzlord:484
stunfisk_galarian,Stunfisk (Galarian),89.4,101.4,126.6,172,2212,MUD_SHOT,ROCK_SLIDE,EARTHQUAKE,91.4,78.5,86.4,84.9,tinkaton:796;wigglytuff:665;clodsire:645;furret:607;moltres_galarian:531,dusknoir_shadow:205;diggersby:339;lapras:340;jellicent:387;goodra:487
fearow,Fearow,89.3,131.4,104.6,124,1706,PECK,DRILL_PECK,DRILL_RUN,91.5,93.3,83.7,56.1,sableye_shadow:875;dusknoir_shadow:826;turtonator:721;jellicent:633;diggersby:608,clodsire:319;tinkaton:418;wigglytuff:450;furret:462;moltres_galarian:479
clefable,Clefable,89.2,116.5,112.1,147,1922,FAIRY_WIND,MOONBLAST,SWIFT,92.7,81.7,85.1,81.7,guzzlord:925;moltres_galarian:809;sableye_shadow:772;furret:639;turtonator:585,clodsire:237;tinkaton:297;diggersby:356;jellicent:423;wigglytuff:468
drapion,Drapion,89.2,117.8,136.8,118,1903,POISON_STING,CRUNCH,AQUA_TAIL,90.4,93,82.1,74.5,dusknoir_shadow:817;jellicent:673;furret:661;lapras:652;sableye_shadow:529,tinkaton:315;clodsire:334;diggersby:370;moltres_galarian:419;wigglytuff:468
drapion_shadow,Drapion (Shadow),89.2,117.8,136.8,118,1903,POISON_STING,CRUNCH,AQUA_TAIL,92.2,95.9,81.1,65.5,dusknoir_shadow:792;moltres_galarian:775;wigglytuff:622;jellicent:610;furret:588,diggersby:232;sableye_shadow:332;tinkaton:358;clodsire:387;turtonator:389
malamar_shadow,Malamar (Shadow),89.2,117.2,116.5,139,1899,PSYWAVE,FOUL_PLAY,SUPER_POWER,90.7,69.6,85.1,63,jellicent:823;furret:733;diggersby:654;goodra:618;turtonator:571,sableye_shadow:164;tinkaton:180;wigglytuff:226;moltres_galarian:354;clodsire:471
weezing_galarian,Weezing (Galarian),89.2,117.6,139.5,116,1905,FAIRY_WIND,SLUDGE,BRUTAL_SWING,90.9,87,81.4,82.9,guzzlord:892;wigglytuff:762;furret:672;turtonator:629;moltres_galarian:547,clodsire:233;diggersby:304;tinkaton:329;sableye_shadow:432;forretress:492
lickitung,Lickitung,89.1,96.6,127.7,186,2296,LICK,BODY_SLAM,POWER_WHIP,90.6,84.5,81.9,84.9,dusknoir_shadow:838;jellicent:817;sableye_shadow:575;charjabug:534;goodra:532,diggersby:333;furret:365;clodsire:372;wigglytuff:385;tinkaton:464
steelix_shadow,Steelix (Shadow),89.1,98.4,183.2,126,2273,THUNDER_FANG,PSYCHIC_FANGS,CRUNCH,91.4,77.9,76.8,88.6,wigglytuff:638;jellicent:591;furret:579;tinkaton:567;sableye_shadow:559,diggersby:272;guzzlord:313;goodra:324;turtonator:327;clodsire:401
feraligatr,Feraligatr,89,123.8,117.3,125,1818,SHADOW_CLAW,HYDRO_CANNON,ICE_BEAM,90.4,84.8,85.3,56.5,tinkaton:560;diggersby:552;clodsire:536;jellicent:512;turtonator:512,goodra:175;furret:303;wigglytuff:320;forretress:449;guzzlord:466
togetic,Togetic,89,110.1,150.2,123,2035,FAIRY_WIND,PSYSHOCK,DAZZLING_GLEAM,92,81.1,83.2,82.2,sableye_shadow:772;turtonator:556;diggersby:548;furret:544;wigglytuff:504,clodsire:230;charjabug:261;tinkaton:386;forretress:417;jellicent:483
arctibax,Arctibax,88.9,122.8,98.5,151,1829,DRAGON_BREATH,AVALANCHE,DRAGON_CLAW,90.7,83.9,86.2,57.7,diggersby:635;turtonator:619;furret:526;jellicent:516;sableye_shadow:513,wigglytuff:105;tinkaton:226;dusknoir_shadow:250;forretress:378;clodsire:468
hydreigon,Hydreigon,88.9,136,104.5,116,1650,DRAGON_BREATH,BRUTAL_SWING,DRAGON_PULSE,92.7,65,80.5,61.4,turtonator:806;sableye_shadow:801;moltres_galarian:737;jellicent:676;furret:599,wigglytuff:42;tinkaton:166;clodsire:396;guzzlord:409;diggersby:494
malamar,Malamar,88.9,117.2,116.5,139,1899,PSYWAVE,SUPER_POWER,FOUL_PLAY,92.5,76.3,85.8,69.5,furret:769;diggersby:661;jellicent:640;clodsire:640;goodra:615,tinkaton:230;turtonator:234;moltres_galarian:387;sableye_shadow:408;wigglytuff:419
thievul,Thievul,88.9,119.8,121.9,127,1856,SUCKER_PUNCH,NIGHT_SLASH,PLAY_ROUGH,92.5,76.3,77,72.5,jellicent:913;furret:629;clodsire:570;moltres_galarian:559;guzzlord:555,tinkaton:234;wigglytuff:262;forretress:390;turtonator:407;diggersby:474
toedscruel,Toedscruel,88.9,108.9,143.5,131,2047,MUD_SLAP,SEED_BOMB,WRAP,90.2,69.6,74.6,86.6,tinkaton:793;clodsire:698;jellicent:618;sableye_shadow:587;furret:576,moltres_galarian:254;forretress:375;diggersby:410;turtonator:420;wigglytuff:486
ninetales_alolan_shadow,Ninetales (Alolan) (Shadow),88.8,114.5,136.1,125,1949,POWDER_SNOW,WEATHER_BALL_ICE,DAZZLING_GLEAM,91.7,80.7,83.8,63,furret:644;wigglytuff:644;sableye_shadow:580;diggersby:560;tinkaton:504,jellicent:230;turtonator:384;forretress:386;clodsire:439;dusknoir_shadow:455
quagsire_shadow,Quagsire (Shadow),88.8,111.2,112.6,161,2018,MUD_SHOT,AQUA_TAIL,STONE_EDGE,89.4,75.9,84.2,69.2,clodsire:779;turtonator:711;moltres_galarian:698;diggersby:624;tinkaton:574,guzzlord:277;furret:312;wigglytuff:347;jellicent:429;sableye_shadow:448
sableye,Sableye,88.8,119.6,124.6,125,1864,SHADOW_CLAW,FOUL_PLAY,POWER_GEM,91.7,83.4,83,67.2,turtonator:696;dusknoir_shadow:688;jellicent:652;charjabug:588;goodra:532,wigglytuff:242;tinkaton:248;furret:312;diggersby:330;clodsire:444
grumpig_shadow,Grumpig (Shadow),88.7,113.3,131.4,132,1967,PSYWAVE,DYNAMIC_PUNCH,SHADOW_BALL,85,80.6,85.1,54.9,wigglytuff:662;diggersby:651;clodsire:632;goodra:583;turtonator:511,sableye_shadow:172;jellicent:243;furret:265;moltres_galarian:334;tinkaton:432
sandslash_alolan,Sandslash (Alolan),88.7,115.9,133.2,125,1932,SHADOW_CLAW,ICE_PUNCH,DRILL_RUN,89.4,65,83.8,77.1,goodra:644;wigglytuff:564;clodsire:540;guzzlord:540;tinkaton:528,turtonator:123;furret:428;diggersby:445;sableye_shadow:460;jellicent:483
crustle_shadow,Crustle (Shadow),88.6,120.3,134.7,115,1864,FURY_CUTTER,X_SCISSOR,ROCK_WRECKER,90.2,91.1,86.9,45.7,diggersby:652;moltres_galarian:630;wigglytuff:613;furret:586;turtonator:556,jellicent:144;goodra:247;dusknoir_shadow:250;clodsire:283;tinkaton:312
samurott_shadow,Samurott (Shadow),88.6,128,100.8,136,1756,FURY_CUTTER,HYDRO_CANNON,MEGAHORN,91.7,92.4,84.3,42.2,diggersby:709;sableye_shadow:702;moltres_galarian:665;turtonator:558;guzzlord:525,jellicent:310;tinkaton:333;clodsire:447;wigglytuff:468;furret:475
sandslash_alolan_shadow,Sandslash (Alolan) (Shadow),88.6,115.9,133.2,125,1932,SHADOW_CLAW,ICE_PUNCH,DRILL_RUN,86.9,65.9,86.1,68.8,goodra:679;tinkaton:675;dusknoir_shadow:632;wigglytuff:576;forretress:508,sableye_shadow:244;diggersby:293;furret:328;clodsire:370;jellicent:480
seaking,Seaking,88.6,121.9,108.9,138,1834,PECK,DRILL_RUN,ICY_WIND,89.7,80.3,79.2,62.8,turtonator:811;diggersby:655;clodsire:644;lapras:612;sableye_shadow:510,jellicent:358;wigglytuff:426;furret:428;tinkaton:439;moltres_galarian:459
klefki,Klefki,88.5,117.9,137.4,117,1897,ASTONISH,FOUL_PLAY,PLAY_ROUGH,90.1,72.7,84.5,79.9,guzzlord:820;jellicent:649;moltres_galarian:615;goodra:598;sableye_shadow:585,diggersby:261;clodsire:269;furret:400;wigglytuff:405;tinkaton:407
swalot,Swalot,88.4,103.4,122.6,171,2169,MUD_SHOT,SLUDGE,ICE_BEAM,88.9,84.7,84.5,75,wigglytuff:701;clodsire:561;guzzlord:538;goodra:535;furret:523,moltres_galarian:229;diggersby:304;jellicent:352;sableye_shadow:420;tinkaton:471
drampa,Drampa,88.3,136.8,104.2,115,1640,DRAGON_BREATH,SWIFT,DRAGON_PULSE,92,80.4,79.2,57.2,turtonator:804;jellicent:726;moltres_galarian:630;goodra:604;sableye_shadow:569,tinkaton:184;wigglytuff:224;diggersby:356;clodsire:399;furret:440
gliscor,Gliscor,88.3,115.6,144.4,116,1939,FURY_CUTTER,EARTHQUAKE,NIGHT_SLASH,90.2,74.1,80.2,74.8,tinkaton:788;clodsire:663;turtonator:590;furret:530;diggersby:525,wigglytuff:127;jellicent:330;moltres_galarian:354;forretress:363;sableye_shadow:440
ninetales_shadow,Ninetales (Shadow),88.3,114.3,135.5,126,1954,EMBER,WEATHER_BALL_FIRE,OVERHEAT,91.7,76.2,80.5,71.3,wigglytuff:801;tinkaton:738;moltres_galarian:718;furret:583;sableye_shadow:519,clodsire:247;diggersby:261;turtonator:287;jellicent:320;guzzlord:345
florges,Florges,88.2,120,141.5,110,1870,FAIRY_WIND,CHILLING_WATER,TRAILBLAZE,89.6,85.9,75.9,78,guzzlord:886;sableye_shadow:768;furret:663;turtonator:559;diggersby:513,tinkaton:361;clodsire:391;jellicent:397;wigglytuff:408;moltres_galarian:419
gyarados,Gyarados,88.1,130.7,108.5,121,1717,DRAGON_BREATH,AQUA_TAIL,CRUNCH,89.9,87.7,79.1,63.5,turtonator:768;forretress:681;diggersby:673;dusknoir_shadow:619;golisopod:599,tinkaton:237;wigglytuff:291;clodsire:370;furret:396;jellicent:477
murkrow_shadow,Murkrow (Shadow),88,143.1,81.1,135,1568,PECK,DRILL_PECK,FOUL_PLAY,89.9,73.5,88,43.4,jellicent:840;furret:774;sableye_shadow:737;moltres_galarian:737;turtonator:596,wigglytuff:150;goodra:235;tinkaton:308;clodsire:394;diggersby:419
castform_sunny,Castform (Sunny),87.9,112.6,121.2,146,1994,EMBER,WEATHER_BALL_FIRE,SOLAR_BEAM,87.6,77.1,80.2,76.2,tinkaton:767;furret:616;wigglytuff:592;jellicent:575;diggersby:506,turtonator:194;guzzlord:281;clodsire:305;sableye_shadow:384;moltres_galarian:483
quagsire,Quagsire,87.9,111.2,112.6,161,2018,MUD_SHOT,AQUA_TAIL,STONE_EDGE,88.7,69.4,82.9,78.5,turtonator:757;clodsire:664;tinkaton:611;sableye_shadow:549;diggersby:540,guzzlord:235;furret:284;jellicent:352;wigglytuff:396;moltres_galarian:463
runerigus,Runerigus,87.9,111.7,165.3,109,2013,SHADOW_CLAW,ROCK_TOMB,BRUTAL_SWING,89.4,81.8,77.1,68.8,charjabug:793;forretress:623;dusknoir_shadow:610;turtonator:582;lapras:541,furret:203;wigglytuff:316;tinkaton:414;jellicent:435;diggersby:462
jellicent,Jellicent,87.8,106.6,126.3,156,2102,HEX,SURF,SHADOW_BALL,89.2,66.1,84.8,77.8,clodsire:679;tinkaton:641;lapras:641;forretress:612;diggersby:560,sableye_shadow:172;furret:265;moltres_galarian:290;turtonator:362;wigglytuff:491
ninetales_alolan,Ninetales (Alolan),87.8,114.5,136.1,125,1949,POWDER_SNOW,WEATHER_BALL_ICE,DAZZLING_GLEAM,89.9,72.5,82.1,74.5,guzzlord:900;moltres_galarian:820;furret:679;diggersby:652;wigglytuff:524,turtonator:318;clodsire:348;jellicent:371;tinkaton:386;sableye_shadow:432
feraligatr_shadow,Feraligatr (Shadow),87.7,123.8,117.3,125,1818,SHADOW_CLAW,HYDRO_CANNON,ICE_BEAM,88.3,93,84.6,44.5,sableye_shadow:716;moltres_galarian:612;dusknoir_shadow:604;diggersby:508;guzzlord:508,wigglytuff:365;furret:381;tinkaton:432;clodsire:456;jellicent:458
mandibuzz,Mandibuzz,87.7,92.1,151.2,175,2440,AIR_SLASH,FOUL_PLAY,AERIAL_ACE,87.4,68.6,82.1,88.9,dusknoir_shadow:682;jellicent:645;sableye_shadow:602;furret:542;guzzlord:534,tinkaton:212;wigglytuff:264;clodsire:293;moltres_galarian:419;diggersby:425
miltank,Miltank,87.7,105.3,134.8,150,2131,ROLLOUT,BODY_SLAM,THUNDERBOLT,90.9,81.1,80.2,74.3,jellicent:603;moltres_galarian:556;sableye_shadow:520;wigglytuff:513;guzzlord:506,clodsire:362;diggersby:390;furret:428;tinkaton:453;turtonator:469
nidoqueen,Nidoqueen,87.7,116.5,118.4,139,1920,MUD_SLAP,STONE_EDGE,POISON_FANG,89.4,69.7,77.3,81.9,clodsire:827;wigglytuff:794;tinkaton:741;sableye_shadow:532;jellicent:528,lapras:237;diggersby:281;moltres_galarian:286;dusknoir_shadow:383;furret:484
dartrix,Dartrix,87.6,112.4,115.5,154,2001,PECK,BRAVE_BIRD,SEED_BOMB,94.2,88.9,84.3,70.6,jellicent:730;moltres_galarian:724;goodra:685;furret:642;turtonator:555,clodsire:269;sableye_shadow:456;tinkaton:464;wigglytuff:495;diggersby:497
dewott,Dewott,87.6,122.6,99.7,149,1823,FURY_CUTTER,AQUA_TAIL,X_SCISSOR,89.4,90,77.5,66,guzzlord:644;clodsire:617;diggersby:607;tinkaton:503;forretress:503,wigglytuff:280;moltres_galarian:375;jellicent:381;furret:384;sableye_shadow:496
dubwool,Dubwool,87.6,110.6,143,128,2025,DOUBLE_KICK,BODY_SLAM,PAYBACK,88.7,84.4,79.2,68.3,goodra:648;guzzlord:621;furret:585;jellicent:542;diggersby:527,moltres_galarian:310;clodsire:406;tinkaton:421;wigglytuff:464;sableye_shadow:488
