speciesId,speciesName,score,attack,defense,hp,statProduct,fastMove,chargedMove1,chargedMove2,leadScore,switchScore,closerScore,attackerScore,topMatchups,topCounters
dragonair_shadow,Dragonair (Shadow),93.9,125.2,112.4,127,1788,DRAGON_BREATH,WRAP,AQUA_TAIL,100,98.5,84,67.2,lunatone:783;solrock:783;xatu:748;toucannon:748;xatu_shadow:712,slowking_galarian:264;gyarados_shadow:301;gyarados:301;vespiquen:306;drifblim:368
kingdra_shadow,Kingdra (Shadow),93.8,121.8,127.9,118,1839,DRAGON_BREATH,SURF,SWIFT,99.8,98.2,89.5,68.3,mew:783;xatu:766;solrock:665;sliggoo:614;lunatone:555,hatterene:192;jellicent:371;mantine:409;dragonair_shadow:429;drifblim:480
hypno,Hypno,93.4,103.4,142.9,147,2174,CONFUSION,SHADOW_BALL,THUNDER_PUNCH,91.6,88.2,95.8,92.4,lunatone:639;solrock:639;mew:632;kingdra_shadow:595;sliggoo:585,grumpig_shadow:185;xatu:205;jellicent:214;xatu_shadow:231;drifblim:241
toucannon_shadow,Toucannon (Shadow),93.1,137.2,96.7,123,1634,PECK,BEAK_BLAST,DRILL_PECK,97,100,96.6,48.4,mew:873;vespiquen:833;pidgeot:752;xatu:670;regidrago:670,lunatone:158;solrock:158;sliggoo:214;goodra:235;pelipper:239
toucannon,Toucannon,93,137.2,96.7,123,1634,PECK,BEAK_BLAST,DRILL_PECK,98.5,96.6,93.1,54.7,vespiquen:833;xatu:711;xatu_shadow:670;mew:630;drifblim:585,lunatone:127;goodra:217;dragonair_shadow:251;kingdra_shadow:271;solrock:293
kingdra,Kingdra,92.9,121.8,127.9,118,1839,DRAGON_BREATH,SURF,SWIFT,96.6,94.9,86.6,81.9,xatu_shadow:766;solrock:677;gyarados_shadow:673;dragonair_shadow:593;lunatone:584,jumpluff:264;cresselia:306;mantine:338;drampa:395;drifblim:413
gyarados_shadow,Gyarados (Shadow),92.8,130.7,108.5,121,1717,DRAGON_BREATH,AQUA_TAIL,TWISTER,98.5,95.5,92.8,55.2,xatu:706;lunatone:698;solrock:698;dragonair_shadow:698;toucannon:698,hatterene:192;kingdra:326;kingdra_shadow:406;drifblim:433;mew:465
lugia,Lugia,92.8,102.4,167.1,127,2174,DRAGON_TAIL,FLY,AEROBLAST,89.9,90.1,96.6,84.2,regidrago:649;gyarados_shadow:645;kingdra:614;goodra:606;sliggoo:570,jellicent:131;drifblim:145;mew:166;solrock:210;lunatone:317
noctowl,Noctowl,92.3,105.3,120.1,168,2126,WING_ATTACK,SKY_ATTACK,SHADOW_BALL,88.9,90,95.3,80.1,jellicent:776;mew:761;kingdra_shadow:633;xatu:601;gyarados_shadow:595,lunatone:137;solrock:137;pidgeot_shadow:214;toucannon:247;dodrio:277
grumpig,Grumpig,92.2,113.3,131.4,132,1967,PSYWAVE,DYNAMIC_PUNCH,SHADOW_BALL,91.4,88.4,94.3,71.7,pidgeot_shadow:768;gyarados:651;lunatone:609;solrock:609;toucannon:568,vespiquen:162;regidrago:240;drifblim:248;dragonair_shadow:275;kingdra_shadow:296
mew,Mew,92.2,120.4,119.3,129,1855,SHADOW_CLAW,WILD_CHARGE,PSYSHOCK,94.4,91,95,68,xatu:740;lunatone:682;solrock:682;drifblim:600;gyarados_shadow:534,trumbeak_shadow:117;toucannon_shadow:126;shelgon_shadow:207;kingdra_shadow:216;pidgeot:281
shelgon,Shelgon,92,123.2,119,123,1806,DRAGON_BREATH,TWISTER,FLAMETHROWER,89.7,95.5,94.3,69.3,regidrago:670;pelipper:666;dragonair:654;goodra:577;mew:573,lunatone:210;pidgeot_shadow:225;toucannon:247;gyarados:252;dodrio:277
altaria,Altaria,91.8,103.4,151.9,138,2168,DRAGON_BREATH,SKY_ATTACK,FLAMETHROWER,89.7,87.2,92.8,89,articuno_galarian:663;mew:648;slowking_galarian:637;goodra:612;xatu:605,gyarados_shadow:252;pidgeot_shadow:267;sliggoo:285;toucannon:308;lunatone:413
dragonair,Dragonair,91.6,125.2,112.4,127,1788,DRAGON_BREATH,AQUA_TAIL,DRAGON_PULSE,94.9,94.5,86.5,70.4,toucannon:759;xatu_shadow:748;toucannon_shadow:748;pelipper:649;mew:547,lunatone:210;pidgeot:225;solrock:231;gyarados_shadow:301;sliggoo:363
salamence_shadow,Salamence (Shadow),91.6,143.4,93,117,1562,DRAGON_TAIL,FLY,BRUTAL_SWING,97,94.5,99.8,41.8,drifblim:726;mew:726;lunatone:688;solrock:688;xatu:688,togekiss:243;gyarados_shadow:293;kingdra_shadow:326;dragonair_shadow:334;mantine:355
dodrio,Dodrio,91.5,143.7,98.4,110,1557,PECK,DRILL_PECK,BRAVE_BIRD,99.6,98.5,94.6,44.5,vespiquen:813;xatu:677;toucannon:677;xatu_shadow:631;mew:590,lunatone:127;goodra:260;kingdra_shadow:271;dragonair_shadow:287;solrock:300
giratina_altered_shadow,Giratina (Altered) (Shadow),91.5,105.2,125,159,2093,DRAGON_BREATH,DRAGON_CLAW,SHADOW_SNEAK,83.7,87.8,95,69.8,salamence_shadow:698;vespiquen:650;solrock:550;lunatone:534;dragonair_shadow:515,drifblim:241;jellicent:243;gyarados:252;pidgeot:267;mew:294
xatu_shadow,Xatu (Shadow),91.5,132.2,107.9,119,1698,PECK,PSYSHOCK,SHADOW_BALL,94.9,96.3,92.5,47.3,pidgeot:743;vespiquen:743;regidrago:659;drifblim:642;sliggoo:537,lunatone:158;kingdra:233;goodra:235;kingdra_shadow:271;mew:275
shelgon_shadow,Shelgon (Shadow),91.4,123.2,119,123,1806,DRAGON_BREATH,TWISTER,FLAMETHROWER,90.2,97.1,91.3,59.9,mew:792;grumpig:715;pelipper:642;solrock:630;regidrago:589,togekiss:178;pidgeot:225;drifblim:241;vespiquen:253;lunatone:265
grumpig_shadow,Grumpig (Shadow),91.2,113.3,131.4,132,1967,PSYWAVE,DYNAMIC_PUNCH,SHADOW_BALL,88.6,92.1,92.5,59.9,lugia:814;pidgeot:768;lunatone:651;solrock:651;goodra:583,mew:182;vespiquen:242;kingdra_shadow:271;sliggoo:273;drifblim:313
vespiquen,Vespiquen,91.2,108.8,143.4,132,2062,FURY_CUTTER,X_SCISSOR,POWER_GEM,91.6,93.3,87.6,80.6,xatu:704;dragonair_shadow:693;mew:670;regidrago:628;sliggoo:549,toucannon:166;toucannon_shadow:166;dodrio:186;lunatone:279;solrock:279
gyarados,Gyarados,90.8,130.7,108.5,121,1717,DRAGON_BREATH,AQUA_TAIL,TWISTER,94.9,90.4,87.3,62.8,toucannon:747;regidrago:747;xatu_shadow:706;dragonair_shadow:698;sliggoo:603,kingdra_shadow:326;vespiquen:329;drifblim:346;mew:449;lunatone:496
xatu,Xatu,90.8,132.2,107.9,119,1698,PECK,PSYSHOCK,SHADOW_BALL,93.8,95.9,89.5,52.8,lugia:794;pidgeot_shadow:743;grumpig:693;swoobat:655;dragonair:554,goodra:217;kingdra_shadow:233;dragonair_shadow:251;mew:259;lunatone:286
drampa,Drampa,90.5,136.8,104.2,115,1640,DRAGON_BREATH,SWIFT,DRAGON_PULSE,96,91.3,82,60.9,toucannon:721;xatu_shadow:682;mew:621;gyarados_shadow:604;kingdra:604,lunatone:200;solrock:220;pidgeot:225;slowking_galarian:231;vespiquen:242
uxie,Uxie,90.5,102.1,176,122,2194,CONFUSION,SWIFT,THUNDER,90,76.7,86.5,92.4,pidgeot:709;gyarados_shadow:639;kingdra:598;kingdra_shadow:565;dragonair_shadow:557,jellicent:217;drifblim:236;lugia:248;vespiquen:306;xatu:315
pelipper,Pelipper,90.2,123.2,128.7,115,1825,WING_ATTACK,WEATHER_BALL_WATER,HURRICANE,94,92.7,82.8,64.1,xatu_shadow:760;toucannon_shadow:760;trumbeak_shadow:760;pidgeot:621;gyarados:582,mew:217;kingdra_shadow:258;sliggoo:281;drifblim:339;lunatone:400
altaria_shadow,Altaria (Shadow),90,103.4,151.9,138,2168,DRAGON_BREATH,SKY_ATTACK,FLAMETHROWER,85.8,81.6,91.3,79,mew:634;oranguru:601;slowking_galarian:594;jellicent:557;xatu:532,lunatone:200;solrock:220;drifblim:234;gyarados:252;pidgeot:267
trumbeak_shadow,Trumbeak (Shadow),89.9,133.7,94.3,132,1665,PECK,DRILL_PECK,ROCK_BLAST,93.5,96.8,89.3,46.8,mew:882;pidgeot:768;xatu:693;regidrago:693;xatu_shadow:617,lunatone:158;solrock:158;sliggoo:238;pelipper:239;kingdra:258
slowking_galarian,Slowking (Galarian),89.6,117.3,117.9,138,1910,ACID,PSYSHOCK,SHADOW_BALL,90,90.7,90.8,66.4,toucannon:778;dodrio:778;dragonair_shadow:735;goodra:601;lunatone:518,jellicent:282;toucannon_shadow:288;xatu_shadow:298;drifblim:301;mew:329
hypno_shadow,Hypno (Shadow),89.5,103.4,142.9,147,2174,CONFUSION,THUNDER_PUNCH,ICE_PUNCH,86.2,83.2,91.3,76.7,mantine:707;goodra:629;kingdra:595;gyarados:588;gyarados_shadow:557,vespiquen:212;xatu:231;drifblim:284;mew:368;lunatone:375
salamence,Salamence,89.3,143.4,93,117,1562,DRAGON_TAIL,FLY,BRUTAL_SWING,96,93.9,89.6,44.5,xatu:726;xatu_shadow:688;vespiquen:653;kingdra:611;goodra:611,togekiss:126;mantine:305;dragonair_shadow:358;drifblim:389;lunatone:472
seaking,Seaking,88.6,121.9,108.9,138,1834,PECK,DRILL_RUN,ICY_WIND,85.8,90,85.3,68.5,charizard_shadow:648;gyarados_shadow:623;vespiquen:615;drifblim:594;xatu:528,toucannon_shadow:247;dragonair_shadow:287;toucannon:321;mew:341;lunatone:410
trumbeak,Trumbeak,88.6,134,93.2,134,1676,PECK,DRILL_PECK,ROCK_BLAST,91.6,90.3,86.8,54.7,vespiquen:847;xatu:735;xatu_shadow:697;mew:649;drifblim:585,lunatone:127;goodra:217;kingdra_shadow:258;dragonair_shadow:279;solrock:289
fearow,Fearow,88.5,131.4,104.6,124,1706,PECK,DRILL_PECK,DRILL_RUN,88.9,93.9,84.5,59.1,vespiquen:834;pidgeot_shadow:754;slowking_galarian:754;jellicent:633;drifblim:584,lunatone:127;goodra:217;dragonair_shadow:251;xatu:256;kingdra_shadow:258
jumpluff,Jumpluff,88.4,96.7,156.9,153,2323,FAIRY_WIND,ENERGY_BALL,ACROBATICS,87.8,77.8,89.8,84.8,mew:712;gyarados_shadow:689;kingdra_shadow:650;sliggoo:617;dragonair_shadow:617,charizard_shadow:89;swoobat:134;trumbeak:138;trumbeak_shadow:155;toucannon_shadow:166
pidgeot_shadow,Pidgeot (Shadow),88.4,116.9,115.5,142,1918,WING_ATTACK,TWISTER,BRAVE_BIRD,90.2,99.2,99.1,60.2,regidrago:774;dragonair:700;jellicent:683;drifblim:637;sliggoo:633,lunatone:141;solrock:141;dragonair_shadow:240;toucannon:247;kingdra_shadow:258
drifblim_shadow,Drifblim (Shadow),88.3,119.1,75.7,209,1887,ASTONISH,ICY_WIND,SHADOW_BALL,88.3,67.5,73.3,82.1,articuno_galarian:863;xatu_shadow:825;xatu:806;grumpig:741;mantine:614,pidgeot:144;pidgeot_shadow:172;toucannon:174;dodrio:195;toucannon_shadow:203
dragonite_shadow,Dragonite (Shadow),88.2,135.8,107.3,113,1647,DRAGON_BREATH,THUNDER_PUNCH,SUPER_POWER,91,90.5,89.3,54.7,jellicent:778;drifblim:747;mew:730;pidgeot:730;xatu:685,oranguru:225;lunatone:265;solrock:279;sliggoo:390;dragonair_shadow:440
rufflet,Rufflet,88.2,126.7,92.1,152,1775,PECK,BRAVE_BIRD,FLY,79.6,71.9,94,56.5,jellicent:694;drifblim:651;pidgeot:625;mantine:625;pelipper:572,lunatone:127;solrock:141;kingdra:216;mew:217;sliggoo:238
druddigon,Druddigon,87.7,131.2,111.2,117,1709,DRAGON_TAIL,NIGHT_SLASH,ROCK_TOMB,88,82.1,78.8,58.1,swoobat:675;charizard_shadow:649;pelipper:619;kingdra_shadow:611;dragonair_shadow:534,togekiss:108;mantine:202;xatu:268;toucannon:288;lunatone:406
latias_shadow,Latias (Shadow),87.5,126.7,135.1,103,1765,DRAGON_BREATH,AURA_SPHERE,MIST_BALL,84.8,84.8,80.5,62,grumpig_shadow:771;pidgeot:752;pidgeot_shadow:752;solrock:674;salamence:631,vespiquen:242;jellicent:243;drifblim:244;mew:248;lunatone:265
jumpluff_shadow,Jumpluff (Shadow),87.3,96.7,156.9,153,2323,FAIRY_WIND,ENERGY_BALL,ACROBATICS,84.5,76.8,90.3,69.1,kingdra_shadow:669;kingdra:650;goodra:643;mew:633;gyarados_shadow:620,charizard_shadow:132;toucannon:166;toucannon_shadow:166;xatu_shadow:172;dodrio:186
aerodactyl,Aerodactyl,87.2,134.4,103.3,120,1667,DRAGON_BREATH,ROCK_SLIDE,EARTH_POWER,84,79.7,85.3,55.4,vespiquen:662;mantine:662;pidgeot:641;toucannon:620;sliggoo:604,drifblim:191;lunatone:200;jellicent:214;solrock:220;gyarados_shadow:239
starmie,Starmie,87.2,133.1,122,104,1690,PSYWAVE,AQUA_JET,POWER_GEM,86.7,84.8,85.1,49.7,lunatone:687;solrock:687;xatu_shadow:658;drifblim:576;dragonair_shadow:572,jumpluff:140;regidrago:219;vespiquen:242;goodra:260;kingdra_shadow:271
gligar,Gligar,87.1,108.4,145.3,131,2065,WING_ATTACK,NIGHT_SLASH,DIG,86.9,82.1,84.1,87.4,grumpig:664;slowking_galarian:664;mew:606;solrock:591;sliggoo:545,pidgeot:267;lunatone:306;kingdra_shadow:317;gyarados_shadow:351;toucannon:378
starmie_shadow,Starmie (Shadow),87.1,133.1,122,104,1690,PSYWAVE,AQUA_JET,POWER_GEM,87.8,91.4,84.3,42.6,pidgeot:754;lunatone:663;solrock:663;xatu:658;xatu_shadow:610,jellicent:214;drifblim:244;sliggoo:250;goodra:260;kingdra:271
cresselia_shadow,Cresselia (Shadow),87,92,158.9,160,2340,PSYCHO_CUT,GRASS_KNOT,MOONBLAST,84.7,71.9,90.3,68.8,goodra:640;kingdra_shadow:628;regidrago:621;gyarados_shadow:612;sliggoo:562,xatu:105;jellicent:118;drifblim:138;vespiquen:140;xatu_shadow:155
latias,Latias,86.9,124.5,138.9,104,1799,DRAGON_BREATH,AURA_SPHERE,MIST_BALL,84.5,83.6,82.6,63.3,pidgeot_shadow:802;salamence_shadow:658;charizard_shadow:653;regidrago:610;mantine:552,drifblim:212;vespiquen:242;jellicent:243;lunatone:262;mew:294
gligar_shadow,Gligar (Shadow),86.5,108.4,145.3,131,2065,WING_ATTACK,NIGHT_SLASH,DIG,87.5,82.4,82,76.1,xatu_shadow:755;drampa:732;slowking_galarian:679;vespiquen:583;mew:572,lunatone:96;gyarados_shadow:227;mantine:293;kingdra:317;drifblim:325
ledian,Ledian,86.4,101.3,162.5,134,2208,ROLLOUT,DYNAMIC_PUNCH,ACROBATICS,85.6,72.9,82,73,vespiquen:902;drampa:701;gyarados:679;gyarados_shadow:660;dragonair_shadow:563,lunatone:124;solrock:124;toucannon:231;dodrio:259;xatu_shadow:268
mr_mime,Mr. Mime,86.4,131.5,144.2,90,1709,PSYWAVE,SHADOW_BALL,PSYCHIC,77.1,62.6,90.1,56.8,sliggoo:694;kingdra:683;goodra:672;kingdra_shadow:650;gyarados_shadow:594,lunatone:148;solrock:148;mew:166;xatu:214;drifblim:244
togekiss,Togekiss,86.4,124.2,125.8,115,1799,PECK,PSYSHOCK,AURA_SPHERE,87.7,84.5,81.1,75.3,gyarados_shadow:673;kingdra_shadow:639;kingdra:626;dragonair_shadow:578;sliggoo:578,lunatone:127;dodrio:277;toucannon:288;mew:329;solrock:348
lugia_shadow,Lugia (Shadow),86.2,104.2,164.3,124,2125,DRAGON_TAIL,FLY,AEROBLAST,77,75.6,91,65.4,swoobat:802;gyarados:637;lugia:625;oranguru:608;sliggoo:564,jellicent:157;lunatone:172;solrock:172;drifblim:174;mew:193
chimecho,Chimecho,86.1,119.5,120.8,130,1879,ASTONISH,PSYSHOCK,SHADOW_BALL,81.7,67.8,86,70.4,xatu_shadow:726;lunatone:661;solrock:661;slowking_galarian:653;drifblim:569,toucannon:117;dodrio:131;drampa:143;toucannon_shadow:146;sliggoo:222
tyrantrum,Tyrantrum,86.1,129,115.1,116,1724,DRAGON_TAIL,ROCK_TOMB,CRUNCH,85.5,72,79.2,61.5,pelipper:650;toucannon:646;pidgeot:586;xatu:568;mew:551,togekiss:108;grumpig:215;gyarados:227;lunatone:251;gyarados_shadow:276
aerodactyl_shadow,Aerodactyl (Shadow),86,134.4,103.3,120,1667,DRAGON_BREATH,ROCK_SLIDE,EARTH_POWER,80.6,79.4,83.3,48.1,lugia:762;vespiquen:633;mantine:625;grumpig:612;pidgeot:554,togekiss:95;lunatone:200;solrock:220;drifblim:244;mew:248
drifloon,Drifloon,86,110.9,79.8,186,1647,HEX,SHADOW_BALL,ICY_WIND,90.7,86.8,85.1,56.2,jellicent:618;gyarados:618;vespiquen:610;xatu:588;dragonair_shadow:561,toucannon_shadow:89;trumbeak_shadow:109;kingdra:173;lunatone:220;solrock:220
articuno_galarian,Articuno (Galarian),85.7,134.1,110.9,112,1667,PSYCHO_CUT,FLY,BRAVE_BIRD,88.8,89.5,92.6,32.9,trumbeak:727;xatu_shadow:683;trumbeak_shadow:683;swoobat:656;pidgeot:535,mew:131;kingdra_shadow:156;dragonair_shadow:181;gyarados_shadow:190;lunatone:275
palkia_shadow,Palkia (Shadow),85.7,140.3,109.9,100,1544,DRAGON_BREATH,AQUA_TAIL,DRACO_METEOR,88.6,82.7,74.5,51.8,pidgeot:745;mew:725;xatu:679;lunatone:635;solrock:635,vespiquen:242;mantine:264;grumpig:276;gyarados_shadow:330;dragonair_shadow:385
tyrunt,Tyrunt,85.6,126.6,107.8,129,1763,DRAGON_TAIL,ROCK_TOMB,STOMP,84.2,72.3,74.7,61.5,pelipper:678;xatu:600;toucannon:596;pidgeot:596;mew:569,vespiquen:215;gyarados:227;lunatone:251;gyarados_shadow:252;solrock:282
claydol,Claydol,85.5,103.5,172.6,121,2164,MUD_SLAP,ROCK_TOMB,SHADOW_BALL,80.7,52,87,71.7,solrock:632;mew:628;toucannon:628;sliggoo:574;lunatone:524,drifblim:107;pelipper:134;xatu_shadow:138;gyarados_shadow:152;dodrio:168
ledian_shadow,Ledian (Shadow),85.5,101.3,162.5,134,2208,ROLLOUT,DYNAMIC_PUNCH,ACROBATICS,87.5,75.9,77.2,56,drampa:750;gyarados:660;drifblim:570;gyarados_shadow:563;sliggoo:548,gliscor:142;lunatone:148;solrock:148;xatu:268;mew:286
swanna_shadow,Swanna (Shadow),85.4,128.5,101,134,1742,GUST,AQUA_JET,FLY,84.2,85.9,82.5,59.6,noctowl:772;vespiquen:686;pelipper:589;mantine:541;pidgeot:511,lunatone:210;solrock:210;sliggoo:296;kingdra_shadow:326;drifblim:351
latios_shadow,Latios (Shadow),85.1,140.4,112.9,99,1571,DRAGON_BREATH,AURA_SPHERE,LUSTER_PURGE,84.4,73.8,77.3,58.1,grumpig:762;pidgeot:742;toucannon:641;solrock:636;xatu_shadow:590,togekiss:186;mantine:264;lunatone:265;jellicent:285;drifblim:296
dartrix,Dartrix,84.4,112.4,115.5,154,2001,PECK,BRAVE_BIRD,ENERGY_BALL,75.4,66.5,88.5,57.5,gyarados_shadow:642;sliggoo:626;kingdra:620;mew:616;kingdra_shadow:613,lunatone:127;solrock:141;xatu:214;pidgeot:214;toucannon:247
dragonite,Dragonite,84.2,135.8,107.3,113,1647,DRAGON_BREATH,THUNDER_PUNCH,SUPER_POWER,87.2,80.8,82.6,54.4,mantine:818;articuno_galarian:818;xatu:730;xatu_shadow:685;pelipper:623,lunatone:200;solrock:220;sliggoo:316;kingdra:338;goodra:341
gliscor,Gliscor,84.2,115.6,144.4,116,1939,WING_ATTACK,SAND_TOMB,ACROBATICS,85.8,89.8,88,67.8,grumpig:788;mew:607;vespiquen:607;goodra:581;sliggoo:547,kingdra:186;drifblim:200;gyarados_shadow:206;dragonair_shadow:224;lunatone:293
tyrantrum_shadow,Tyrantrum (Shadow),84.2,129,115.1,116,1724,DRAGON_TAIL,CRUNCH,ROCK_TOMB,81.4,65.4,77.3,54.7,charizard_shadow:650;jellicent:581;slowking_galarian:581;pelipper:577;mew:512,togekiss:126;hatterene:130;lunatone:231;vespiquen:246;solrock:268
swanna,Swanna,84,128.5,101,134,1742,GUST,AQUA_JET,FLY,81.8,83.6,83.6,60.9,gliscor:712;jumpluff:626;pidgeot:593;grumpig:574;kingdra:529,lunatone:175;solrock:175;mew:275;sliggoo:285;drifblim:294
golbat,Golbat,83.9,117.6,116.2,139,1901,WING_ATTACK,POISON_FANG,SHADOW_BALL,81.8,80.3,80.5,61.2,jellicent:629;mantine:629;vespiquen:589;gyarados_shadow:557;drifblim:535,lunatone:117;solrock:117;mew:170;xatu:226;dragonair_shadow:240
slowbro,Slowbro,83.8,113.4,120.9,144,1975,CONFUSION,DRAIN_PUNCH,ICE_BEAM,85.8,76.1,80.1,69.6,pidgeot:690;kingdra:642;regidrago:618;kingdra_shadow:604;sliggoo:559,grumpig:162;mew:217;xatu:231;jellicent:233;drifblim:255
rayquaza,Rayquaza,83.7,147.5,89.5,115,1519,DRAGON_TAIL,BREAKING_SWIPE,DRAGON_ASCENT,76.2,58.6,85.5,39,jumpluff:669;jellicent:643;lugia:639;hypno:630;pelipper:578,lunatone:210;drifblim:215;pidgeot:225;solrock:244;mew:248
fletchinder_shadow,Fletchinder (Shadow),83.5,123.3,102.6,143,1811,PECK,FLY,HEAT_WAVE,77,70.3,80.8,48.1,jumpluff:912;drifloon:594;cresselia:587;drifblim:552;pidgeot:545,lunatone:141;solrock:141;jellicent:214;mew:259;sliggoo:285
latios,Latios,83.5,139.3,112.9,102,1606,DRAGON_BREATH,AURA_SPHERE,LUSTER_PURGE,80.6,73.5,75.8,55.2,pidgeot_shadow:750;toucannon:700;trumbeak:700;solrock:671;toucannon_shadow:651,mantine:177;pidgeot:225;drifblim:244;mew:248;lunatone:265
turtonator,Turtonator,83.4,113.5,153.6,113,1971,INCINERATE,BRUTAL_SWING,DRAGON_CLAW,77.4,78,80.8,69.1,drifloon:601;mew:592;jellicent:575;drifblim:548;goodra:539,kingdra_shadow:122;lunatone:155;solrock:155;gyarados_shadow:165;dragonair_shadow:192
hatterene,Hatterene,83.3,142.1,115,96,1570,PSYCHO_CUT,PSYSHOCK,POWER_WHIP,86.2,76.4,80.6,47.6,dragonair_shadow:807;kingdra_shadow:807;gyarados_shadow:807;lunatone:572;solrock:572,drifblim_shadow:155;pelipper:160;mew:279;xatu:306;drifblim:339
girafarig_shadow,Girafarig (Shadow),83.2,130.3,101.5,130,1721,CONFUSION,PSYCHIC_FANGS,TRAILBLAZE,87.8,87.6,61.8,56.8,pidgeot:765;regidrago:688;dodrio:688;toucannon_shadow:611;drifblim:576,oranguru:186;xatu:281;kingdra_shadow:343;lunatone:344;solrock:344
dragalge,Dragalge,82.9,117.8,143.1,113,1906,ACID,AQUA_TAIL,OUTRAGE,79.3,80,74.2,56,charizard_shadow:712;vespiquen:619;mantine:557;grumpig:548;pidgeot:535,lunatone:127;pidgeot_shadow:214;kingdra:271;sliggoo:296;kingdra_shadow:300
tyrunt_shadow,Tyrunt (Shadow),82.9,126.6,107.8,129,1763,DRAGON_TAIL,ROCK_TOMB,STOMP,80.4,74.5,69.2,54.9,charizard_shadow:682;lugia:655;pelipper:620;trumbeak:616;mantine:577,togekiss:126;lunatone:210;solrock:244;mew:282;drifblim:287
drifloon_shadow,Drifloon (Shadow),82.8,110.9,79.8,186,1647,HEX,SHADOW_BALL,ICY_WIND,85.5,78.7,78.7,43.1,lugia:803;swoobat:685;grumpig_shadow:661;gyarados:556;dragonair_shadow:508,toucannon:89;dodrio:100;toucannon_shadow:117;kingdra_shadow:211;lunatone:268
girafarig,Girafarig,82.8,130.3,101.5,130,1721,CONFUSION,PSYCHIC_FANGS,TRAILBLAZE,85.9,85.5,65.2,64.3,jellicent:650;lunatone:634;solrock:634;dragonair:592;drifblim:561,armarouge:175;xatu_shadow:281;drampa:300;gyarados_shadow:322;xatu:331
