speciesId,speciesName,score,attack,defense,hp,statProduct,fastMove,chargedMove1,chargedMove2,leadScore,switchScore,closerScore,attackerScore,topMatchups,topCounters
eelektrik,Eelektrik,75.4,122.3,110,136,1831,ACID,DISCHARGE,CRUNCH,70.4,78,76,43.6,rotom:687;zapdos_shadow:613;luxray_shadow:599;electrode_hisuian:573;eelektross:533,golem_alolan:260;bellibolt:370;galvantula:377;pawmot:383;minun:403
rotom_heat,Rotom (Heat),74.9,128.8,144.9,93,1737,ASTONISH,OVERHEAT,THUNDERBOLT,56.2,52.6,81,61.6,raichu_alolan:801;rotom:655;manectric:645;raichu:569;zapdos_shadow:553,golem_alolan:273;bellibolt:308;minun:311;electrode_hisuian:352;galvantula:409
electivire,Electivire,74.8,143.3,100.8,108,1562,LOW_KICK,ICE_PUNCH,FLAMETHROWER,55.1,73.2,78.5,30.2,golem_alolan:768;morpeko_full_belly:675;eelektross:662;zapdos_shadow:564;ampharos:504,galvantula:151;pawmot:227;minun:326;bellibolt:340;electrode_hisuian:482
magnezone,Magnezone,74.7,134.3,121.1,102,1661,VOLT_SWITCH,WILD_CHARGE,MIRROR_SHOT,77.2,66,77.8,64.9,toxtricity:725;galvantula:686;golem_alolan:671;plusle:583;lanturn:568,pawmot:227;bellibolt:344;electrode_hisuian:434;minun:450;ampharos:484
morpeko_full_belly,Morpeko (Hangry),74.5,140.4,96.2,118,1596,THUNDER_SHOCK,AURA_WHEEL_ELECTRIC,PSYCHIC_FANGS,61.4,47.5,80.5,55.7,zapdos_shadow:843;bellibolt:758;rotom:690;lanturn:639;luxray_shadow:563,electrode_hisuian:208;minun:265;galvantula:290;golem_alolan:294;pawmot:495
zapdos_shadow,Zapdos (Shadow),74.3,138.1,103.4,112,1601,THUNDER_SHOCK,DRILL_PECK,HEAT_WAVE,80.1,82.7,79.8,14,pawmot:781;luxray_shadow:781;eelektross:620;electrode_hisuian:562;galvantula:517,golem_alolan:311;minun:400;ampharos:410;lanturn:461;bellibolt:467
togedemaru,Togedemaru,74.2,132.2,107.2,120,1702,THUNDER_SHOCK,FELL_STINGER,WILD_CHARGE,73.6,57.5,79.2,55.7,minun:729;golem_alolan:725;lanturn:645;galvantula:612;ampharos:591,luxray_shadow:105;bellibolt:126;pawmot:196;rotom:240;electrode_hisuian:334
luxray,Luxray,73.6,138,98.9,119,1626,HIDDEN_POWER_GROUND,WILD_CHARGE,PSYCHIC_FANGS,68.7,40.4,72.6,67.2,golem_alolan:789;lanturn:617;bellibolt:554;minun:504;rotom:504,electrode_hisuian:221;galvantula:233;plusle:374;ampharos:410;pawmot:441
luxray_shadow,Luxray (Shadow),73.1,138,98.9,119,1626,HIDDEN_POWER_GROUND,WILD_CHARGE,PSYCHIC_FANGS,71.4,51.5,58.5,66.9,golem_alolan:768;toxtricity:768;pawmot:659;lanturn:642;bellibolt:525,electrode_hisuian:256;galvantula:282;minun:365;ampharos:434;rotom:471
rotom_fan,Rotom (Fan),72.5,128.8,144.9,93,1737,ASTONISH,THUNDERBOLT,OMINOUS_WIND,64,60.7,77.1,54.6,rotom:655;luxray:618;plusle:612;galvantula:532;luxray_shadow:532,golem_alolan:273;electrode_hisuian:282;pawmot:348;minun:396;bellibolt:444
zapdos,Zapdos,72.5,135.6,104.6,115,1633,THUNDER_SHOCK,DRILL_PECK,HEAT_WAVE,72.8,70.6,73.5,26,luxray_shadow:804;magnezone:669;galvantula:634;minun:578;plusle:560,bellibolt:275;golem_alolan:277;lanturn:409;electrode_hisuian:469;pawmot:486
electabuzz,Electabuzz,70.9,130.8,113.2,115,1704,LOW_KICK,THUNDER_PUNCH,RETURN,50.4,62.7,84.1,29.1,togedemaru:760;ampharos:552;zapdos_shadow:552;magnezone:508;minun:504,galvantula:127;pawmot:227;electrode_hisuian:230;bellibolt:448;golem_alolan:448
raichu_alolan,Raichu (Alolan),70.2,135.4,109.9,111,1653,VOLT_SWITCH,PSYSHOCK,TRAILBLAZE,57.4,43.7,75.3,48.7,eelektross:770;lanturn:657;pawmot:621;luxray_shadow:522;ampharos:518,galvantula:168;golem_alolan:217;bellibolt:347;electrode_hisuian:365;minun:388
zebstrika,Zebstrika,70,137.7,95.4,124,1630,LOW_KICK,WILD_CHARGE,FLAME_CHARGE,50,30.8,64.3,40,eelektross:705;lanturn:669;ampharos:536;golem_alolan:528;magnezone:516,galvantula:139;pawmot:227;electrode_hisuian:234;minun:403;bellibolt:415
manectric,Manectric,68.8,142.4,91.3,121,1574,SNARL,PSYCHIC_FANGS,OVERHEAT,69.9,86.6,71.1,23.2,ampharos:789;minun:599;rotom:590;plusle:578;bellibolt:561,electrode_hisuian:265;golem_alolan:277;galvantula:327;lanturn:371;pawmot:459
electrode_shadow,Electrode (Shadow),68.7,122.8,126.3,118,1832,VOLT_SWITCH,HYPER_BEAM,FOUL_PLAY,53.9,42.4,81.9,35.2,raichu_alolan:788;togedemaru:779;rotom:639;luxray_shadow:516;raikou:508,minun:219;galvantula:229;electrode_hisuian:326;bellibolt:360;golem_alolan:414
raichu,Raichu,67.5,133.5,110.6,114,1685,VOLT_SWITCH,BRICK_BREAK,TRAILBLAZE,60.6,52.4,63.2,58.2,togedemaru:780;lanturn:666;rotom:574;zapdos_shadow:539;luxray_shadow:508,electrode_hisuian:269;minun:334;galvantula:340;bellibolt:344;golem_alolan:482
magneton_shadow,Magneton (Shadow),66.6,143.4,114.6,95,1563,THUNDER_SHOCK,DISCHARGE,MAGNET_BOMB,58,51.8,65.5,39.2,zapdos_shadow:805;eelektrik:663;plusle:615;galvantula_shadow:557;lanturn:521,bellibolt:262;electrode_hisuian:308;minun:346;galvantula:418;golem_alolan:487
magnemite_shadow,Magnemite (Shadow),65.9,147.8,113.6,90,1512,VOLT_SWITCH,MAGNET_BOMB,DISCHARGE,55.4,58.3,65,33.6,eelektross:794;zapdos_shadow:794;plusle:533;galvantula_shadow:533;lanturn:527,electrode_hisuian:134;bellibolt:340;golem_alolan:384;minun:457;galvantula:475
magneton,Magneton,65.9,143.4,114.6,95,1563,VOLT_SWITCH,MAGNET_BOMB,DISCHARGE,59.9,55.6,65.9,52.6,zapdos_shadow:689;dedenne:615;eelektrik:568;golem_alolan:542;eelektross:542,pawmot:250;bellibolt:311;electrode_hisuian:326;minun:369;galvantula:479
zebstrika_shadow,Zebstrika (Shadow),64.4,137.7,95.4,124,1630,LOW_KICK,WILD_CHARGE,FLAME_CHARGE,39.3,30.6,68.6,25.4,geodude_alolan:729;eelektross:657;dedenne:649;lanturn:592;rotom_mow:524,galvantula:159;minun:230;electrode_hisuian:234;golem_alolan:380;bellibolt:470
geodude_alolan,Geodude (Alolan),64.3,123.5,123.5,113,1724,VOLT_SWITCH,ROCK_TOMB,ROCK_SLIDE,50,49.3,74.7,22.4,morpeko_full_belly:716;zapdos_shadow:703;toxtricity:685;eelektross:553;bellibolt:508,electrode_hisuian:113;pawmot:205;galvantula:225;minun:384;golem_alolan:440
magnemite,Magnemite,63.9,147.8,113.6,90,1512,VOLT_SWITCH,DISCHARGE,MAGNET_BOMB,61.2,52.9,63,47.8,zapdos_shadow:666;eelektrik:655;eelektross:550;electivire_shadow:550;golem_alolan:516,electrode_hisuian:308;bellibolt:324;minun:373;pawmot:437;galvantula:446
electabuzz_shadow,Electabuzz (Shadow),62.6,132.1,112.5,114,1696,LOW_KICK,THUNDER_PUNCH,THUNDERBOLT,44.8,61.2,68.6,29.1,togedemaru:776;magnemite_shadow:767;geodude_alolan:758;golem_alolan_shadow:719;graveler_alolan_shadow:557,galvantula:151;minun:215;electrode_hisuian:321;bellibolt:373;golem_alolan:495
kilowattrel,Kilowattrel,62.2,143.2,92.5,118,1563,THUNDER_SHOCK,ACROBATICS,AERIAL_ACE,57.3,53.9,69.5,13.1,luxray_shadow:741;rotom_mow:622;thundurus_incarnate_shadow:533;electrode_hisuian:512;galvantula_shadow:504,golem_alolan:226;bellibolt:321;minun:400;galvantula:426;pawmot:455
elekid,Elekid,62.1,126,97.4,120,1474,LOW_KICK,THUNDER_PUNCH,BRICK_BREAK,56.7,45.4,57.1,56.3,togedemaru:866;golem_alolan:762;morpeko_full_belly:704;luxray_shadow:512;magnezone:504,galvantula:237;electrode_hisuian:317;minun:361;pawmot:437;bellibolt:448
pawmo,Pawmo,61.9,136.1,81.5,142,1576,THUNDER_SHOCK,WILD_CHARGE,THUNDER_PUNCH,50.4,38.4,56.2,31.3,electrode_shadow:630;lanturn:573;eelektrik:556;galvantula_shadow:549;golem_alolan:542,electrode_hisuian:195;minun:265;pawmot:312;galvantula:348;bellibolt:360
rotom_frost,Rotom (Frost),60.7,128.8,144.9,93,1737,ASTONISH,THUNDERBOLT,BLIZZARD,53.3,51.1,60.3,55.4,raichu_alolan:801;rotom:655;regieleki:526;jolteon:521;dedenne:505,galvantula:303;bellibolt:308;minun:311;golem_alolan:311;electrode_hisuian:352
geodude_alolan_shadow,Geodude (Alolan) (Shadow),59.5,123.5,123.5,113,1724,VOLT_SWITCH,ROCK_TOMB,ROCK_SLIDE,39.6,37.7,73.1,20.7,morpeko_full_belly:672;zapdos_shadow:654;magnezone:641;rotom:575;ampharos:517,electrode_hisuian:113;minun:157;galvantula:229;golem_alolan:235;bellibolt:415
flaaffy,Flaaffy,56.5,121.5,100.4,151,1844,CHARGE_BEAM,DISCHARGE,TRAILBLAZE,48.6,39.2,45.5,58.5,rotom_wash:668;zapdos_shadow:569;magnemite:536;graveler_alolan_shadow:533;geodude_alolan:519,galvantula:254;minun:276;electrode_hisuian:326;golem_alolan:405;bellibolt:444
flaaffy_shadow,Flaaffy (Shadow),53.7,121.5,100.4,151,1844,CHARGE_BEAM,DISCHARGE,TRAILBLAZE,39.9,34.8,47.3,49.5,zapdos:572;pawmo:559;graveler_alolan:533;zapdos_shadow:516;regieleki:509,galvantula:118;golem_alolan:119;minun:307;bellibolt:318;electrode_hisuian:386
oricorio_pom_pom,Oricorio (Pom-Pom),53.6,130.8,102,128,1710,AIR_SLASH,AIR_CUTTER,AERIAL_ACE,49.8,32.1,53.3,31,rotom_mow:644;galvantula:632;galvantula_shadow:507,golem_alolan:94;bellibolt:253;minun:296;pawmot:316;electrode_hisuian:439
jolteon,Jolteon,53.3,137.4,114.7,103,1624,THUNDER_SHOCK,DISCHARGE,LAST_RESORT,39.9,31.1,59.8,16.2,zapdos_shadow:864;morpeko_full_belly:689;thundurus_incarnate_shadow:616;electabuzz_shadow:553;luxray_shadow:504,electrode_hisuian:91;minun:130;galvantula:286;bellibolt:308;golem_alolan:324
regieleki,Regieleki,49.9,149.8,82.5,119,1472,VOLT_SWITCH,THUNDER_CAGE,HYPER_BEAM,41,32.9,51.1,19,magnezone_shadow:701;lanturn:680;magnemite_shadow:680;zapdos_shadow:554;pachirisu:516,electrode_hisuian:113;galvantula:184;golem_alolan:196;minun:346;bellibolt:353
rotom_wash,Rotom (Wash),49,128.8,144.9,93,1737,ASTONISH,THUNDERBOLT,HYDRO_PUMP,48.7,38.9,40.7,40.8,raichu_alolan:688;rotom:655;manectric:645;chinchou:564;lanturn:505,minun:219;electrode_hisuian:247;galvantula:303;bellibolt:308;golem_alolan:311
boltund,Boltund,48.6,136.9,95.3,126,1645,SPARK,CRUNCH,THUNDER,30.1,25.7,61.2,17.9,pawmo:662;magneton_shadow:559;rotom:531;magneton:527;magnemite:523,electrode_hisuian:117;galvantula:155;golem_alolan:158;bellibolt:311;minun:357
manectric_shadow,Manectric (Shadow),47.2,142.4,91.3,121,1574,SNARL,WILD_CHARGE,OVERHEAT,14.4,14.8,75.4,14.5,oricorio_pom_pom:731;chinchou:719;rotom_wash:590;flaaffy_shadow:549;emolga:537,minun:130;galvantula:143;golem_alolan:145;electrode_hisuian:147;bellibolt:152
chinchou,Chinchou,47,101.6,94.1,164,1569,BUBBLE,WATER_PULSE,THUNDERBOLT,27.1,20.4,60.5,28.8,electivire:597;electivire_shadow:585;graveler_alolan:585;eelektross:524;manectric:509,electrode_hisuian:126;minun:138;bellibolt:185;galvantula:229;golem_alolan:311
luxio,Luxio,45.7,133.2,91,139,1687,SPARK,WILD_CHARGE,CRUNCH,33.8,22.5,53.1,17.6,magneton_shadow:640;magneton:604;elekid:586;rotom:543;zapdos_shadow:503,bellibolt:149;golem_alolan:158;galvantula:168;electrode_hisuian:334;minun:353
luxio_shadow,Luxio (Shadow),42.8,133.7,90.2,139,1677,SPARK,WILD_CHARGE,CRUNCH,22.8,16.2,53.5,16.5,lanturn:607;rotom_heat:561;magneton_shadow:557;electabuzz:553;zapdos:507,electrode_hisuian:91;bellibolt:172;minun:173;galvantula:188;golem_alolan:209
