speciesId,speciesName,score,attack,defense,hp,statProduct,fastMove,chargedMove1,chargedMove2,leadScore,switchScore,closerScore,attackerScore,topMatchups,topCounters
skarmory,Skarmory,93.4,105.5,166.5,121,2127,AIR_SLASH,BRAVE_BIRD,DRILL_RUN,92.3,82.4,97.8,92.8,araquanid:760;rillaboom:685;azumarill:611;clodsire:599;vigoroth:549,lanturn:306;sableye:356;blastoise:369;sandslash_alolan:380;malamar:431
snorlax,Snorlax,93.4,108.4,102.2,187,2073,PSYWAVE,BODY_SLAM,EARTHQUAKE,90.3,95.1,93.8,90.2,lanturn:697;clodsire:644;azumarill:644;sandslash_alolan:644;dunsparce:577,skarmory:305;sableye:352;vigoroth:379;blastoise:388;araquanid:496
sableye,Sableye,93.2,119.6,124.6,125,1864,SHADOW_CLAW,FOUL_PLAY,DRAIN_PUNCH,95,93.2,86.4,88.7,malamar:683;skarmory:644;blastoise:568;vigoroth:524;lanturn:516,azumarill:350;dunsparce:377;rillaboom:414;clodsire:463;araquanid:481
oinkologne_female,Oinkologne (Female),93,109.6,111.5,167,2042,TAKE_DOWN,BODY_SLAM,TRAILBLAZE,95,82.6,89.5,85.9,dunsparce:733;blastoise:673;lanturn:664;azumarill:613;vigoroth:604,skarmory:276;malamar:320;sableye:332;clodsire:444;araquanid:477
seaking,Seaking,92.9,121.9,108.9,138,1834,PECK,DRILL_RUN,ICY_WIND,91.1,96.9,90.7,75.7,sandslash_alolan:601;azumarill:586;dunsparce:572;clodsire:536;blastoise:518,lanturn:329;vigoroth:396;sableye:408;skarmory:458;araquanid:463
persian,Persian,92.8,118.6,116.3,137,1890,SCRATCH,NIGHT_SLASH,POWER_GEM,98.1,99,86.6,65.4,clodsire:602;skarmory:587;lanturn:543;araquanid:521;vigoroth:510,malamar:338;togekiss:339;flamigo:341;rillaboom:383;sableye:452
cetitan,Cetitan,92.3,120.1,77,202,1871,POWDER_SNOW,ICICLE_SPEAR,SUPER_POWER,95.7,86.7,94,82.8,sandslash_alolan:705;vigoroth:611;skarmory:569;clodsire:529;sableye:504,blastoise:292;lanturn:319;malamar:348;araquanid:367;azumarill:410
toxapex,Toxapex,92.3,91.9,224.3,118,2433,BITE,BRINE,SLUDGE_WAVE,85.2,82.1,99.4,86.4,azumarill:724;talonflame:724;swalot:648;walrein:550;quagsire:529,clodsire:338;araquanid:341;skarmory:359;lanturn:422;vigoroth:479
slurpuff,Slurpuff,92.1,116,119.4,139,1926,FAIRY_WIND,DRAINING_KISS,ENERGY_BALL,91.4,80,93.8,86.7,sableye:683;azumarill:651;araquanid:618;blastoise:604;lanturn:557,sandslash_alolan:276;clodsire:319;rillaboom:360;vigoroth:379;skarmory:417
sealeo,Sealeo,91.9,108.9,112.8,168,2065,POWDER_SNOW,SURF,BODY_SLAM,90.8,95.3,89.7,82.8,skarmory:660;walrein:639;sandslash_alolan:622;clodsire:583;togekiss:544,lanturn:260;araquanid:327;vigoroth:403;blastoise:407;sableye:428
spiritomb,Spiritomb,91.9,120.7,147.8,104,1857,SUCKER_PUNCH,ROCK_TOMB,SHADOW_BALL,96.4,71.1,88,71.3,vigoroth:663;lanturn:629;skarmory:625;araquanid:576;sableye:567,thievul:240;flamigo:247;talonflame:314;azumarill:348;clodsire:492
lopunny,Lopunny,91.7,112,143.6,124,1996,LOW_KICK,THUNDER_PUNCH,TRIPLE_AXEL,94.3,91.9,84.8,84.6,dunsparce:689;sandslash_alolan:681;skarmory:616;vigoroth:600;azumarill:576,araquanid:430;blastoise:430;lanturn:463;clodsire:466;sableye:468
samurott,Samurott,91.7,128,100.8,136,1756,FURY_CUTTER,HYDRO_CANNON,MEGAHORN,90.3,95.9,92,70,sableye:775;azumarill:562;skarmory:525;vigoroth:525;clodsire:503,rillaboom:317;lanturn:342;blastoise:346;togekiss:386;araquanid:441
ninetales_alolan,Ninetales (Alolan),91.6,114.5,136.1,125,1949,POWDER_SNOW,WEATHER_BALL_ICE,CHILLING_WATER,93.7,91.3,86.1,84.6,togekiss:816;skarmory:780;rillaboom:668;sableye:604;vigoroth:596,blastoise:257;lanturn:342;araquanid:386;clodsire:406;azumarill:452
abomasnow,Abomasnow,91.4,117.8,112,143,1888,POWDER_SNOW,WEATHER_BALL_ICE,ENERGY_BALL,93.3,82.2,92.5,79.7,lanturn:681;azumarill:671;skarmory:650;sableye:559;vigoroth:517,araquanid:257;sandslash_alolan:264;malamar:356;clodsire:411;blastoise:484
clodsire,Clodsire,91.4,95,119.7,208,2367,POISON_STING,EARTHQUAKE,STONE_EDGE,93,87.4,96.5,71.8,lanturn:704;togekiss:670;azumarill:569;sableye:536;araquanid:531,blastoise:338;malamar:359;vigoroth:368;dunsparce:385;skarmory:400
togekiss,Togekiss,91.4,124.2,125.8,115,1799,PECK,PSYSHOCK,AURA_SPHERE,94.5,91.3,88.4,70.3,vigoroth:734;sandslash_alolan:691;skarmory:669;araquanid:652;sableye:534,lanturn:286;azumarill:298;clodsire:329;dunsparce:421;blastoise:434
dondozo,Dondozo,90.9,104.5,109.7,187,2146,WATERFALL,SURF,OUTRAGE,89.7,76.8,94,80,clodsire:649;dunsparce:593;malamar:588;sandslash_alolan:553;skarmory:510,lanturn:237;araquanid:382;blastoise:392;vigoroth:465;sableye:492
jellicent,Jellicent,90.9,106.6,126.3,156,2102,HEX,SURF,SHADOW_BALL,92.1,77.6,93.1,84.3,araquanid:721;azumarill:676;clodsire:666;blastoise:596;skarmory:512,sableye:116;lanturn:324;malamar:399;dunsparce:418;vigoroth:465
barbaracle,Barbaracle,90.8,120.9,133,115,1851,FURY_CUTTER,CROSS_CHOP,STONE_EDGE,96.4,84,86.8,76.4,malamar:760;vigoroth:682;blastoise:591;araquanid:586;skarmory:534,clodsire:257;rillaboom:282;sableye:292;azumarill:437;lanturn:451
kingdra,Kingdra,90.8,121.8,127.9,118,1839,DRAGON_BREATH,SURF,SWIFT,94,93.7,86.1,80.3,dunsparce:673;skarmory:580;sableye:580;araquanid:529;blastoise:525,lanturn:435;malamar:453;vigoroth:458;clodsire:463;azumarill:465
flamigo,Flamigo,90.7,137.9,95.5,123,1622,PECK,UPPER_HAND,BRAVE_BIRD,90.6,86.9,94.5,53.7,vigoroth:752;dunsparce:613;sandslash_alolan:589;sableye:565;araquanid:540,azumarill:280;lanturn:311;clodsire:314;skarmory:355;blastoise:426
malamar,Malamar,90.7,117.2,116.5,139,1899,PSYWAVE,SUPER_POWER,FOUL_PLAY,95.2,89.5,92.2,67.7,clodsire:640;vigoroth:600;blastoise:597;skarmory:568;lanturn:532,quagsire:273;araquanid:301;sableye:316;azumarill:327;rillaboom:453
dunsparce,Dunsparce,90.6,104.7,110.9,184,2139,ROLLOUT,DRILL_RUN,ROCK_SLIDE,93,86.6,89.1,86.4,lanturn:652;araquanid:638;sableye:622;clodsire:614;skarmory:524,rillaboom:290;malamar:323;vigoroth:331;azumarill:426;blastoise:465
golisopod,Golisopod,90.4,124,134.6,108,1804,FURY_CUTTER,X_SCISSOR,AQUA_JET,90.9,89.6,90.2,81.5,malamar:731;sandslash_alolan:666;rillaboom:601;araquanid:550;sableye:527,clodsire:341;lanturn:381;vigoroth:427;skarmory:462;blastoise:480
dedenne,Dedenne,90.3,124.3,109,133,1804,THUNDER_SHOCK,DISCHARGE,PLAY_ROUGH,91.1,68.4,92.4,85.1,araquanid:616;sableye:616;lanturn:601;blastoise:601;skarmory:560,rillaboom:104;clodsire:180;sandslash_alolan:300;vigoroth:317;dunsparce:380
milotic,Milotic,90.3,113.1,133.8,131,1985,WATERFALL,AQUA_TAIL,WRAP,93.7,85.6,83.3,76.4,clodsire:633;togekiss:599;dunsparce:545;azumarill:526;vigoroth:522,lanturn:288;araquanid:327;skarmory:376;blastoise:380;sableye:480
sylveon,Sylveon,90.3,117.3,124.6,130,1902,FAIRY_WIND,PSYSHOCK,DRAINING_KISS,91.3,91.6,88.9,79.5,sableye:684;malamar:673;blastoise:596;azumarill:588;dunsparce:526,skarmory:301;vigoroth:344;clodsire:415;araquanid:419;lanturn:489
swalot,Swalot,90.2,103.4,122.6,171,2169,INFESTATION,SLUDGE,ICE_BEAM,90.9,78,89.7,88.4,azumarill:646;lanturn:616;clodsire:532;blastoise:511;vigoroth:502,sandslash_alolan:232;skarmory:264;sableye:360;dunsparce:380;araquanid:408
umbreon,Umbreon,89.7,90.2,177,156,2492,SNARL,DARK_PULSE,LAST_RESORT,88.7,74.7,90.6,89.5,malamar:887;dunsparce:605;vigoroth:573;sandslash_alolan:554;lanturn:548,araquanid:378;skarmory:458;blastoise:469;clodsire:471;sableye:476
dewgong,Dewgong,89.6,101.9,136.9,157,2192,ICE_SHARD,ICY_WIND,DRILL_RUN,90.9,84.2,87,85.4,rillaboom:646;sandslash_alolan:640;skarmory:621;togekiss:611;dunsparce:512,lanturn:301;blastoise:303;vigoroth:410;araquanid:411;clodsire:442
rillaboom,Rillaboom,89.6,132.4,99.3,129,1696,SCRATCH,DRUM_BEATING,EARTH_POWER,89.9,93,82.1,80.3,lanturn:759;sableye:585;blastoise:573;vigoroth:562;clodsire:554,sandslash_alolan:164;swalot:187;skarmory:314;araquanid:334;togekiss:386
sandslash_alolan,Sandslash (Alolan),89.4,115.9,133.2,125,1932,POWDER_SNOW,ICE_PUNCH,DRILL_RUN,90.6,85,86.8,82.3,rillaboom:836;swalot:768;skarmory:620;lanturn:532;clodsire:508,araquanid:290;sableye:340;vigoroth:393;blastoise:476;azumarill:497
weezing_galarian,Weezing (Galarian),89.4,117.6,139.5,116,1905,FAIRY_WIND,SLUDGE,BRUTAL_SWING,93.3,82.6,85.3,80.3,azumarill:801;blastoise:637;araquanid:616;sableye:616;lanturn:573,clodsire:233;skarmory:334;vigoroth:351;sandslash_alolan:364;malamar:374
articuno,Articuno,89.3,112.6,139.6,126,1981,POWDER_SNOW,ICY_WIND,HURRICANE,93.5,74.3,89.7,72.3,malamar:773;vigoroth:646;sableye:630;skarmory:567;clodsire:535,dunsparce:138;blastoise:142;lanturn:250;azumarill:429;araquanid:463
florges,Florges,89.3,120,141.5,110,1870,FAIRY_WIND,CHILLING_WATER,MOONBLAST,87.7,92.7,91.6,76.2,flamigo:768;sableye:713;malamar:700;araquanid:600;lanturn:527,vigoroth:355;skarmory:384;clodsire:391;blastoise:415;azumarill:473
muk_alolan,Muk (Alolan),89.2,115.8,111.7,148,1916,POISON_JAB,BRUTAL_SWING,ICE_PUNCH,93.1,81.9,83.7,77.4,rillaboom:793;malamar:641;blastoise:614;azumarill:574;lanturn:567,clodsire:242;skarmory:376;vigoroth:382;sableye:480;araquanid:496
quagsire,Quagsire,89.2,111.2,112.6,161,2018,MUD_SHOT,AQUA_TAIL,STONE_EDGE,91.4,79.2,87.9,76.4,malamar:726;lanturn:649;clodsire:645;sableye:611;vigoroth:571,rillaboom:162;skarmory:305;araquanid:382;azumarill:400;blastoise:407
pelipper,Pelipper,89.1,123.2,128.7,115,1825,WING_ATTACK,WEATHER_BALL_WATER,HURRICANE,92.8,81.4,90.6,64.1,araquanid:856;azumarill:626;blastoise:604;sableye:547;sandslash_alolan:504,lanturn:177;dunsparce:320;clodsire:334;vigoroth:368;skarmory:417
thievul,Thievul,88.8,119.8,121.9,127,1856,SUCKER_PUNCH,NIGHT_SLASH,ICY_WIND,89.4,78.4,85.1,82.3,sableye:657;clodsire:653;lanturn:519;skarmory:515;blastoise:511,togekiss:178;flamigo:207;araquanid:305;azumarill:416;vigoroth:458
klefki,Klefki,88.6,117.9,137.4,117,1897,ASTONISH,FOUL_PLAY,DRAINING_KISS,90.9,72.4,87.5,74.6,sableye:576;lanturn:572;skarmory:551;azumarill:547;malamar:542,vigoroth:265;clodsire:276;dunsparce:293;blastoise:480;araquanid:481
togetic,Togetic,88.5,110.1,150.2,123,2035,FAIRY_WIND,HEAT_WAVE,DRAINING_KISS,86.7,83.8,89.8,82.6,skarmory:739;sableye:711;malamar:707;araquanid:654;rillaboom:548,clodsire:177;lanturn:317;blastoise:357;vigoroth:375;azumarill:447
emolga,Emolga,88.4,127.5,110.2,125,1758,THUNDER_SHOCK,ACROBATICS,DISCHARGE,91.8,78.4,90.4,71.8,araquanid:856;skarmory:816;azumarill:780;sableye:532;blastoise:516,quagsire:96;dunsparce:247;sandslash_alolan:280;clodsire:286;lanturn:414
lumineon,Lumineon,88.3,109,137.4,137,2052,GUST,AQUA_TAIL,SILVER_WIND,90.6,87.2,84.1,79.7,malamar:821;clodsire:624;rillaboom:562;dunsparce:554;sandslash_alolan:514,lanturn:260;skarmory:384;vigoroth:386;blastoise:415;araquanid:441
dewott,Dewott,88.2,122.6,99.7,149,1823,FURY_CUTTER,AQUA_TAIL,X_SCISSOR,89.7,87.6,81.4,74.4,malamar:815;clodsire:617;azumarill:573;sableye:530;vigoroth:510,rillaboom:282;blastoise:350;lanturn:355;skarmory:396;araquanid:481
dusclops,Dusclops,88.2,102.4,197.6,108,2187,HEX,ICE_PUNCH,SHADOW_PUNCH,88,72.6,87.5,86.4,clodsire:689;skarmory:657;azumarill:615;lanturn:597;blastoise:509,sableye:288;dunsparce:307;vigoroth:389;malamar:438;araquanid:496
moltres_galarian,Moltres (Galarian),88.2,115.1,134.6,124,1922,SUCKER_PUNCH,FLY,BRAVE_BIRD,90.6,61,92.4,64.9,skarmory:697;sableye:637;araquanid:592;blastoise:560;vigoroth:516,walrein:230;sandslash_alolan:244;flamigo:247;azumarill:311;lanturn:453
furret,Furret,88,115.3,105.4,160,1946,SUCKER_PUNCH,SWIFT,TRAILBLAZE,88.9,91.1,80.8,73.4,blastoise:662;clodsire:643;lanturn:600;araquanid:540;sableye:515,malamar:230;skarmory:355;sandslash_alolan:400;rillaboom:418;vigoroth:496
jumpluff,Jumpluff,88,96.7,156.9,153,2323,FAIRY_WIND,ENERGY_BALL,ACROBATICS,85.5,68.7,91.1,85.6,lanturn:686;sableye:673;blastoise:601;araquanid:598;vigoroth:552,sandslash_alolan:84;skarmory:202;dunsparce:336;clodsire:379;togekiss:421
miltank,Miltank,88,105.3,134.8,150,2131,ROLLOUT,BODY_SLAM,HIGH_HORSEPOWER,88.7,83.8,87.3,80.5,talonflame:746;clodsire:663;swalot:663;lanturn:630;dunsparce:576,skarmory:301;vigoroth:337;araquanid:433;blastoise:476;sableye:480
maushold,Maushold,87.9,116.2,121.9,136,1928,TAKE_DOWN,SWIFT,CRUNCH,92.1,85,80.6,70,blastoise:636;clodsire:610;lanturn:536;vigoroth:529;araquanid:503,malamar:241;skarmory:289;togekiss:291;sableye:300;sandslash_alolan:404
audino,Audino,87.8,92.6,137.8,190,2428,CHARGE_BEAM,BODY_SLAM,DISARMING_VOICE,87.2,74.2,87.7,86.9,malamar:663;blastoise:602;lanturn:586;araquanid:550;azumarill:507,clodsire:257;sandslash_alolan:344;skarmory:384;sableye:464;vigoroth:472
mantine,Mantine,87.8,105.5,166.5,121,2127,WING_ATTACK,TWISTER,WATER_PULSE,84.5,87.7,88.8,83.1,flamigo:694;quagsire:636;araquanid:595;clodsire:590;swalot:578,lanturn:229;vigoroth:358;skarmory:376;sableye:400;blastoise:442
pangoro,Pangoro,87.8,133.9,93.7,133,1670,KARATE_CHOP,CLOSE_COMBAT,NIGHT_SLASH,93,61.9,85.9,76.2,dunsparce:921;vigoroth:793;skarmory:605;blastoise:593;lanturn:503,togekiss:195;araquanid:198;azumarill:251;clodsire:300;sableye:400
castform_snowy,Castform (Snowy),87.5,112.6,121.2,146,1994,POWDER_SNOW,WEATHER_BALL_ICE,BLIZZARD,91.4,80.3,87.9,61.8,skarmory:643;rillaboom:623;sableye:599;clodsire:582;vigoroth:551,malamar:183;araquanid:301;blastoise:334;lanturn:469;azumarill:494
froslass,Froslass,87.5,122.5,114.8,130,1831,POWDER_SNOW,AVALANCHE,SHADOW_BALL,80.7,81.3,92.5,69,clodsire:903;rillaboom:700;vigoroth:665;araquanid:561;togekiss:550,sableye:184;azumarill:303;blastoise:307;lanturn:378;skarmory:483
quaquaval,Quaquaval,87.4,137.7,98.6,120,1630,LOW_KICK,CLOSE_COMBAT,HYDRO_CANNON,90.1,80.5,87.5,64.1,vigoroth:745;blastoise:691;dunsparce:675;sandslash_alolan:625;lanturn:616,araquanid:261;azumarill:329;clodsire:403;sableye:416;skarmory:433
kingambit,Kingambit,87.3,127.2,112,124,1768,LOW_KICK,FOUL_PLAY,IRON_HEAD,87.9,75.2,87.7,80.8,sandslash_alolan:834;vigoroth:677;blastoise:620;dunsparce:608;skarmory:536,araquanid:253;clodsire:266;azumarill:293;sableye:312;lanturn:342
oranguru,Oranguru,87.3,110.1,130,142,2035,CONFUSION,BRUTAL_SWING,TRAILBLAZE,91.6,73.2,81.5,79.7,blastoise:679;clodsire:658;lanturn:644;azumarill:633;vigoroth:549,malamar:233;sableye:308;sandslash_alolan:320;araquanid:323;skarmory:371
wartortle,Wartortle,87.3,107.6,139,139,2080,BITE,AQUA_JET,ICE_BEAM,82.9,80.1,89.7,76.2,quagsire:701;clodsire:672;altaria:622;dunsparce:564;sandslash_alolan:561,lanturn:242;araquanid:294;vigoroth:389;skarmory:429;blastoise:430
feraligatr,Feraligatr,87.2,123.8,117.3,125,1818,SHADOW_CLAW,HYDRO_CANNON,ICE_BEAM,83.6,85.9,90.4,70.3,sandslash_alolan:636;skarmory:552;togekiss:552;azumarill:548;clodsire:512,lanturn:301;vigoroth:313;blastoise:342;araquanid:397;sableye:496
hawlucha,Hawlucha,87.2,127.4,107.6,128,1756,LOW_KICK,FLYING_PRESS,AERIAL_ACE,88.4,78,88.6,65.4,vigoroth:761;araquanid:601;blastoise:582;skarmory:503;sableye:503,togekiss:91;azumarill:222;clodsire:401;lanturn:407;malamar:496
swampert,Swampert,87.2,122.9,109.1,136,1826,MUD_SHOT,HYDRO_CANNON,EARTHQUAKE,89.4,72.9,90.2,65.7,lanturn:863;skarmory:764;clodsire:761;blastoise:647;sableye:547,rillaboom:73;vigoroth:372;araquanid:386;azumarill:463;malamar:489
morgrem,Morgrem,87.1,124.8,98,147,1799,SUCKER_PUNCH,FOUL_PLAY,PLAY_ROUGH,90.3,65.3,87,63.9,sableye:697;dunsparce:663;malamar:612;lanturn:544;vigoroth:513,azumarill:342;clodsire:348;blastoise:480;araquanid:485;skarmory:491
poliwrath,Poliwrath,87.1,115.8,122,137,1936,MUD_SHOT,ICY_WIND,DYNAMIC_PUNCH,87.5,83,86.1,77.4,sandslash_alolan:759;dunsparce:740;quagsire:660;clodsire:645;blastoise:613,araquanid:319;lanturn:347;sableye:376;skarmory:462;vigoroth:496
aipom,Aipom,86.8,124.3,106.7,135,1792,SCRATCH,SWIFT,AERIAL_ACE,86.2,89,81,70.3,flamigo:762;dunsparce:651;mantine:637;quagsire:600;lanturn:503,sableye:252;skarmory:433;vigoroth:434;clodsire:456;araquanid:496
lickitung,Lickitung,86.8,96.6,127.7,186,2296,LICK,BODY_SLAM,POWER_WHIP,86.2,70.2,87.7,85.6,azumarill:669;blastoise:594;skarmory:561;araquanid:529;sableye:529,vigoroth:262;malamar:374;dunsparce:380;clodsire:396;lanturn:440
greedent,Greedent,86.7,106.8,110.7,177,2094,BITE,BODY_SLAM,TRAILBLAZE,80.2,89,85.5,79.2,quagsire:779;dewgong:655;lanturn:646;mantine:646;sableye:624,skarmory:326;araquanid:371;vigoroth:375;clodsire:411;blastoise:438
kecleon,Kecleon,86.7,115.5,142.2,118,1940,SUCKER_PUNCH,THUNDER_PUNCH,DYNAMIC_PUNCH,87.2,66,89.8,64.4,dunsparce:690;vigoroth:605;lanturn:580;sableye:516;araquanid:508,malamar:241;clodsire:348;azumarill:442;skarmory:450;blastoise:496
wailmer,Wailmer,86.7,116.5,68.2,242,1927,ROLLOUT,SCALD,BODY_SLAM,90.9,86.3,83.7,63.1,clodsire:623;togekiss:597;vigoroth:570;dunsparce:543;sandslash_alolan:520,lanturn:262;araquanid:419;blastoise:423;skarmory:442;sableye:456
wailord,Wailord,86.7,118.3,67.4,237,1892,ROLLOUT,SURF,RETURN,88.2,81.6,87.9,66.2,walrein:740;mantine:639;clodsire:635;azumarill:601;togekiss:548,skarmory:342;vigoroth:368;lanturn:386;sableye:428;araquanid:437
glalie,Glalie,86.6,115.2,120.7,140,1948,ROLLOUT,AVALANCHE,SHADOW_BALL,83.6,85.9,89.7,65.4,rillaboom:553;clodsire:532;araquanid:514;azumarill:514;togekiss:510,blastoise:315;skarmory:371;sableye:388;vigoroth:420;lanturn:487
castform_rainy,Castform (Rainy),86.5,112.6,121.2,146,1994,WATER_GUN,WEATHER_BALL_WATER,THUNDER,87.2,79.7,85.5,58.8,clodsire:647;skarmory:619;sableye:599;dunsparce:561;blastoise:554,araquanid:139;lanturn:157;rillaboom:174;vigoroth:475;azumarill:484
slowbro,Slowbro,86.5,113.4,120.9,144,1975,CONFUSION,DRAIN_PUNCH,ICE_BEAM,91.8,63.4,81.2,76.7,clodsire:736;vigoroth:635;dunsparce:628;azumarill:597;skarmory:531,sableye:92;malamar:172;araquanid:356;lanturn:358;blastoise:488
arctibax,Arctibax,86.3,122.8,98.5,151,1829,DRAGON_BREATH,AVALANCHE,DRAGON_CLAW,86.9,90.1,85.7,59.8,lanturn:672;blastoise:609;vigoroth:579;araquanid:543;sableye:513,azumarill:193;malamar:219;sandslash_alolan:388;clodsire:461;skarmory:487
piloswine,Piloswine,86.3,121,99.4,154,1855,POWDER_SNOW,ICICLE_SPEAR,HIGH_HORSEPOWER,85.3,69.8,90.7,62.4,clodsire:918;lanturn:590;skarmory:577;vigoroth:538;sableye:506,blastoise:119;araquanid:213;azumarill:298;rillaboom:313;malamar:388
toucannon,Toucannon,86.3,137.2,96.7,123,1634,PECK,BEAK_BLAST,DRILL_PECK,84.1,80.5,89.1,50.1,araquanid:853;togekiss:711;talonflame:670;rillaboom:609;sableye:605,lanturn:306;clodsire:326;blastoise:407;vigoroth:437;skarmory:442
wigglytuff,Wigglytuff,86.3,115.1,75.5,223,1939,CHARM,ICY_WIND,SWIFT,90.3,81.8,80.6,72.1,sableye:829;togekiss:605;azumarill:582;malamar:562;vigoroth:551,skarmory:289;clodsire:319;araquanid:419;blastoise:450;lanturn:492
talonflame,Talonflame,86.1,121.4,112.6,135,1847,INCINERATE,FLY,BRAVE_BIRD,85.2,73.5,89.8,65.4,skarmory:788;sandslash_alolan:651;sableye:592;araquanid:588;vigoroth:544,blastoise:142;dunsparce:198;lanturn:345;azumarill:384;clodsire:442
lickilicky,Lickilicky,86,105.7,125.5,160,2124,ROLLOUT,BODY_SLAM,SHADOW_BALL,86.5,82.9,85.3,76.7,mantine:643;lanturn:593;dunsparce:587;skarmory:521;togekiss:503,blastoise:330;vigoroth:337;clodsire:420;sableye:456;araquanid:470
gastrodon,Gastrodon,85.9,113.2,103.4,168,1967,MUD_SLAP,BODY_SLAM,EARTH_POWER,91.4,59.7,83.2,70.3,clodsire:919;lanturn:702;blastoise:699;vigoroth:595;sableye:589,rillaboom:143;skarmory:293;flamigo:337;togekiss:343;araquanid:386
regice,Regice,85.9,104.5,179.9,114,2144,LOCK_ON,BLIZZARD,THUNDER,85.3,71.6,95.4,59,azumarill:622;rillaboom:614;araquanid:583;sandslash_alolan:583;togekiss:513,sableye:300;vigoroth:313;skarmory:409;lanturn:438;clodsire:461
ledian,Ledian,85.8,101.3,162.5,134,2208,ROLLOUT,DYNAMIC_PUNCH,ACROBATICS,85,71.6,88.8,71.3,rillaboom:768;araquanid:731;togekiss:619;thievul:589;sandslash_alolan:570,clodsire:264;lanturn:265;blastoise:296;skarmory:421;vigoroth:465
oinkologne,Oinkologne,85.7,117.6,101.5,159,1901,TAKE_DOWN,BODY_SLAM,TRAILBLAZE,87.4,72.7,81.7,67.7,blastoise:610;azumarill:600;lanturn:584;vigoroth:566;araquanid:531,malamar:262;skarmory:305;sableye:324;sandslash_alolan:396;clodsire:485
pawniard,Pawniard,85.7,131.9,107.7,119,1692,SCRATCH,NIGHT_SLASH,IRON_HEAD,87.5,85.3,81.9,70.3,thievul:668;vigoroth:655;swalot:642;blastoise:609;dunsparce:571,sableye:200;araquanid:283;skarmory:371;clodsire:375;lanturn:471
tentacruel,Tentacruel,85.5,108.9,143.5,131,2047,ACID,SCALD,PAYBACK,84.1,76.8,88.6,71.3,azumarill:748;swalot:660;blastoise:557;thievul:549;togekiss:522,clodsire:307;skarmory:318;araquanid:367;lanturn:373;vigoroth:448
drapion,Drapion,85.4,117.8,136.8,118,1903,POISON_STING,CRUNCH,AQUA_TAIL,88.4,87.6,82.3,71.6,blastoise:605;malamar:572;lanturn:563;sableye:550;togekiss:538,skarmory:330;clodsire:334;vigoroth:351;azumarill:460;araquanid:463
